,Adj Close,Close,High,Low,Open,Volume
2017-12-18,43600,43600,47650,43350,47550,949526
2017-12-19,43000,43000,45400,42500,44050,803868
2017-12-21,39100,39100,41300,39000,40400,672145
2017-12-22,42250,42250,42250,38500,39800,1071692
2017-12-26,40300,40300,42500,40250,42500,754328
2017-12-27,44150,44150,44200,42000,42000,771835
2017-12-28,44800,44800,44900,43200,44050,396021
2018-01-02,44750,44750,45450,43650,44900,359537
2018-01-03,47200,47200,47750,44750,44750,595609
2018-01-04,46250,46250,48250,45900,48100,382551
2018-01-05,46600,46600,47850,46300,46500,266306
2018-01-08,45450,45450,47750,45050,47500,537163
2018-01-09,45900,45900,46600,45100,45650,428961
2018-01-10,47050,47050,48300,45900,45900,725118
2018-01-11,48050,48050,48150,46500,47500,413725
2018-01-12,46800,46800,48350,45350,48350,719203
2018-01-15,42700,42700,46200,41300,45900,1455649
2018-01-16,44050,44050,44400,40800,41000,1541484
2018-01-17,43000,43000,44850,42500,44650,821808
2018-01-18,40350,40350,42950,40000,42150,1389281
2018-01-19,39200,39200,41250,39000,40100,1052373
2018-01-22,32100,32100,38000,31400,37050,3103706
2018-01-23,32400,32400,32900,30900,31950,1544009
2018-01-24,31600,31600,32650,31400,32600,641493
2018-01-25,32100,32100,32250,29800,31250,1529384
2018-01-26,32000,32000,32600,31500,32400,613634
2018-01-29,34200,34200,34500,32400,32500,1281424
2018-01-30,35100,35100,36050,33550,34200,1196561
2018-01-31,35300,35300,35700,34250,34750,465375
2018-02-01,35350,35350,35600,34800,35500,363546
2018-02-02,33500,33500,35200,33300,35150,640111
2018-02-05,32550,32550,33050,31600,31800,447388
2018-02-06,32700,32700,32900,30550,31000,526416
2018-02-07,31500,31500,34050,31500,33500,443706
2018-02-08,34400,34400,34600,32000,32500,818407
2018-02-09,33700,33700,33800,32500,33050,393292
2018-02-12,31850,31850,33800,31800,33050,599643
2018-02-13,31200,31200,32450,31100,32400,432206
2018-02-14,31750,31750,31950,30900,31350,345438
2018-02-19,31850,31850,32300,31700,32200,363934
2018-02-20,32400,32400,33400,31550,31800,460169
2018-02-21,34100,34100,34500,32200,32300,695069
2018-02-22,31150,31150,33550,30600,33550,1408140
2018-02-23,29150,29150,30850,28600,30850,1278290
2018-02-26,28400,28400,29350,28150,29300,501605
2018-02-27,28700,28700,29300,28350,28500,481792
2018-02-28,27800,27800,28900,27600,28500,341801
2018-03-02,27750,27750,28000,27200,27300,244458
2018-03-05,27250,27250,28500,27200,27700,220616
2018-03-06,28200,28200,28300,27050,27450,238829
2018-03-08,28350,28350,28500,27350,27400,247305
2018-03-09,28700,28700,28900,28100,28300,356925
2018-03-12,28850,28850,29150,28600,28950,235667
2018-03-13,28700,28700,29150,28500,29100,190605
2018-03-14,28800,28800,29450,28500,28650,256776
2018-03-15,28400,28400,28850,28100,28800,313352
2018-03-16,27550,27550,28400,27300,28300,458091
2018-03-19,27500,27500,28100,27200,27550,411615
2018-03-20,26300,26300,27150,25500,27150,761989
2018-03-21,25950,25950,26450,25550,26150,448198
2018-03-22,21650,21650,26150,21400,25900,3231214
2018-03-23,18000,18000,20250,17650,18950,2504769
2018-03-26,18750,18750,19150,18150,18200,936533
2018-03-27,19800,19800,20200,18600,18900,984416
2018-03-28,21650,21650,22550,19300,19350,1816462
2018-03-29,21800,21800,22300,21000,22250,577187
2018-03-30,21700,21700,22000,21150,21700,340723
2018-04-02,20750,20750,22000,20450,21500,381484
2018-04-03,21150,21150,21300,19800,20350,524858
2018-04-04,19850,19850,21250,19650,20900,503409
2018-04-05,20350,20350,21150,19850,20050,649
2018-04-06,20150,20150,20500,20000,20200,202765
2018-04-09,20000,20000,20450,19850,20050,227774
2018-04-10,19600,19600,20200,18850,20200,310958
2018-04-11,20550,20550,21200,20100,20250,690170
2018-04-12,21200,21200,21500,20350,20400,580564
2018-04-13,21000,21000,22050,20650,21850,468374
