,Adj Close,Close,High,Low,Open,Volume
2018-01-01,5780,5780,5780,5780,5780,0
2018-02-01,6130,6130,6160,5910,5950,142140
2018-02-02,6060,6060,6140,6010,6130,79546
2018-02-05,5800,5800,5970,5800,5850,75551
2018-02-06,5660,5660,5680,5520,5620,90126
2018-02-07,5650,5650,5840,5520,5670,169163
2018-02-08,5670,5670,5740,5590,5620,57479
2018-02-09,5460,5460,5600,5450,5450,87918
2018-02-12,5270,5270,5600,5250,5450,137967
2018-02-13,5130,5130,5380,5070,5290,146891
2018-02-14,5140,5140,5270,5130,5140,50201
2018-02-19,5300,5300,5300,5150,5160,74508
2018-02-20,5280,5280,5300,5190,5190,66536
2018-02-21,5410,5410,5430,5230,5230,65608
2018-02-22,5300,5300,5440,5300,5440,53503
2018-02-23,5300,5300,5390,5240,5380,65029
2018-02-26,5480,5480,6140,5440,6130,738686
2018-02-27,5480,5480,5550,5360,5470,98617
2018-02-28,5370,5370,5530,5280,5530,83701
2018-03-02,5250,5250,5370,5200,5350,88223
2018-03-05,5120,5120,5260,5110,5200,62714
2018-03-06,5100,5100,5230,5060,5230,52356
2018-03-08,5280,5280,5300,5070,5130,71055
2018-03-09,5380,5380,5510,5300,5310,133144
2018-03-12,5500,5500,5580,5380,5470,180679
2018-03-13,5510,5510,5600,5400,5500,116346
2018-03-14,5410,5410,5550,5360,5460,45703
2018-03-15,5340,5340,5420,5300,5410,52335
2018-03-16,5340,5340,5380,5280,5280,42980
2018-03-19,5210,5210,5360,5210,5340,59435
2018-03-20,5210,5210,5250,5140,5200,47131
2018-03-21,5160,5160,5270,5140,5210,53149
2018-03-22,5060,5060,5200,5050,5120,75498
2018-03-23,4955,4955,5160,4955,5000,89037
2018-03-26,5010,5010,5120,4865,5120,55122
2018-03-27,5140,5140,5150,5000,5010,46155
2018-03-28,5130,5130,5210,5060,5140,32707
2018-03-29,5090,5090,5200,5040,5200,27898
2018-03-30,5180,5180,5200,5070,5090,66277
2018-04-02,5110,5110,5200,5080,5130,46385
2018-04-03,5110,5110,5150,4995,5030,62477
2018-04-04,4995,4995,5170,4995,5110,72584
2018-04-05,5140,5140,5150,5020,5030,71456
2018-04-06,5100,5100,5200,5060,5140,59400
2018-04-09,5000,5000,5160,4895,5120,93573
2018-04-10,4905,4905,5090,4900,5090,43354
2018-04-11,4940,4940,5070,4890,4905,60406
2018-04-12,4950,4950,5000,4805,5000,48650
2018-04-13,4935,4935,4965,4850,4950,51594
2018-04-16,4920,4920,4935,4870,4935,50194
2018-04-17,4985,4985,4995,4895,4920,38484
2018-04-18,5120,5120,5150,4980,5130,122461
2018-04-19,5660,5660,5900,5140,5170,1326368
2018-04-20,5530,5530,5700,5340,5680,247153
2018-04-23,5940,5940,6430,5630,5710,1552674
2018-04-24,5650,5650,5960,5580,5940,429509
2018-04-25,5400,5400,5650,5380,5610,202161
2018-04-26,5490,5490,5550,5300,5330,140855
2018-04-27,5500,5500,5680,5370,5610,221730
2018-04-30,6090,6090,6090,5600,5710,636597
2018-05-02,6040,6040,6340,5810,6340,656928
2018-05-03,5840,5840,6150,5820,6100,229424
2018-05-04,6090,6090,6140,5840,5930,223169
2018-05-08,5910,5910,6290,5900,6150,381915
2018-05-09,5800,5800,6040,5580,6010,163776
2018-05-10,6810,6810,7300,5810,5810,4219274
2018-05-11,7030,7030,7440,6620,6630,2742581
2018-05-14,7310,7310,7600,7100,7260,1358879
