,Open,High,Low,Close,Volume,Adj Close
2017-12-18,984,1010,979,988,470952,988
2017-12-19,992,1085,959,967,5581416,967
2017-12-21,910,936,882,882,961850,882
2017-12-22,878,919,860,908,541482,908
2017-12-26,899,917,880,880,556526,880
2017-12-27,884,902,875,897,335769,897
2017-12-28,887,905,876,881,633672,881
2018-01-02,882,904,877,890,523468,890
2018-01-03,895,931,895,918,622021,918
2018-01-04,915,1005,910,943,2508976,943
2018-01-05,940,964,937,948,836850,948
2018-01-08,950,959,923,930,585832,930
2018-01-09,930,930,895,895,924737,895
2018-01-10,896,934,893,915,822338,915
2018-01-11,908,914,882,896,1092214,896
2018-01-12,896,900,864,868,1217714,868
2018-01-15,869,884,853,864,669536,864
2018-01-16,853,872,853,859,650884,859
2018-01-17,857,870,847,859,673151,859
2018-01-18,865,891,860,881,818044,881
2018-01-19,882,913,879,890,697901,890
2018-01-22,900,977,890,890,2301412,890
2018-01-23,890,945,879,920,1785539,920
2018-01-24,930,930,908,918,530517,918
2018-01-25,918,934,900,924,783319,924
2018-01-26,925,952,916,945,1226751,945
2018-01-29,945,949,926,926,932243,926
2018-01-30,931,939,920,927,519589,927
2018-01-31,919,935,913,932,708838,932
2018-02-01,938,986,920,977,1685909,977
2018-02-02,979,984,947,947,806527,947
2018-02-05,946,946,913,919,493960,919
2018-02-06,905,905,863,896,665085,896
2018-02-07,900,915,875,875,702682,875
2018-02-08,868,890,868,883,578846,883
2018-02-09,878,878,850,852,990304,852
2018-02-12,878,878,843,847,562771,847
2018-02-13,844,869,844,845,497835,845
2018-02-14,846,856,829,835,500772,835
2018-02-19,845,862,839,860,223399,860
2018-02-20,856,897,856,890,561833,890
2018-02-21,899,899,873,889,509046,889
2018-02-22,882,907,879,883,536072,883
2018-02-23,889,895,869,870,511052,870
2018-02-26,873,882,853,856,273320,856
2018-02-27,856,865,855,857,249015,857
2018-02-28,865,865,831,840,460841,840
2018-03-02,830,833,749,755,1842721,755
2018-03-05,755,773,753,762,409691,762
2018-03-06,763,773,763,763,189861,763
2018-03-08,768,782,739,759,922206,759
2018-03-09,758,765,744,755,488475,755
2018-03-12,760,803,760,786,962558,786
2018-03-13,785,814,778,787,1006132,787
2018-03-14,787,791,766,775,759938,775
2018-03-15,778,778,737,750,1524460,750
2018-03-16,758,758,725,753,1516386,753
2018-03-19,753,761,745,745,546743,745
2018-03-20,731,747,725,738,419546,738
2018-03-21,733,743,715,715,950877,715
2018-03-22,713,720,666,670,1762327,670
2018-03-23,653,665,602,607,1856085,607
2018-03-26,610,739,610,663,8093040,663
2018-03-27,663,687,657,671,751742,671
2018-03-28,667,692,658,680,641653,680
2018-03-29,673,759,673,700,2503104,700
2018-03-30,703,728,689,694,1052808,694
2018-04-02,711,769,709,731,2349988,731
2018-04-03,725,725,696,714,695719,714
2018-04-04,710,726,692,694,416388,694
2018-04-05,694,719,694,707,439115,707
2018-04-06,710,741,701,710,513196,710
2018-04-09,704,719,694,700,361578,700
2018-04-10,695,695,652,669,935383,669
2018-04-11,671,793,671,726,6293379,726
2018-04-12,715,746,710,722,1451375,722
2018-04-13,723,737,700,716,1588253,716
2018-04-16,716,737,712,722,952683,722
2018-04-17,734,769,728,769,2220573,769
2018-04-18,770,773,743,746,1311571,746
2018-04-19,760,760,720,739,1238692,739
2018-04-20,734,764,733,741,904449,741
2018-04-23,738,743,720,723,484421,723
2018-04-24,720,750,716,731,643684,731
2018-04-25,732,745,720,722,392626,722
2018-04-26,723,740,718,726,435036,726
2018-04-27,728,738,720,726,326256,726
2018-04-30,726,730,698,712,385721,712
2018-05-02,701,719,699,712,616641,712
2018-05-03,705,728,700,716,585210,716
2018-05-04,722,727,686,700,886494,700
2018-05-08,701,707,679,684,479323,684
2018-05-09,677,696,671,690,387055,690
2018-05-10,686,699,677,699,374325,699
2018-05-11,700,711,699,702,310157,702
2018-05-14,705,711,691,693,369858,693
2018-05-15,694,722,694,714,489172,714
2018-05-16,707,716,688,697,452553,697
2018-05-17,700,700,685,686,412567,686
2018-05-18,682,698,681,691,317123,691
2018-05-21,691,699,682,684,248761,684
2018-05-23,680,684,660,663,712177,663
2018-05-24,670,670,628,628,943565,628
2018-05-25,626,658,622,635,779690,635
2018-05-28,635,645,626,629,414556,629
2018-05-29,628,635,582,591,2083564,591
2018-05-30,591,597,569,593,851539,593
2018-05-31,600,615,591,603,657965,603
2018-06-01,604,604,573,585,704703,585
2018-06-04,586,588,576,585,198150,585
2018-06-05,586,590,576,580,338702,580
2018-06-07,582,601,577,597,412458,597
2018-06-08,597,609,581,602,477203,602
2018-06-11,605,616,605,607,702458,607
2018-06-12,607,611,584,600,496681,600
2018-06-14,589,596,568,568,580074,568
2018-06-15,570,575,564,567,350209,567
2018-06-18,567,567,519,521,1171682,521
2018-06-19,521,544,516,524,878621,524
2018-06-20,517,534,517,531,292464,531
2018-06-21,530,533,525,529,210965,529
2018-06-22,525,533,507,517,644748,517
2018-06-25,510,527,510,526,241890,526
2018-06-26,524,526,515,526,98500,526
2018-06-27,518,526,516,517,195178,517
2018-06-28,516,526,507,507,183136,507
2018-06-29,507,522,469,495,1148047,495
2018-07-02,487,497,473,480,326637,480
2018-07-03,474,486,450,455,736748,455
2018-07-04,454,522,447,475,2547887,475
2018-07-05,467,477,450,469,436445,469
2018-07-06,466,489,461,482,416827,482
2018-07-09,482,485,450,453,611177,453
2018-07-10,455,509,455,472,1730380,472
2018-07-11,469,483,462,465,401873,465
2018-07-12,469,490,464,482,486239,482
2018-07-13,482,605,482,575,22734891,575
2018-07-16,559,563,518,522,4471725,522
2018-07-17,528,530,500,509,1819518,509
2018-07-18,503,528,488,492,2330030,492
2018-07-19,498,547,492,502,5707281,502
2018-07-20,511,527,492,499,1625372,499
2018-07-23,500,501,462,465,1233933,465
2018-07-24,461,489,454,466,1684691,466
2018-07-26,462,488,462,470,837890,470
2018-07-27,470,474,462,466,419887,466
2018-07-30,469,472,458,465,391372,465
2018-07-31,464,520,463,466,3487689,466
2018-08-01,469,491,469,482,968879,482
