,Open,High,Low,Close,Volume,Adj Close
2018-01-02,10050,10100,9970,10050,20156,10050
2018-01-03,10100,10200,9960,10000,7239,10000
2018-01-04,10000,10050,9960,10000,2965,10000
2018-01-05,10000,10050,9900,10050,10085,10050
2018-01-08,10050,10050,9900,9990,5350,9990
2018-01-09,9990,10050,9950,9990,4153,9990
2018-01-10,10050,10050,9950,10050,2691,10050
2018-01-11,10050,10050,9950,10050,1481,10050
2018-01-12,10000,10000,9940,10000,1247,10000
2018-01-15,10000,10050,9960,10000,1409,10000
2018-01-16,10000,10000,9750,10000,5231,10000
2018-01-17,10000,10000,9900,10000,1087,10000
2018-01-18,9900,10000,9880,9960,10744,9960
2018-01-19,9990,9990,9880,9990,385,9990
2018-01-22,9980,9980,9930,9970,1816,9970
2018-01-23,9990,10050,9890,9990,9443,9990
2018-01-24,10000,10000,9900,10000,3124,10000
2018-01-25,10050,10800,10050,10200,16332,10200
2018-01-26,10350,10400,10000,10350,29971,10350
2018-01-29,10450,10800,10200,10650,15678,10650
2018-01-30,10700,10800,10200,10600,11484,10600
2018-01-31,10700,10700,10400,10650,14287,10650
2018-02-01,10700,10700,10500,10650,3801,10650
2018-02-02,10750,10800,10350,10600,7161,10600
2018-02-05,10500,10600,10350,10500,6848,10500
2018-02-06,10400,10650,10200,10500,7497,10500
2018-02-07,10600,10600,10300,10500,3650,10500
2018-02-08,10350,11400,10350,11150,108346,11150
2018-02-09,11150,11350,10800,11150,22550,11150
2018-02-12,11150,11350,10850,11000,15203,11000
2018-02-13,11000,11150,10900,11100,10784,11100
2018-02-14,11350,11350,11100,11150,3940,11150
2018-02-19,11200,11200,11000,11200,4792,11200
2018-02-20,11250,11400,11100,11300,20256,11300
2018-02-21,11100,11400,11100,11400,9388,11400
2018-02-22,11400,11400,11050,11050,9951,11050
2018-02-23,11050,11950,11050,11600,12865,11600
2018-02-26,11600,11850,11450,11550,2942,11550
2018-02-27,11550,11700,11450,11450,3530,11450
2018-02-28,11400,11700,11400,11600,7400,11600
2018-03-02,11750,11750,11550,11700,6013,11700
2018-03-05,11500,11750,11450,11550,5433,11550
