,Adj Close,Close,High,Low,Open,Volume
2018-01-02,7780,7780,7910,7700,7750,55832
2018-01-03,7720,7720,7810,7680,7780,55157
2018-01-04,7820,7820,8080,7610,7660,343166
2018-01-05,7940,7940,7960,7750,7810,94461
2018-01-08,7830,7830,7940,7740,7930,89987
2018-01-09,7720,7720,7800,7550,7800,125892
2018-01-10,7680,7680,7750,7590,7670,79257
2018-01-11,8120,8120,8410,7650,7680,402090
2018-01-12,8210,8210,8260,8100,8150,215289
2018-01-15,8150,8150,8430,8090,8240,119740
2018-01-16,8150,8150,8250,7980,8250,77604
2018-01-17,8170,8170,8300,8000,8150,115452
2018-01-18,8380,8380,8420,8070,8230,175672
2018-01-19,8630,8630,8990,8570,8660,593880
2018-01-22,8720,8720,8800,8490,8620,228048
2018-01-23,8730,8730,8770,8570,8730,97298
2018-01-24,9000,9000,9070,8750,8770,462527
2018-01-25,8770,8770,9050,8680,9050,255124
2018-01-26,8820,8820,8880,8720,8770,197562
2018-01-29,8720,8720,8870,8670,8870,183466
2018-01-30,8550,8550,8750,8440,8690,228505
2018-01-31,8620,8620,8720,8450,8450,99408
2018-02-01,8650,8650,8760,8500,8750,62969
2018-02-02,8530,8530,8690,8380,8590,114961
2018-02-05,8630,8630,8820,8400,8440,343803
2018-02-06,8760,8760,8790,8150,8280,393964
2018-02-07,8500,8500,8870,8480,8790,177659
2018-02-08,8490,8490,8680,8410,8490,112014
2018-02-09,8320,8320,8380,8150,8200,117454
2018-02-12,8310,8310,8500,8250,8500,133829
2018-02-13,8170,8170,8450,8160,8450,128155
2018-02-14,8210,8210,8250,8060,8210,71730
2018-02-19,8440,8440,8550,8250,8250,77103
2018-02-20,8250,8250,8490,8250,8440,93473
2018-02-21,8290,8290,8360,8240,8250,74983
2018-02-22,8220,8220,8340,8090,8260,120394
2018-02-23,8200,8200,8260,8090,8200,116016
2018-02-26,8150,8150,8360,8150,8270,103082
2018-02-27,8210,8210,8250,8160,8180,76933
