,Adj Close,Close,High,Low,Open,Volume
2018-02-19,42100,42100,42800,41850,42400,27230
2018-02-20,40200,40200,42300,40100,42300,30943
2018-02-21,41050,41050,41050,39350,40250,26356
2018-02-22,40000,40000,40950,39850,40950,10101
2018-02-23,39300,39300,40800,39000,40800,26170
2018-02-26,37900,37900,39650,37200,39200,39908
2018-02-27,40300,40300,40350,38300,38350,42354
2018-02-28,38900,38900,40400,38900,40400,16299
2018-03-02,38150,38150,38500,37700,37900,19650
2018-03-05,37500,37500,38250,37500,37700,8353
2018-03-06,37850,37850,38400,36900,37350,19253
2018-03-07,36800,36800,38200,36650,37600,19640
2018-03-08,37900,37900,37950,36500,36500,19141
2018-03-09,42900,42900,43850,37750,37900,192354
2018-03-12,44450,44450,45600,43050,44000,105820
2018-03-13,44200,44200,45000,43650,45000,40496
2018-03-14,42350,42350,44000,42350,44000,25437
2018-03-15,43250,43250,43300,41200,42000,31954
2018-03-16,45000,45000,45550,43700,44400,76534
2018-03-19,45400,45400,47200,45150,47200,76146
2018-03-20,45450,45450,45700,44300,44800,27624
2018-03-21,44950,44950,45600,44300,45000,18749
2018-03-22,43600,43600,46400,43150,44900,46882
2018-03-23,41150,41150,42950,41150,41750,38060
2018-03-26,42700,42700,43500,38200,41150,74201
2018-03-27,43200,43200,43550,42150,42950,19471
2018-03-28,42800,42800,43250,41750,42400,27264
2018-03-29,42900,42900,43350,42100,42600,11302
2018-03-30,44600,44600,44950,42450,43450,29723
2018-04-02,52300,52300,54200,46500,48000,596822
2018-04-03,53900,53900,56300,51200,51800,237392
2018-04-04,51500,51500,54800,50200,54500,152579
2018-04-05,49900,49900,52500,48850,51500,130354
2018-04-06,49300,49300,51100,48500,50000,72323
2018-04-09,50800,50800,50800,48850,49600,47141
2018-04-10,51000,51000,51600,49550,51200,54570
2018-04-11,49350,49350,51100,49350,51000,48317
2018-04-12,48850,48850,49450,48100,48800,35226
2018-04-13,52800,52800,53500,48900,49500,119822
2018-04-16,53700,53700,55300,52800,54300,133152
2018-04-17,53500,53500,54000,52500,53800,35085
2018-04-18,53600,53600,54900,52700,54000,83056
2018-04-19,50300,50300,54300,49800,53800,99666
2018-04-20,50900,50900,51400,49800,50300,55194
2018-04-23,47700,47700,50900,47300,49850,103075
2018-04-24,48300,48300,50500,47600,47700,73982
2018-04-25,49700,49700,50600,48000,48000,75208
2018-04-26,50500,50500,51600,50000,50700,59955
2018-04-27,50500,50500,51300,49750,50600,36412
2018-04-30,52300,52300,53300,50200,50200,121304
2018-05-02,51200,51200,52000,50300,51300,68743
2018-05-03,49950,49950,51200,49250,51200,53962
2018-05-04,50800,50800,54000,50000,53800,112655
2018-05-08,51200,51200,53400,51200,52600,102806
2018-05-09,50700,50700,52400,49100,52400,48051
2018-05-10,50200,50200,50800,49550,50300,49101
2018-05-11,53400,53400,53500,49800,50200,142340
2018-05-14,57000,57000,58100,54400,54800,232332
2018-05-15,56600,56600,57100,54900,57000,90683
2018-05-16,55100,55100,56100,53900,55400,69656
2018-05-17,52600,52600,55000,51800,55000,107094
2018-05-18,53300,53300,54500,51900,52600,68045
2018-05-21,52300,52300,53300,52200,53200,27293
2018-05-23,51300,51300,53100,51200,52900,50647
2018-05-24,52100,52100,52800,51100,51100,51927
2018-05-25,50000,50000,51100,49900,51100,64573
2018-05-28,50800,50800,51400,49450,50000,35684
2018-05-29,50600,50600,51800,50100,51800,30404
2018-05-30,49050,49050,50600,48500,50100,50262
2018-05-31,50500,50500,50600,48800,49500,41747
2018-06-01,49700,49700,51000,49700,50300,37736
2018-06-04,43650,43650,49900,42500,49300,320859
2018-06-05,42900,42900,43850,41200,43550,153507
2018-06-07,41550,41550,42700,41400,42600,72919
2018-06-08,42500,42500,43100,41550,41550,73555
2018-06-11,44300,44300,44600,42250,42400,96036
2018-06-12,44350,44350,45050,43350,44700,49700
2018-06-14,43100,43100,44200,42800,43850,33827
2018-06-15,43050,43050,44100,42700,42750,20288
2018-06-18,40950,40950,43000,40500,42650,42638
2018-06-19,38700,38700,41300,38500,40650,48677
2018-06-20,40750,40750,40750,38450,38550,42484
2018-06-21,40250,40250,40850,40050,40600,20239
2018-06-22,40700,40700,41400,38650,39550,56928
2018-06-25,38450,38450,40400,38350,39650,85562
2018-06-26,37550,37550,37900,36950,37600,31503
2018-06-27,37650,37650,38900,37300,37300,38955
2018-06-28,37400,37400,38600,37200,37250,21007
2018-06-29,37600,37600,38150,36500,38150,25855
2018-07-02,35900,35900,37700,35900,37100,28549
2018-07-03,34700,34700,36550,34300,36150,42164
2018-07-04,34750,34750,35200,34550,34700,16594
2018-07-05,33850,33850,35150,33600,34850,23774
2018-07-06,34550,34550,34750,33850,34050,25161
2018-07-09,32750,32750,34900,32500,34600,46353
2018-07-10,33800,33800,34150,32750,32750,38048
2018-07-11,33000,33000,33800,32700,33800,27465
2018-07-12,32900,32900,33600,32750,33000,27177
2018-07-13,33500,33500,33550,32900,32900,19563
2018-07-16,33000,33000,33700,32900,33500,23944
2018-07-17,32000,32000,32850,31950,32800,37785
2018-07-18,32100,32100,32400,31950,32000,13801
2018-07-19,30250,30250,32350,30150,32150,29733
2018-07-20,30200,30200,30750,29750,30250,17768
2018-07-23,29650,29650,30250,29500,30250,20040
2018-07-24,30300,30300,30650,29100,29100,14896
2018-07-25,29850,29850,30650,29750,30000,10571
2018-07-26,29800,29800,30100,29500,29850,13382
2018-07-27,30950,30950,31150,29700,29800,31593
2018-07-30,31200,31200,31850,30750,31200,26657
2018-07-31,30650,30650,32100,30650,30900,32798
2018-08-01,34550,34550,34700,31250,31250,194698
2018-08-02,32950,32950,33900,32550,33900,69133
2018-08-03,33050,33050,33100,32550,33000,27982
2018-08-06,33450,33450,34350,32850,33100,64595
