,Open,High,Low,Close,Volume,Adj Close
2017-12-18,17350,17450,16950,17300,297138,17300
2017-12-19,17450,18300,17300,18300,460561,18300
2017-12-21,18650,19250,18250,18250,385991,18250
2017-12-22,18250,20050,18200,19900,722168,19900
2017-12-26,19900,20700,19700,20100,371280,20100
2017-12-27,20200,20550,19800,20400,229959,20400
2017-12-28,20550,21250,20300,20550,284622,20550
2018-01-01,20550,20550,20550,20550,0,20550
2018-01-02,20600,20950,19900,20050,280459,20050
2018-01-03,20150,20400,19600,20050,312690,20050
2018-01-04,20200,20200,19500,19600,196163,19600
2018-01-05,19800,20450,19600,20050,300718,20050
2018-01-08,20300,20300,19200,19500,264282,19500
2018-01-09,19650,20000,19300,19550,188270,19550
2018-01-10,19600,19800,18750,19200,250021,19200
2018-01-11,19050,19700,19050,19200,120181,19200
2018-01-12,19400,19400,18300,18900,264813,18900
2018-01-15,18750,19050,18550,18800,130033,18800
2018-01-16,18950,20100,18850,20000,282391,20000
2018-01-17,20000,20000,19300,19450,148088,19450
2018-01-18,19700,20150,19050,19250,235967,19250
2018-01-19,19350,19750,19000,19050,89010,19050
2018-01-22,19050,19450,18700,19050,171471,19050
2018-01-23,19500,19500,18700,18700,149088,18700
2018-01-24,18650,19100,18600,18850,129780,18850
2018-01-25,19000,19300,18700,19150,112534,19150
2018-01-26,19150,19350,18750,18900,116882,18900
2018-01-29,19000,19050,18700,18800,122906,18800
2018-01-30,18950,19000,18200,18350,187246,18350
2018-01-31,18300,18550,18000,18550,120354,18550
2018-02-01,18650,18950,18300,18700,119661,18700
2018-02-02,18950,18950,18300,18500,125241,18500
2018-02-05,18100,18450,17450,17950,184199,17950
2018-02-06,17250,18050,17100,17750,173996,17750
2018-02-07,18400,18850,18000,18000,227895,18000
2018-02-08,18400,18900,17400,18800,171655,18800
2018-02-09,18150,18700,18150,18300,111041,18300
2018-02-12,18150,19350,18150,19300,220394,19300
2018-02-13,19700,19750,18950,19000,180612,19000
2018-02-14,19000,19250,18700,19050,91829,19050
2018-02-19,19250,19350,18750,18750,91926,18750
2018-02-20,18900,19700,18750,19400,235152,19400
2018-02-21,19450,19700,19300,19400,115750,19400
2018-02-22,19500,20300,19250,19800,291163,19800
2018-02-23,19800,19900,19050,19150,205821,19150
2018-02-26,19050,19650,19050,19150,101045,19150
2018-02-27,19500,19700,19200,19550,92567,19550
2018-02-28,19050,19500,19050,19350,96541,19350
2018-03-02,19100,19750,19000,19450,78710,19450
2018-03-05,19450,19750,19200,19450,149898,19450
2018-03-06,19850,19850,19300,19650,103099,19650
