,Open,High,Low,Close,Volume,Adj Close
2018-01-01,3130,3130,3130,3130,0,3130
2018-01-02,3145,3175,3110,3140,5524,3140
2018-01-03,3120,3160,3110,3155,3701,3155
2018-01-04,3200,3200,3150,3170,2988,3170
2018-01-05,3175,3270,3155,3210,3802,3210
2018-01-08,3190,3275,3190,3255,6022,3255
2018-01-09,3220,3310,3210,3310,11315,3310
2018-01-10,3280,3335,3265,3290,9543,3290
2018-01-11,3250,3290,3145,3245,5408,3245
2018-01-12,3225,3265,3200,3245,4149,3245
2018-01-15,3150,3220,3150,3195,6379,3195
2018-01-16,3195,3230,3100,3145,9228,3145
2018-01-17,3145,3200,3090,3150,12080,3150
2018-01-18,3150,3250,3145,3200,7594,3200
2018-01-19,3210,3295,3200,3265,7134,3265
2018-01-22,3265,3265,3100,3170,5204,3170
2018-01-23,3100,3250,3100,3240,5655,3240
2018-01-24,3200,3265,3105,3245,7134,3245
2018-01-25,3245,3260,3210,3240,3845,3240
2018-01-26,3240,3325,3120,3305,12532,3305
2018-01-29,3285,3410,3285,3330,14022,3330
2018-01-30,3350,3390,3250,3340,9293,3340
2018-01-31,3300,3430,3290,3360,12158,3360
2018-02-01,3360,3450,3310,3420,8074,3420
2018-02-02,3410,3490,3275,3340,13809,3340
2018-02-05,3240,3305,3215,3220,8623,3220
2018-02-06,3200,3200,3060,3130,7446,3130
2018-02-07,3130,3300,3105,3105,6745,3105
2018-02-08,3100,3260,3100,3235,4930,3235
2018-02-09,3105,3170,3100,3165,3294,3165
2018-02-12,3170,3180,3055,3055,3383,3055
2018-02-13,3110,3305,3060,3060,11002,3060
2018-02-14,3065,3130,3050,3120,5401,3120
2018-02-15,3120,3120,3120,3120,0,3120
2018-02-16,3120,3120,3120,3120,0,3120
2018-02-19,3120,3190,3115,3170,7323,3170
2018-02-20,3190,3240,3160,3200,2470,3200
2018-02-21,3200,3255,3165,3225,8378,3225
2018-02-22,3200,3215,3175,3185,4244,3185
2018-02-23,3185,3210,2985,2985,26298,2985
2018-02-26,3005,3035,2850,2885,39023,2885
2018-02-27,2900,2960,2895,2960,8537,2960
2018-02-28,2995,3090,2940,3090,10354,3090
2018-03-02,3060,3100,2975,3070,11724,3070
2018-03-05,3070,3070,2990,3050,5015,3050
2018-03-06,3045,3050,2865,3035,4023,3035
2018-03-07,3035,3075,2960,3020,3198,3020
2018-03-08,2925,3085,2925,2980,6695,2980
2018-03-09,3000,3065,2945,2980,5616,2980
2018-03-12,2985,3070,2980,3035,5455,3035
2018-03-13,3035,3035,2970,3015,7919,3015
2018-03-14,3020,3170,3020,3100,38703,3100
2018-03-15,3125,3150,3080,3130,12889,3130
2018-03-16,3145,3190,3105,3155,13423,3155
2018-03-19,3155,3155,3115,3155,2525,3155
2018-03-20,3155,3200,3105,3135,3104,3135
2018-03-21,3130,3155,2820,2910,57927,2910
2018-03-22,2940,2995,2845,2850,42299,2850
2018-03-23,2845,2850,2760,2815,21739,2815
2018-03-26,2750,2975,2750,2930,12053,2930
2018-03-27,2930,2930,2800,2870,40572,2870
2018-03-28,2780,2870,2780,2830,5729,2830
2018-03-29,2830,2870,2830,2840,4056,2840
2018-03-30,2805,2930,2805,2910,9672,2910
2018-04-02,2915,2940,2885,2935,7729,2935
2018-04-03,2935,2935,2890,2935,1996,2935
2018-04-04,2935,2970,2920,2945,5676,2945
2018-04-05,2945,2950,2930,2945,8952,2945
2018-04-06,2965,2965,2905,2905,5544,2905
2018-04-09,2865,2915,2865,2900,4240,2900
2018-04-10,2900,2910,2825,2910,3692,2910
2018-04-11,2870,2930,2870,2920,819,2920
2018-04-12,2915,2925,2800,2885,2146,2885
2018-04-13,2885,2885,2810,2845,7310,2845
2018-04-16,2815,2865,2790,2850,10510,2850
2018-04-17,2850,2950,2800,2925,8659,2925
2018-04-18,2855,2930,2855,2910,9402,2910
