,Adj Close,Close,High,Low,Open,Volume
2018-01-02,6300,6300,6450,6220,6280,372474
2018-01-03,6200,6200,6320,5970,6290,519630
2018-01-04,5980,5980,6190,5900,6160,411501
2018-01-05,6900,6900,7100,5840,5950,4381706
2018-01-08,8970,8970,8970,7650,7860,8765508
2018-01-09,10450,10450,11650,9490,10300,13609443
2018-01-10,11000,11000,11350,10200,11050,4313933
2018-01-11,11150,11150,11300,10100,10550,944506
2018-01-12,11200,11200,11300,10800,11150,906295
2018-01-15,14550,14550,14550,11600,11600,1532683
2018-01-16,18900,18900,18900,17750,17750,730316
2018-01-17,18900,18900,18900,18900,18900,0
2018-01-18,22800,22800,24500,20600,22000,2260827
2018-01-19,22800,22800,22800,22800,22800,0
2018-01-22,22150,22150,24000,18500,23800,3667067
2018-01-23,18800,18800,22850,18250,22600,3085277
2018-01-24,20700,20700,21200,17750,18200,3308143
2018-01-25,20450,20450,20800,19200,20000,1010214
2018-01-26,22000,22000,23950,19450,20150,2445791
2018-01-29,21500,21500,23500,21350,21900,1186159
2018-01-30,21900,21900,22950,21000,22300,1102397
2018-01-31,20450,20450,21900,20350,21000,955586
2018-02-01,20500,20500,24500,19100,20200,2784376
2018-02-02,22000,22000,22000,20600,21150,1385913
2018-02-05,22250,22250,23000,21400,21700,1481271
2018-02-06,21000,21000,21400,19250,20600,1391520
2018-02-07,16900,16900,21500,15500,21050,3243716
2018-02-08,16750,16750,18500,15500,17500,2516137
2018-02-09,16750,16750,18250,15150,15250,2425489
2018-02-12,15750,15750,17350,15600,17050,948751
2018-02-13,15000,15000,15900,14350,15400,1496048
2018-02-14,16400,16400,16850,14750,15200,1669681
2018-02-15,16400,16400,16400,16400,16400,0
2018-02-16,16400,16400,16400,16400,16400,0
2018-02-19,17550,17550,18350,16350,16700,1061875
2018-02-20,17600,17600,18400,17100,17500,759403
2018-02-21,19050,19050,19300,17550,17800,891313
2018-02-22,19100,19100,19650,18250,19250,767825
2018-02-23,18100,18100,19500,17600,19350,695722
2018-02-26,16600,16600,18100,16600,17800,922287
2018-02-27,15950,15950,17100,15600,16650,764912
2018-02-28,16000,16000,16600,15400,15850,666475
2018-03-02,15550,15550,16700,15550,15900,672435
2018-03-05,16100,16100,16400,15400,15800,507920
2018-03-06,17500,17500,17500,15950,16050,858145
2018-03-07,17700,17700,18050,16650,17500,649447
2018-03-08,17650,17650,18100,17350,17550,656285
2018-03-09,17050,17050,17900,16700,17600,688482
2018-03-12,16550,16550,17850,16450,17250,1482094
2018-03-13,15750,15750,16850,15600,16550,980059
2018-03-14,15950,15950,16850,15700,15900,774348
2018-04-25,18650,18650,20600,18350,19800,1482224
