,Adj Close,Close,High,Low,Open,Volume
2018-01-02,290000,290000,302000,288500,299000,46973
2018-01-03,287500,287500,291500,285000,286000,45020
2018-01-04,280500,280500,290500,278000,289000,49223
2018-01-05,288500,288500,291500,280000,280000,53611
2018-01-08,302000,302000,306500,288000,288500,64829
2018-01-09,310500,310500,311000,295500,305000,60421
2018-01-10,312500,312500,320500,305500,312500,73438
2018-01-11,311500,311500,315000,302500,312500,47103
2018-01-12,306000,306000,319000,304500,311500,45630
2018-01-15,301500,301500,310000,300000,308000,50186
2018-01-16,305500,305500,312000,299500,301000,52396
2018-01-17,322000,322000,327000,303000,303000,83291
2018-01-18,321000,321000,326500,317500,326000,40413
2018-01-19,323000,323000,323500,316500,318500,54985
2018-01-22,320000,320000,330500,315500,330000,42954
2018-01-23,318500,318500,324000,310500,318000,49083
2018-01-24,317500,317500,319000,314000,319000,35726
2018-01-25,310000,310000,319000,305000,319000,62515
2018-01-26,340500,340500,354500,309500,310000,302543
2018-01-29,331000,331000,348500,328000,343500,113240
2018-01-30,331500,331500,334000,321500,330500,92636
2018-01-31,343000,343000,351000,329000,340500,172574
2018-02-01,358000,358000,362000,338500,343000,92400
2018-02-02,357500,357500,366000,353500,358000,69046
2018-02-05,341500,341500,353000,338500,353000,44988
2018-02-06,347500,347500,347500,322000,331000,96267
2018-02-07,326500,326500,349500,325500,347500,95839
2018-02-08,325500,325500,335000,321000,323500,90633
2018-02-09,317000,317000,330500,315000,316000,84348
2018-02-12,322000,322000,327000,308500,320500,68102
2018-02-13,312000,312000,321000,308500,319500,61164
2018-02-14,309500,309500,322000,308000,314000,71619
2018-02-15,309500,309500,309500,309500,309500,0
2018-02-16,309500,309500,309500,309500,309500,0
2018-02-19,324500,324500,325500,314000,316000,40460
2018-02-20,317000,317000,323500,316000,322000,33345
2018-02-21,323000,323000,328000,317500,320000,40372
2018-02-22,327000,327000,334000,319500,320500,53163
2018-02-23,335500,335500,335500,322500,332000,46881
2018-02-26,344000,344000,348000,339500,340000,51596
2018-02-27,334000,334000,351500,332000,345000,67465
2018-02-28,343000,343000,345000,334000,334000,73959
2018-03-02,331500,331500,338500,329500,333500,47246
2018-03-05,325500,325500,334500,323500,328000,26376
2018-03-06,338500,338500,339500,326000,327000,32305
2018-03-07,331000,331000,338500,327000,334000,39207
2018-03-08,325000,325000,334500,321000,334500,83875
2018-03-09,343000,343000,351500,326000,329000,134516
