,Adj Close,Close,High,Low,Open,Volume
2018-01-01,386,386,386,386,386,0
2018-02-01,260,260,264,251,252,4989842
2018-02-02,259,259,266,253,262,2956999
2018-02-05,249,249,260,245,257,2568765
2018-02-06,238,238,251,230,240,3858691
2018-02-07,234,234,249,232,246,3288267
2018-02-08,245,245,254,231,231,3791595
2018-02-09,234,234,244,231,238,2546335
2018-02-12,232,232,244,232,238,1771676
2018-02-13,196,196,225,190,221,17928142
2018-02-14,194,194,230,192,194,25379375
2018-02-19,202,202,211,195,199,7078373
2018-02-20,201,201,209,199,207,4305642
2018-02-21,204,204,206,197,200,3115354
2018-02-22,198,198,209,198,204,3890876
2018-02-23,198,198,203,196,198,3452977
2018-02-26,194,194,203,193,201,1902404
2018-02-27,190,190,197,190,195,3403188
2018-02-28,181,181,197,181,190,5538827
2018-03-02,178,178,189,177,181,2974430
2018-03-05,179,179,184,178,179,1375076
2018-03-06,188,188,225,175,179,30176693
2018-03-08,234,234,234,179,180,51411052
2018-03-09,304,304,304,304,304,2486658
2018-03-12,395,395,395,395,395,1048435
2018-03-13,436,436,513,422,513,162508399
2018-03-14,436,436,499,423,447,70654130
2018-03-15,409,409,464,376,441,77198892
2018-03-16,417,417,465,407,413,51574700
2018-03-19,349,349,412,349,406,27893025
2018-03-20,363,363,405,350,351,40760873
2018-03-21,344,344,393,336,365,23003700
2018-03-22,242,242,341,241,241,111743763
2018-03-23,263,263,312,250,278,61401545
2018-03-26,271,271,300,262,270,21930065
2018-03-27,263,263,282,261,281,12160193
2018-03-28,257,257,274,245,263,10806835
2018-03-29,247,247,267,245,255,17530181
2018-03-30,247,247,254,241,250,8891779
2018-04-20,3545,3545,3545,2500,2730,2480317
2018-04-23,3700,3700,4335,3100,3570,11316913
2018-04-24,3570,3570,3945,3525,3765,2447712
2018-04-25,3430,3430,3800,3405,3615,975963
2018-04-26,3190,3190,3570,3180,3465,984881
2018-04-27,3025,3025,3280,3015,3170,1406936
2018-04-30,2765,2765,3025,2710,3025,964732
2018-05-02,2710,2710,2895,2605,2800,686135
2018-05-03,2750,2750,2850,2650,2705,535451
2018-05-04,3100,3100,3375,2700,2780,3025801
2018-05-08,3200,3200,3655,3030,3075,2026360
2018-05-09,2935,2935,3285,2880,3115,803740
2018-05-10,2775,2775,2960,2765,2910,534448
2018-05-11,2805,2805,2930,2740,2800,393375
2018-05-14,2810,2810,2880,2785,2815,260442
2018-05-15,2885,2885,2915,2805,2845,247756
2018-05-16,2750,2750,2880,2720,2850,281281
2018-05-17,2670,2670,2810,2625,2775,360153
2018-05-18,2725,2725,2785,2625,2670,247781
2018-05-21,2840,2840,2895,2730,2730,357928
2018-05-23,2815,2815,2890,2775,2890,178621
2018-05-24,2795,2795,2860,2745,2820,165593
2018-05-25,2805,2805,3340,2645,2750,1752734
2018-05-28,2920,2920,2945,2700,2805,419980
2018-05-29,3030,3030,3225,2920,2980,721412
2018-05-30,3235,3235,3450,3035,3075,1404946
2018-05-31,3305,3305,3480,3010,3060,698072
2018-06-01,3340,3340,3465,3210,3285,370757
2018-06-04,3290,3290,3540,3150,3495,447273
2018-06-05,3390,3390,3390,3160,3240,257235
2018-06-07,3185,3185,3485,3090,3370,567691
2018-06-08,2900,2900,2980,2745,2925,778347
2018-06-11,2860,2860,2945,2820,2945,204789
2018-06-12,2820,2820,2840,2670,2840,265503
2018-06-14,2970,2970,2970,2780,2850,286497
2018-06-15,3070,3070,3070,2965,2970,147981
2018-06-18,2945,2945,3075,2905,3050,71851
2018-06-19,2975,2975,3085,2875,2975,56799
2018-06-20,2995,2995,3040,2920,2920,56799
2018-06-22,2955,2955,3080,2880,2920,120522
2018-06-25,2915,2915,2980,2780,2955,52375
2018-06-26,2860,2860,2945,2750,2915,146404
2018-06-27,2750,2750,2855,2750,2795,76400
2018-06-28,2765,2765,2800,2670,2700,104122
2018-06-29,2700,2700,2785,2650,2770,71089
2018-07-02,2680,2680,2785,2680,2700,79039
2018-07-03,2610,2610,2745,2585,2605,91378
2018-07-04,2605,2605,2670,2595,2670,51717
2018-07-05,2525,2525,2650,2470,2650,101862
2018-07-06,2605,2605,2640,2435,2525,68066
2018-07-09,2620,2620,2670,2515,2560,48783
2018-07-10,2635,2635,2650,2545,2620,42044
2018-07-11,2620,2620,2690,2530,2690,59093
2018-07-12,2590,2590,2645,2550,2620,28756
2018-07-13,2675,2675,2750,2550,2635,72764
2018-07-16,2750,2750,2755,2630,2630,46162
2018-07-17,2800,2800,2815,2670,2670,53929
2018-07-18,2810,2810,2880,2750,2880,50936
2018-07-19,2790,2790,2850,2720,2810,74690
2018-07-20,2755,2755,2850,2750,2845,51504
2018-07-23,2715,2715,2840,2645,2755,60226
2018-07-24,2665,2665,2790,2660,2790,29854
2018-07-26,2700,2700,2730,2465,2675,59687
2018-07-27,2750,2750,2765,2645,2645,38799
2018-07-30,2800,2800,2805,2720,2750,16727
2018-07-31,2835,2835,2885,2770,2800,35851
2018-08-01,2920,2920,2950,2820,2890,78687
2018-08-02,2880,2880,3130,2805,2960,210454
2018-08-03,2780,2780,2895,2705,2825,110337
2018-08-06,2980,2980,3140,2735,2855,407361
2018-08-07,2980,2980,3165,2900,2930,421687
2018-08-08,2810,2810,3035,2810,2920,300077
2017-12-18,419,419,426,413,425,1334539
2017-12-19,400,400,419,395,418,2239547
2017-12-21,370,370,400,366,400,1886782
2017-12-22,380,380,459,370,372,24017935
2017-12-26,371,371,389,371,382,2020973
2017-12-27,372,372,390,366,372,1772520
2017-12-28,386,386,386,369,371,1458522
2018-01-02,392,392,394,376,386,1413824
2018-01-03,393,393,402,385,401,1595146
2018-01-04,383,383,399,382,395,3057752
2018-01-05,382,382,388,378,382,1550891
2018-01-08,373,373,384,372,382,4949651
