,Adj Close,Close,High,Low,Open,Volume
2018-02-01,656,656,674,637,637,24995569
2018-02-02,651,651,665,645,665,7788199
2018-02-05,630,630,646,630,640,7001526
2018-02-06,630,630,630,599,610,11570073
2018-02-07,650,650,674,630,633,34563986
2018-02-08,690,690,692,656,659,37150071
2018-02-09,668,668,697,662,683,21226965
2018-02-12,654,654,697,654,683,8804318
2018-02-13,637,637,659,636,659,7997527
2018-02-14,641,641,648,621,635,8910129
2018-02-19,667,667,667,647,651,9907264
2018-02-20,653,653,669,652,665,6735477
2018-02-21,659,659,659,649,657,5043368
2018-02-22,660,660,686,661,680,17681097
2018-02-23,659,659,669,651,663,6142845
2018-02-26,653,653,667,651,667,5084726
2018-02-27,640,640,662,640,657,5543533
2018-02-28,633,633,644,629,640,6249448
2018-03-02,630,630,630,621,626,3920309
2018-03-05,621,621,636,621,635,3945327
2018-03-06,638,638,638,621,625,4281014
2018-03-08,630,630,639,623,626,3922814
2018-03-09,652,652,677,630,632,18287600
2018-03-12,655,655,666,649,666,5378768
2018-03-13,667,667,678,647,656,20321001
2018-03-14,667,667,673,662,664,6558175
2018-03-15,662,662,675,661,668,5510275
2018-03-16,655,655,665,650,662,5198239
2018-03-19,653,653,660,650,657,3525805
2018-03-20,643,643,651,640,647,5209582
2018-03-21,638,638,651,637,643,4523170
2018-03-22,623,623,643,623,639,8502561
2018-03-23,603,603,621,601,617,8411207
2018-03-26,615,615,615,592,596,5298831
2018-03-27,622,622,633,616,621,5221938
2018-03-28,615,615,620,610,617,3727906
2018-03-29,615,615,619,608,616,3580421
2018-03-30,620,620,625,615,619,2672528
2018-04-02,616,616,625,615,625,3478346
2018-04-03,621,621,622,610,611,3895561
2018-04-04,612,612,625,610,622,4034791
2018-04-05,613,613,618,610,612,5002
2018-04-06,605,605,616,602,616,3954528
2018-04-09,603,603,608,600,605,3887435
2018-04-10,602,602,603,595,603,4322423
2018-04-11,598,598,605,597,605,3109798
2018-04-12,603,603,604,593,599,5895882
2018-04-13,607,607,614,596,602,5155180
2018-04-16,609,609,616,607,616,2834426
2018-04-17,622,622,623,605,609,5604229
2018-04-18,614,614,634,612,624,7984396
2018-04-19,618,618,620,611,616,5249358
2018-04-20,627,627,635,620,624,10427186
2018-04-23,625,625,632,621,630,6458169
2018-04-24,617,617,628,616,626,5169480
2018-04-25,617,617,628,615,617,5927324
2018-04-26,619,619,626,616,617,3574346
2018-04-27,618,618,628,616,625,3863367
2018-04-30,640,640,653,624,627,17201838
2018-05-02,635,635,651,626,651,9827538
2018-05-03,669,669,765,658,660,149881061
2018-05-04,682,682,697,647,656,38342194
2018-05-08,694,694,741,664,683,58401476
2018-05-09,689,689,723,687,700,27950649
2018-05-10,692,692,712,685,687,14972820
2018-05-11,677,677,705,672,695,13940163
2018-05-14,666,666,687,663,677,12592678
2018-05-15,671,671,681,663,663,15025963
2018-05-16,636,636,659,634,658,15732493
2018-05-17,646,646,653,638,638,6774603
2018-05-18,652,652,658,643,648,4384277
2018-05-21,667,667,678,652,654,11753160
2018-05-23,652,652,667,650,666,6201925
2018-05-24,644,644,668,643,655,7636993
2018-05-25,635,635,637,621,630,6566978
2018-05-28,673,673,692,640,640,29450274
2018-05-29,657,657,673,656,672,9231166
2018-05-30,641,641,655,634,654,9562657
2018-05-31,650,650,660,639,641,6634374
2018-06-01,641,641,652,639,648,5101873
2018-06-04,639,639,649,638,648,3972940
2018-06-05,655,655,665,637,638,7712326
2018-06-07,669,669,685,649,656,17382621
2018-06-08,662,662,673,661,672,5068658
2018-06-11,653,653,664,651,662,3953029
2018-06-12,646,646,656,645,654,4453491
2018-06-14,630,630,650,627,646,7391688
2018-06-15,640,640,650,631,631,4889162
2018-06-18,620,620,642,611,642,7373003
2018-06-19,607,607,628,605,617,5090453
2018-06-20,612,612,614,600,607,3555576
2018-06-21,601,601,619,600,616,3861125
2018-06-22,600,600,606,590,601,5226650
2018-06-25,600,600,603,591,600,2572694
2018-06-26,598,598,604,594,598,2544606
2018-06-27,585,585,602,585,599,3472183
2018-06-28,566,566,591,566,575,4452022
2018-06-29,574,574,575,555,568,4799860
2018-07-02,543,543,577,543,575,4976676
2018-07-03,551,551,556,540,541,3532655
2018-07-04,554,554,559,545,553,2526096
2018-07-05,549,549,557,538,554,3760498
2018-07-06,560,560,560,542,549,2652416
2018-07-09,551,551,558,549,556,2436465
2018-07-10,565,565,567,552,552,2105397
2018-07-11,556,556,566,554,565,2538167
2018-07-12,564,564,581,551,555,6353507
2018-07-13,564,564,569,558,566,1960183
2018-07-16,560,560,570,560,565,1551188
2018-07-17,561,561,563,555,556,1587613
2018-07-18,558,558,567,555,564,2837263
2018-07-19,556,556,566,555,561,2896467
2018-07-20,561,561,568,552,556,2450457
2018-07-23,544,544,566,543,561,3065416
2018-07-24,545,545,552,541,544,3152616
