,Open,High,Low,Close,Volume,Adj Close
2018-01-05,157000.0,158000.0,152000.0,156000.0,1067202.0,156000.0
2018-01-08,160500.0,162500.0,158000.0,159500.0,1577403.0,159500.0
2018-01-09,158000.0,160000.0,154500.0,157000.0,1010891.0,157000.0
2018-01-10,156000.0,158500.0,148000.0,149500.0,1656798.0,149500.0
2018-01-11,142000.0,146500.0,138000.0,140500.0,2474827.0,140500.0
2018-01-12,145500.0,145500.0,139000.0,140500.0,1377402.0,140500.0
2018-01-15,141500.0,147500.0,141500.0,145000.0,1265024.0,145000.0
2018-01-16,144500.0,145000.0,140000.0,140500.0,1117873.0,140500.0
2018-01-17,139000.0,139000.0,133000.0,134000.0,2415858.0,134000.0
2018-01-18,134500.0,138500.0,134000.0,135500.0,1965579.0,135500.0
2018-01-19,136000.0,139000.0,134000.0,138000.0,1132433.0,138000.0
2018-01-22,138000.0,139000.0,135000.0,135500.0,815041.0,135500.0
2018-01-23,135500.0,138000.0,135000.0,136500.0,965243.0,136500.0
2018-01-24,136500.0,138000.0,134500.0,135000.0,760888.0,135000.0
2018-01-25,135000.0,137500.0,134500.0,135000.0,649676.0,135000.0
2018-01-26,136000.0,141000.0,135000.0,140000.0,1271640.0,140000.0
2018-01-29,141000.0,141500.0,138500.0,139000.0,708612.0,139000.0
2018-01-30,139000.0,140500.0,137500.0,138500.0,642199.0,138500.0
2018-01-31,137500.0,140000.0,135000.0,140000.0,943362.0,140000.0
2018-02-01,140000.0,142000.0,137500.0,141500.0,910082.0,141500.0
2018-02-02,142000.0,145000.0,141500.0,143500.0,2099421.0,143500.0
2018-02-05,139500.0,140000.0,134500.0,134500.0,1624472.0,134500.0
2018-02-06,126500.0,131000.0,125000.0,131000.0,2291759.0,131000.0
2018-02-07,134000.0,134500.0,126500.0,126500.0,1043100.0,126500.0
2018-02-08,127000.0,130000.0,124500.0,126500.0,1044087.0,126500.0
2018-02-09,121500.0,124500.0,117000.0,118000.0,2074927.0,118000.0
2018-02-12,119000.0,120000.0,116500.0,118000.0,817489.0,118000.0
2018-02-13,120000.0,121000.0,118500.0,119000.0,721603.0,119000.0
2018-02-14,119500.0,125000.0,119000.0,122500.0,858572.0,122500.0
2018-02-15,122500.0,122500.0,122500.0,122500.0,0.0,122500.0
2018-02-16,122500.0,122500.0,122500.0,122500.0,0.0,122500.0
2018-02-19,126000.0,126000.0,123000.0,124000.0,419351.0,124000.0
2018-02-20,124000.0,124500.0,121500.0,123000.0,288935.0,123000.0
2018-02-21,123500.0,125500.0,122000.0,124500.0,396493.0,124500.0
2018-02-22,124500.0,125000.0,122000.0,123500.0,306321.0,123500.0
2018-02-23,123500.0,124000.0,122000.0,123500.0,383787.0,123500.0
2018-02-26,124500.0,124500.0,122500.0,123000.0,303789.0,123000.0
2018-02-27,124000.0,131000.0,124000.0,131000.0,1272000.0,131000.0
2018-02-28,130000.0,132500.0,127000.0,128000.0,857397.0,128000.0
2018-03-02,126500.0,128500.0,124500.0,127500.0,474394.0,127500.0
2018-03-05,127500.0,128000.0,123000.0,123000.0,417227.0,123000.0
2018-03-06,126000.0,134000.0,126000.0,132500.0,1167882.0,132500.0
2018-03-07,133000.0,133500.0,129000.0,129500.0,596902.0,129500.0
2018-03-08,129500.0,132000.0,128500.0,132000.0,499256.0,132000.0
2018-03-09,133000.0,135500.0,131000.0,134000.0,753680.0,134000.0
2018-03-12,136000.0,136500.0,134500.0,135000.0,384411.0,135000.0
2018-03-13,135500.0,141000.0,135000.0,140500.0,1320091.0,140500.0
2018-03-14,139500.0,140000.0,136000.0,137000.0,703764.0,137000.0
2018-03-15,137500.0,141500.0,137000.0,141500.0,950867.0,141500.0
2018-03-16,141500.0,143000.0,139000.0,141000.0,1024727.0,141000.0
2018-03-19,140000.0,140500.0,136000.0,137500.0,610095.0,137500.0
2018-03-20,135500.0,140000.0,135000.0,139000.0,556447.0,139000.0
2018-03-21,139000.0,140000.0,137500.0,138000.0,416757.0,138000.0
2018-03-22,137000.0,139000.0,135500.0,138000.0,567619.0,138000.0
2018-03-23,135000.0,136000.0,129500.0,130500.0,1233587.0,130500.0
2018-03-26,129500.0,132500.0,126500.0,131000.0,962796.0,131000.0
2018-03-27,134500.0,134500.0,131000.0,131500.0,451505.0,131500.0
2018-03-28,129000.0,130500.0,128000.0,129000.0,462777.0,129000.0
2018-03-29,129500.0,131000.0,126500.0,129500.0,437532.0,129500.0
2018-03-30,131500.0,133500.0,130000.0,132000.0,447866.0,132000.0
2018-04-02,132500.0,133500.0,128500.0,129000.0,454496.0,129000.0
2018-04-03,127000.0,130500.0,126500.0,128500.0,483608.0,128500.0
2018-04-04,129000.0,129000.0,123500.0,123500.0,730140.0,123500.0
2018-04-05,125000.0,126000.0,124000.0,124500.0,299168.0,124500.0
2018-04-06,125000.0,125500.0,122000.0,122500.0,376868.0,122500.0
2018-04-09,121500.0,122500.0,120000.0,121500.0,547412.0,121500.0
2018-04-10,121500.0,123500.0,121500.0,122500.0,322551.0,122500.0
2018-04-11,124000.0,125000.0,121000.0,121500.0,379388.0,121500.0
2018-04-12,122000.0,122500.0,120000.0,120000.0,367434.0,120000.0
2018-04-13,120500.0,122000.0,119500.0,120500.0,368169.0,120500.0
2018-04-16,120500.0,120500.0,116500.0,117000.0,815062.0,117000.0
2018-04-17,117500.0,120000.0,117500.0,118000.0,399502.0,118000.0
2018-04-18,120000.0,121500.0,118500.0,119500.0,495833.0,119500.0
2018-04-19,119000.0,119000.0,116000.0,116500.0,648909.0,116500.0
2018-04-20,116500.0,117500.0,113500.0,115000.0,650463.0,115000.0
2018-04-23,114500.0,114500.0,111000.0,111000.0,669590.0,111000.0
2018-04-24,112000.0,115500.0,111000.0,115000.0,473979.0,115000.0
2018-04-25,115500.0,119000.0,113500.0,115500.0,607008.0,115500.0
2018-04-26,116500.0,117500.0,113500.0,114000.0,366727.0,114000.0
2018-04-27,115000.0,115500.0,112000.0,113500.0,402728.0,113500.0
2018-04-30,113500.0,114000.0,110000.0,111000.0,618640.0,111000.0
2018-05-02,110500.0,114500.0,109500.0,114500.0,526839.0,114500.0
2018-05-03,114500.0,116500.0,113000.0,113500.0,350536.0,113500.0
2018-05-04,113000.0,113500.0,111500.0,112000.0,251346.0,112000.0
2018-05-08,112000.0,113000.0,110000.0,112000.0,331690.0,112000.0
2018-05-09,111000.0,113000.0,110500.0,113000.0,332320.0,113000.0
2018-05-10,113000.0,118000.0,111000.0,117000.0,840339.0,117000.0
2018-05-11,117500.0,118000.0,116000.0,117000.0,367532.0,117000.0
2018-05-14,114500.0,116000.0,111000.0,113000.0,657566.0,113000.0
2018-05-15,112000.0,115000.0,112000.0,114500.0,320939.0,114500.0
2018-05-16,114500.0,117000.0,113500.0,117000.0,466027.0,117000.0
2018-05-17,117500.0,118500.0,116000.0,116500.0,338096.0,116500.0
2018-05-18,118500.0,119000.0,112500.0,113500.0,819348.0,113500.0
2018-05-21,113500.0,114500.0,112500.0,113500.0,176761.0,113500.0
2018-05-23,113000.0,114500.0,112500.0,112500.0,285620.0,112500.0
2018-05-24,112000.0,114000.0,112000.0,113000.0,208135.0,113000.0
2018-05-25,112000.0,114000.0,111500.0,112000.0,257170.0,112000.0
2018-05-28,111000.0,111500.0,108000.0,108000.0,679442.0,108000.0
2018-05-29,108000.0,110000.0,107500.0,108000.0,318837.0,108000.0
2018-05-30,107000.0,107500.0,103500.0,104000.0,600575.0,104000.0
2018-05-31,104500.0,106000.0,103000.0,103500.0,470392.0,103500.0
2018-06-01,103500.0,107000.0,103500.0,104500.0,452021.0,104500.0
2018-06-04,104000.0,108500.0,104000.0,108000.0,432581.0,108000.0
2018-06-05,108000.0,112000.0,107000.0,111500.0,477854.0,111500.0
2018-06-07,112000.0,113500.0,109000.0,111500.0,355080.0,111500.0
2018-06-08,112000.0,113500.0,110500.0,113000.0,393243.0,113000.0
2018-06-11,113000.0,114500.0,112000.0,114000.0,251178.0,114000.0
2018-06-12,114000.0,114500.0,113000.0,114000.0,180468.0,114000.0
2018-06-14,114000.0,114000.0,112000.0,112000.0,250011.0,112000.0
2018-06-15,112000.0,112000.0,109000.0,109500.0,336430.0,109500.0
2018-06-18,109000.0,110000.0,106000.0,107500.0,405910.0,107500.0
2018-06-19,107000.0,110500.0,105500.0,106500.0,250870.0,106500.0
2018-06-20,106000.0,109000.0,106000.0,108000.0,290289.0,108000.0
2018-06-21,107500.0,109000.0,106000.0,107000.0,172840.0,107000.0
2018-06-22,106500.0,114500.0,106500.0,114000.0,651617.0,114000.0
2018-06-25,114000.0,114500.0,112000.0,114000.0,345973.0,114000.0
2018-06-26,112500.0,113000.0,111000.0,112000.0,250298.0,112000.0
2018-06-27,112500.0,113500.0,110000.0,111000.0,311174.0,111000.0
2018-06-28,110000.0,112500.0,109000.0,111500.0,221308.0,111500.0
2018-06-29,113000.0,115500.0,112000.0,114500.0,579530.0,114500.0
2018-07-02,115500.0,116500.0,111500.0,111500.0,415693.0,111500.0
2018-07-03,113500.0,115000.0,112500.0,114000.0,314988.0,114000.0
2018-07-04,114500.0,118000.0,114000.0,117000.0,846154.0,117000.0
2018-07-05,117000.0,118500.0,115500.0,116500.0,348243.0,116500.0
2018-07-06,116500.0,117000.0,113000.0,114500.0,383082.0,114500.0
2018-07-09,114500.0,117500.0,114500.0,117500.0,394098.0,117500.0
2018-07-10,117500.0,118000.0,116000.0,117000.0,222321.0,117000.0
2018-07-11,116000.0,117000.0,115000.0,116500.0,250313.0,116500.0
2018-07-12,117000.0,118000.0,115500.0,117500.0,444272.0,117500.0
2018-07-13,118000.0,119000.0,116500.0,118000.0,302155.0,118000.0
2018-07-16,118000.0,118500.0,115500.0,116500.0,236711.0,116500.0
2018-07-17,116000.0,116500.0,113500.0,114000.0,372754.0,114000.0
2018-07-18,115000.0,116500.0,112000.0,113000.0,351263.0,113000.0
2018-07-19,113000.0,115500.0,112500.0,114000.0,267375.0,114000.0
2018-07-20,114000.0,115500.0,113000.0,115000.0,184967.0,115000.0
2018-07-23,115000.0,117000.0,113500.0,115500.0,346894.0,115500.0
2018-07-24,115500.0,118000.0,115000.0,117000.0,502533.0,117000.0
2018-07-25,117500.0,118000.0,116000.0,118000.0,310394.0,118000.0
2018-07-26,118000.0,118500.0,116000.0,117500.0,262125.0,117500.0
2018-07-27,117500.0,120000.0,116500.0,119500.0,568921.0,119500.0
2018-07-30,118500.0,119000.0,116000.0,116500.0,308410.0,116500.0
2018-07-31,115000.0,116000.0,111500.0,112500.0,654749.0,112500.0
2018-08-01,112500.0,113500.0,111500.0,112500.0,276459.0,112500.0
2018-08-02,112500.0,115000.0,111000.0,111000.0,311779.0,111000.0
2018-08-03,111500.0,113000.0,111500.0,113000.0,169521.0,113000.0
2018-08-06,113500.0,114500.0,112500.0,113500.0,189971.0,113500.0
2018-08-07,114000.0,120000.0,113000.0,120000.0,742353.0,120000.0
2018-08-08,122000.0,124500.0,118000.0,119000.0,1216684.0,119000.0
2018-08-09,121000.0,126000.0,119500.0,125500.0,1622449.0,125500.0
2018-08-10,125500.0,129500.0,124000.0,128000.0,1269641.0,128000.0
2018-08-13,126500.0,127500.0,122500.0,124000.0,636617.0,124000.0
2018-08-14,125000.0,128500.0,123000.0,127500.0,506713.0,127500.0
