,Open,High,Low,Close,Volume,Adj Close
2017-12-18,6150,6250,5860,5980,883404,5980
2017-12-19,5940,6050,5600,5900,939954,5900
2017-12-21,6220,6680,6150,6450,5352992,6450
2017-12-22,6430,6540,6160,6430,1808479,6430
2017-12-26,6430,6540,6250,6510,1342152,6510
2017-12-27,6580,7000,6560,6690,3717853,6690
2017-12-28,6740,6750,6480,6500,1309511,6500
2018-01-01,6500,6500,6500,6500,0,6500
2018-01-02,6500,6930,6410,6860,1748007,6860
2018-01-03,7050,7350,6820,6960,3890206,6960
2018-01-04,7030,7030,6580,6680,1044088,6680
2018-01-05,6830,7650,6830,7220,7109802,7220
2018-01-08,7300,7450,7150,7230,1788033,7230
2018-01-09,7330,7400,7090,7240,1524776,7240
2018-01-10,7340,7720,7130,7140,4835655,7140
2018-01-11,7240,7440,6960,7090,2299731,7090
2018-01-12,7050,7100,6700,6800,1483963,6800
2018-01-15,6700,6910,6530,6790,952413,6790
2018-01-16,6790,7180,6740,7140,1916357,7140
2018-01-17,7160,7240,6970,7030,788131,7030
2018-01-18,7160,7350,7100,7190,1462428,7190
2018-01-19,7310,7360,7060,7120,902941,7120
2018-01-22,7170,7330,7050,7280,1779699,7280
2018-01-23,7420,7680,7220,7660,4042220,7660
2018-01-24,8320,9270,7660,7750,10173233,7750
2018-01-25,7750,9200,7560,8800,10367276,8800
2018-01-26,8730,8750,8300,8460,2463478,8460
2018-01-29,8410,8790,8300,8320,2623649,8320
2018-01-30,8320,8370,7890,8130,1360852,8130
2018-01-31,8010,8250,7950,8150,816144,8150
2018-02-01,8090,8320,7920,8120,1112039,8120
2018-02-02,8130,8470,7790,7900,1742420,7900
2018-02-05,7740,8180,7610,7610,972675,7610
2018-02-06,7200,7560,6880,7470,1150459,7470
2018-02-07,7690,7690,6980,6980,684203,6980
2018-02-08,7030,7320,6960,7190,577404,7190
2018-02-09,6900,7080,6890,7000,403232,7000
2018-02-12,6900,7080,6680,6720,501017,6720
2018-02-13,6820,6850,6460,6520,682845,6520
2018-02-14,6540,6720,6500,6720,310309,6720
2018-02-19,6770,7070,6640,7030,888897,7030
2018-02-20,7030,7050,6800,6850,368008,6850
2018-02-21,6860,7240,6810,7020,1091339,7020
2018-02-22,7040,7290,6980,7000,946682,7000
2018-02-23,7090,7110,6800,6800,340471,6800
2018-02-26,6810,6910,6660,6670,249796,6670
2018-02-27,6710,6890,6670,6730,157349,6730
2018-02-28,6700,6780,6500,6560,220987,6560
2018-03-02,6470,6590,6370,6580,204655,6580
2018-03-05,6540,6640,6390,6530,242575,6530
2018-03-06,6550,6680,6500,6680,202770,6680
2018-03-08,6410,6490,6350,6450,179714,6450
2018-03-09,6500,6700,6400,6570,302870,6570
2018-03-12,6640,6830,6600,6770,332957,6770
2018-03-13,6800,6800,6590,6760,215826,6760
2018-03-14,6760,6860,6700,6720,208041,6720
2018-03-15,6650,6700,6550,6610,205976,6610
2018-03-16,6600,6770,6570,6740,224158,6740
2018-03-19,6800,6840,6470,6480,324493,6480
2018-03-20,6360,6520,6330,6490,248211,6490
2018-03-21,6580,6890,6500,6550,1040266,6550
2018-03-22,6600,6640,6250,6320,354647,6320
2018-03-23,6160,6190,5590,5600,664464,5600
2018-03-26,5580,5920,5530,5920,314788,5920
2018-03-27,5980,5980,5840,5880,212883,5880
2018-03-28,5770,6070,5760,5840,308500,5840
2018-03-29,5930,5940,5790,5910,126633,5910
2018-03-30,5950,5990,5910,5980,138515,5980
2018-04-02,6030,6080,5900,5970,150746,5970
2018-04-03,5860,5910,5800,5900,133434,5900
2018-04-04,5930,5970,5620,5690,211279,5690
2018-04-05,5740,5780,5670,5740,119713,5740
2018-04-06,5700,5720,5140,5220,839856,5220
2018-04-09,5150,5260,5140,5220,303265,5220
2018-04-10,5180,5390,5080,5370,316620,5370
2018-04-11,5370,5500,5260,5450,194967,5450
2018-04-12,5410,5650,5410,5580,235100,5580
2018-04-13,5580,5660,5500,5630,132627,5630
2018-04-16,5670,5700,5520,5650,168904,5650
2018-04-17,5730,5970,5600,5890,500908,5890
2018-04-18,5850,5900,5670,5730,240654,5730
2018-04-19,5730,5730,5430,5600,248576,5600
2018-04-20,5600,5640,5490,5550,91768,5550
2018-04-23,5480,5550,5330,5410,207474,5410
2018-04-24,5360,5490,5360,5470,106169,5470
2018-04-25,5380,5520,5340,5410,93009,5410
2018-04-26,5490,5560,5430,5480,91451,5480
2018-04-27,5600,5600,5480,5500,109839,5500
2018-04-30,5440,5490,5140,5220,219328,5220
2018-05-02,5100,5170,4990,5130,217946,5130
2018-05-03,5100,5370,5100,5280,145728,5280
2018-05-04,5260,5330,5020,5040,177723,5040
2018-05-08,5040,5120,4880,4890,200886,4890
2018-05-09,4830,4975,4750,4945,120450,4945
2018-05-10,4900,5020,4900,5000,68318,5000
2018-05-11,5000,5080,4985,5050,90409,5050
2018-05-14,5090,5090,4945,5060,88981,5060
2018-05-15,5060,5060,4935,4970,87872,4970
2018-05-16,4985,5090,4645,4800,218171,4800
2018-05-17,4800,4915,4735,4860,59931,4860
2018-05-18,4865,5520,4845,5390,1108900,5390
2018-05-21,5390,5420,5280,5370,229717,5370
2018-05-23,5370,5430,5120,5170,213079,5170
2018-05-24,5180,5210,4980,5070,163073,5070
2018-05-25,4950,5130,4900,5130,150175,5130
2018-05-28,4970,5080,4900,5020,177358,5020
2018-05-29,5030,5080,4905,4945,83360,4945
2018-05-30,4945,4945,4730,4740,145219,4740
2018-05-31,4700,4825,4700,4745,104245,4745
2018-06-01,4790,4805,4690,4780,89904,4780
2018-06-04,4780,4990,4760,4940,161091,4940
2018-06-05,4990,4990,4805,4915,121924,4915
2018-06-07,4985,5180,4895,5130,266843,5130
2018-06-08,5270,6090,5240,5790,6164899,5790
2018-06-11,5770,5920,5640,5670,1170832,5670
2018-06-12,5670,6230,5640,5960,3260792,5960
2018-06-14,5920,6090,5820,6050,756443,6050
2018-06-15,6050,6370,5800,5890,1673050,5890
2018-06-18,5900,6020,5520,5800,756505,5800
2018-06-19,5750,5840,5320,5380,453129,5380
2018-06-20,5380,5700,5320,5510,666169,5510
2018-06-21,5570,5650,4960,4960,1057237,4960
2018-06-22,4975,5130,4830,4910,435755,4910
2018-06-25,5000,5490,4940,5200,1661165,5200
2018-06-26,5100,5480,5050,5430,667089,5430
2018-06-27,5470,5670,5380,5520,999023,5520
2018-06-28,5570,5840,5330,5420,763995,5420
2018-06-29,5450,5490,5200,5250,373151,5250
2018-07-02,5230,5750,5230,5550,1896218,5550
2018-07-03,5680,5720,5150,5300,1033574,5300
2018-07-04,5390,5680,5360,5550,1266454,5550
2018-07-05,5640,5640,5330,5470,591927,5470
2018-07-06,5500,5510,5180,5360,303044,5360
