,Open,High,Low,Close,Volume,Adj Close
2017-12-18,7450,7600,7400,7530,226014,7530
2017-12-19,7540,7590,7410,7530,133873,7530
2017-12-21,7540,7540,7350,7350,158043,7350
2017-12-22,7430,7490,7250,7470,92618,7470
2017-12-26,7540,7600,7410,7450,132420,7450
2017-12-27,7450,7470,7180,7450,123177,7450
2017-12-28,7500,7500,7360,7490,95197,7490
2018-01-01,7490,7490,7490,7490,0,7490
2018-01-02,7490,7530,7400,7410,182836,7410
2018-01-03,7480,7920,7400,7910,458100,7910
2018-01-04,8020,8020,7670,7680,258152,7680
2018-01-05,7770,7900,7740,7900,278975,7900
2018-01-08,7960,7960,7610,7650,299059,7650
2018-01-09,7650,7820,7560,7610,190477,7610
2018-01-10,7680,7700,7350,7540,240535,7540
2018-01-11,7550,7680,7500,7570,119197,7570
2018-01-12,7620,7640,7400,7570,194944,7570
2018-01-15,7650,8090,7650,8090,652471,8090
2018-01-16,8180,8350,7920,8320,501849,8320
2018-01-17,8350,8480,8150,8270,312849,8270
2018-01-18,8320,8570,8270,8340,262479,8340
2018-01-19,8400,8420,8190,8420,164820,8420
2018-01-22,8490,8990,8160,8480,643500,8480
2018-01-23,8880,8950,8520,8890,720829,8890
2018-01-24,8910,8910,8700,8880,231022,8880
2018-01-25,8880,9230,8800,9070,321908,9070
2018-01-26,9130,9180,9020,9100,147256,9100
2018-01-29,9120,9270,9050,9130,172494,9130
2018-01-30,9200,9200,8830,8850,268390,8850
2018-01-31,8870,9100,8730,8940,186762,8940
2018-02-01,9080,9080,8810,8890,110137,8890
2018-02-02,8900,9030,8850,9010,158456,9010
2018-02-05,8990,8990,8700,8790,166070,8790
2018-02-06,8500,9240,8460,9230,491008,9230
2018-02-07,4995,4995,4425,4425,543743,4425
2018-02-08,4425,4585,4315,4580,175995,4580
2018-02-09,4395,4580,4360,4525,163235,4525
2018-02-12,4395,4580,4350,4475,140561,4475
2018-02-13,4475,4495,4365,4380,81251,4380
2018-02-14,4420,4450,4280,4445,66782,4445
2018-02-19,4580,4580,4425,4525,70442,4525
2018-02-20,4530,4530,4400,4460,44890,4460
2018-02-21,4465,4495,4400,4480,54428,4480
2018-02-22,4480,4480,4295,4350,157786,4350
2018-02-23,4400,4400,4235,4300,105314,4300
2018-02-26,4200,4295,4150,4200,189282,4200
2018-02-27,4200,4300,4165,4265,115836,4265
2018-02-28,4225,4225,4065,4090,429258,4090
2018-03-02,4070,4165,3985,4095,231113,4095
2018-03-05,4160,4160,3985,4020,139269,4020
2018-03-06,4035,4065,3975,4045,138188,4045
2018-03-08,4060,4060,3885,3995,204509,3995
2018-03-09,3995,3995,3900,3970,99898,3970
2018-03-12,4010,4100,3930,4100,139689,4100
2018-03-13,4150,4150,4020,4100,148960,4100
2018-03-14,4085,4100,3980,4020,128843,4020
2018-03-15,3980,4085,3925,4065,161138,4065
2018-03-16,4065,4065,3990,4005,65694,4005
2018-03-19,4010,4045,3910,3910,132348,3910
2018-03-20,3880,3980,3850,3970,126257,3970
2018-03-21,3960,4120,3955,4105,169672,4105
2018-03-22,4105,4220,4030,4050,274700,4050
2018-03-23,3940,4000,3855,3920,224771,3920
2018-03-26,3920,3950,3730,3905,175267,3905
2018-03-27,3935,3950,3835,3915,124323,3915
2018-03-28,3815,3920,3800,3850,140031,3850
2018-03-29,3850,3990,3845,3985,102225,3985
2018-03-30,3995,4140,3910,4100,173596,4100
2018-04-02,4145,4145,4030,4095,90138,4095
2018-04-03,4050,4115,4005,4100,136909,4100
2018-04-04,4135,4135,3980,4000,183342,4000
2018-04-05,4085,4120,4020,4080,127786,4080
2018-04-06,4080,4090,4005,4060,91152,4060
2018-04-09,4060,4100,4020,4060,86349,4060
2018-04-10,4050,4090,3955,3980,131885,3980
2018-04-11,4020,4160,3980,4155,150675,4155
2018-04-12,4180,4400,4180,4345,381380,4345
2018-04-13,4380,4395,4265,4340,151486,4340
2018-04-16,4345,4405,4215,4400,215762,4400
2018-04-17,4395,4420,4335,4395,219320,4395
2018-04-18,4425,4580,4365,4575,456257,4575
2018-04-19,4570,4635,4415,4450,297317,4450
2018-04-20,4405,4505,4325,4465,143730,4465
2018-04-23,4410,4520,4330,4400,165433,4400
2018-04-24,4440,4495,4380,4390,93452,4390
2018-04-25,4390,4420,4330,4420,125993,4420
2018-04-26,4440,4770,4365,4700,527986,4700
2018-04-27,4770,4795,4555,4580,253986,4580
2018-04-30,4545,4650,4420,4595,235548,4595
2018-05-02,4620,4840,4460,4800,455203,4800
2018-05-03,4810,4980,4760,4840,433536,4840
2018-05-04,4890,4890,4705,4840,267132,4840
2018-05-08,4835,4950,4580,4580,240807,4580
2018-05-09,4580,4720,4500,4550,224349,4550
2018-05-10,4565,4800,4505,4510,277912,4510
2018-05-11,4610,4770,4510,4765,211403,4765
2018-05-14,4765,4805,4620,4715,154938,4715
2018-05-15,4800,4990,4735,4815,358227,4815
2018-05-16,4815,4815,4570,4665,202344,4665
2018-05-17,4665,4750,4585,4650,143656,4650
2018-05-18,4685,4700,4515,4675,107053,4675
2018-05-21,4655,4665,4410,4465,220683,4465
2018-05-23,4500,4565,4400,4560,258327,4560
2018-05-24,4575,4620,4405,4495,202179,4495
2018-05-25,4500,4500,4360,4470,197789,4470
2018-05-28,4470,4520,4370,4470,140424,4470
2018-05-29,4500,4615,4370,4415,132503,4415
2018-05-30,4415,4520,4400,4405,106403,4405
2018-05-31,4405,4495,4400,4425,63957,4425
2018-06-01,4450,4500,4400,4500,94464,4500
2018-06-04,4545,4625,4450,4560,159910,4560
2018-06-05,4600,4845,4555,4655,365017,4655
2018-06-07,4725,4730,4585,4585,103772,4585
2018-06-08,4575,4695,4460,4490,171888,4490
2018-06-11,4490,4520,4435,4495,96529,4495
2018-06-12,4495,4540,4400,4450,105568,4450
2018-06-14,4450,4495,4300,4370,142919,4370
2018-06-15,4340,4450,4340,4410,53819,4410
2018-06-18,4385,4385,4140,4300,197667,4300
2018-06-19,4295,4325,4140,4215,158206,4215
2018-06-20,4215,4350,4200,4325,85215,4325
2018-06-21,4320,4380,4235,4330,42916,4330
2018-06-22,4280,4330,4215,4310,79957,4310
2018-06-25,4310,4310,4235,4270,55258,4270
2018-06-26,4205,4230,4055,4165,181477,4165
2018-06-27,4165,4180,4090,4150,63696,4150
2018-06-28,4145,4165,4040,4095,71918,4095
2018-06-29,4100,4145,3960,4030,108152,4030
2018-07-02,4055,4055,3945,3965,73556,3965
2018-07-03,3930,4120,3915,3965,71253,3965
2018-07-04,3965,4010,3750,3890,258023,3890
2018-07-05,3875,3875,3710,3800,137848,3800
2018-07-06,3800,3905,3735,3900,120574,3900
2018-07-09,3925,3925,3800,3900,52276,3900
2018-07-10,3950,3950,3785,3910,225858,3910
2018-07-11,3895,3915,3810,3895,47148,3895
2018-07-12,3915,3915,3850,3900,40043,3900
2018-07-13,3915,4105,3890,4100,182691,4100
2018-07-16,4270,4470,4190,4355,494846,4355
2018-07-17,4300,4490,4285,4410,243203,4410
2018-07-18,4410,4475,4300,4335,124832,4335
2018-07-19,4335,4385,4275,4340,103707,4340
2018-07-20,4400,4750,4325,4525,714710,4525
2018-07-23,4490,4535,4280,4390,182710,4390
2018-07-24,4315,4380,4300,4375,44327,4375
2018-07-26,4300,4300,4180,4270,90200,4270
2018-07-27,4285,4400,4245,4400,71015,4400
2018-07-30,4400,4430,4335,4370,52596,4370
2018-07-31,4325,4450,4320,4410,68590,4410
2018-08-01,4410,4460,4390,4410,69834,4410
2018-08-02,4420,4440,4270,4350,76716,4350
2018-08-03,4390,4460,4350,4400,87109,4400
2018-08-06,4370,4665,4370,4490,265635,4490
2018-08-07,4490,4555,4410,4475,86314,4475
2018-08-08,4475,4665,4475,4550,440204,4550
2018-08-09,4580,4665,4490,4515,191665,4515
2018-08-10,4515,4580,4450,4555,131275,4555
2018-08-13,4470,4560,4330,4350,183383,4350
2018-08-14,4390,4500,4170,4270,216369,4270
