,Adj Close,Close,High,Low,Open,Volume
2018-01-02,3730,3730,3730,3500,3500,323810
2018-01-03,3700,3700,3810,3700,3730,255771
2018-01-04,3740,3740,3800,3705,3710,149079
2018-01-05,3750,3750,3785,3675,3725,155666
2018-01-08,3715,3715,3780,3650,3720,119867
2018-01-09,3800,3800,3945,3730,3730,601664
2018-01-10,3840,3840,3880,3790,3840,199769
2018-01-11,3825,3825,3990,3800,3860,260416
2018-01-12,3820,3820,3935,3800,3860,222025
2018-01-15,3975,3975,3980,3835,3880,459650
2018-01-16,3875,3875,3990,3775,3990,367122
2018-01-17,3765,3765,3885,3755,3875,192884
2018-01-18,3955,3955,3965,3755,3790,487492
2018-01-19,4100,4100,4265,3965,3965,1617327
2018-01-22,4100,4100,4110,3955,4100,313557
2018-01-23,3995,3995,4150,3995,4130,284178
2018-01-24,3980,3980,4095,3950,4095,287882
2018-01-25,3990,3990,4050,3955,3985,198194
2018-01-26,4060,4060,4080,3960,4030,234806
2018-01-29,4055,4055,4180,4010,4100,380710
2018-01-30,4295,4295,4780,4030,4085,6823699
2018-01-31,4380,4380,4490,4175,4220,1649875
2018-02-01,4230,4230,4455,4220,4425,692556
2018-02-02,4065,4065,4220,3990,4200,589512
2018-02-05,3980,3980,4105,3875,3880,353050
2018-02-06,3850,3850,3950,3680,3760,350925
2018-02-07,3915,3915,4150,3915,3980,607609
2018-02-08,4010,4010,4080,3925,3990,158985
2018-02-09,4045,4045,4175,3870,3905,256207
2018-02-12,4325,4325,4475,3870,3905,1503916
2018-02-13,4115,4115,4410,4090,4395,448577
2018-02-14,4050,4050,4175,3980,4150,210158
2018-02-19,4170,4170,4170,4030,4140,179916
2018-02-20,4090,4090,4235,4060,4220,158490
2018-02-21,4085,4085,4265,4030,4090,326832
2018-02-22,4050,4050,4140,4050,4055,124903
2018-02-23,4060,4060,4120,4020,4050,148295
2018-02-26,4235,4235,4235,4060,4085,235462
2018-02-27,4245,4245,4360,4170,4250,483723
2018-02-28,4075,4075,4320,4040,4220,354108
2018-03-02,3965,3965,4060,3950,4010,195352
2018-03-05,3885,3885,4030,3860,3970,146560
2018-03-06,3950,3950,3970,3890,3900,96021
2018-03-08,3855,3855,3910,3845,3860,102466
2018-03-09,3925,3925,3955,3860,3885,99692
2018-03-12,4030,4030,4035,3930,3950,108005
2018-03-13,4075,4075,4195,4030,4085,306265
2018-03-14,4095,4095,4135,3960,4040,123208
2018-03-15,4275,4275,4345,3990,4055,954584
2018-03-16,4310,4310,4345,4195,4265,284378
2018-03-19,4100,4100,4305,4100,4270,260700
2018-03-20,4140,4140,4240,4050,4050,226994
2018-03-21,4600,4600,4810,4160,4210,6850595
2018-03-22,4550,4550,4670,4400,4595,1543129
2018-03-23,4110,4110,4440,4100,4400,881975
2018-03-26,4180,4180,4225,4000,4095,527581
2018-03-27,4300,4300,4355,4175,4255,640917
2018-03-28,4095,4095,4245,4050,4200,687686
2018-03-29,4110,4110,4160,4065,4120,207510
2018-03-30,4185,4185,4200,4130,4165,223254
2018-04-02,4410,4410,4450,4185,4230,994063
2018-04-03,4550,4550,4780,4295,4300,2177770
2018-04-04,4640,4640,4680,4455,4550,759056
2018-04-05,5000,5000,5730,4745,4750,7724
2018-04-06,4605,4605,4980,4540,4980,3058766
2018-04-09,4535,4535,4670,4425,4600,1413662
2018-04-10,4665,4665,4665,4355,4480,1561737
2018-04-11,4860,4860,5090,4610,4705,3594264
2018-04-12,4700,4700,5050,4605,4860,1792047
2018-04-13,4865,4865,4880,4700,4735,854372
2018-04-16,6320,6320,6320,4830,4880,25177155
2018-04-17,7180,7180,8000,6300,6520,40990019
2018-04-18,6600,6600,7090,6470,6980,9940026
2018-04-19,5950,5950,6400,5750,6400,5439767
2018-04-20,5850,5850,6210,5690,5950,4675925
2018-04-23,5680,5680,5820,5450,5780,3152402
2018-04-24,5500,5500,5790,5450,5690,2289571
2018-04-25,5400,5400,5670,5310,5500,2377927
2018-04-26,5480,5480,5630,5420,5490,1798679
2018-04-27,5650,5650,5700,5500,5590,1715023
2018-04-30,5280,5280,5680,5220,5670,1896296
2018-05-02,5140,5140,5390,5020,5280,1713022
2018-05-03,5070,5070,5310,5020,5210,992373
2018-05-04,4930,4930,5130,4920,5070,927318
2018-05-08,4800,4800,5200,4750,4960,1292522
2018-05-09,4955,4955,4985,4670,4795,992420
2018-05-10,5010,5010,5050,4825,4955,823560
2018-05-11,4970,4970,5160,4940,4990,745266
2018-05-14,4810,4810,5010,4785,4990,604321
2018-05-15,4815,4815,4980,4810,4870,659419
2018-05-16,4800,4800,4940,4775,4860,774830
2018-05-17,4775,4775,4865,4710,4805,266851
2018-05-18,4965,4965,5030,4775,4825,1169044
2018-05-21,5060,5060,5130,4995,5010,1027451
2018-05-23,4990,4990,5050,4910,5000,443458
2018-05-24,5250,5250,5320,4990,4990,2739504
2018-05-25,5260,5260,5520,5160,5330,3414878
2018-05-28,5130,5130,5150,4990,5140,1084865
2018-05-29,5240,5240,5350,5070,5130,1408632
2018-05-30,5120,5120,5310,5050,5270,803370
2018-05-31,5070,5070,5250,5070,5130,612422
2018-06-01,5220,5220,5230,5010,5040,699933
2018-06-04,5110,5110,5290,5110,5210,654432
2018-06-05,5010,5010,5210,5000,5150,506898
2018-06-07,5150,5150,5180,5010,5010,435304
2018-06-08,5080,5080,5190,5030,5170,364206
2018-06-11,4830,4830,5090,4830,5060,569227
2018-06-12,4620,4620,4915,4620,4830,726135
2018-06-14,4535,4535,4705,4500,4625,323575
2018-06-15,4590,4590,4635,4530,4535,241088
2018-06-18,4385,4385,4635,4230,4590,535298
2018-06-19,4030,4030,4405,4030,4320,507900
2018-06-20,4165,4165,4255,3995,4005,390798
2018-06-21,4205,4205,4750,4100,4170,2753088
2018-06-22,4090,4090,4225,3930,4220,400170
2018-06-25,4110,4110,4150,4050,4050,226256
2018-06-26,4150,4150,4185,4040,4090,224142
2018-06-27,4135,4135,4295,4125,4150,369558
2018-06-28,3975,3975,4210,3975,4080,306381
2018-06-29,3965,3965,4025,3820,3980,352999
2018-07-02,3725,3725,3965,3725,3925,284356
2018-07-03,3800,3800,3865,3710,3710,442576
2018-07-04,3945,3945,3955,3740,3740,199887
2018-07-05,3835,3835,3945,3785,3915,208619
2018-07-06,3880,3880,3880,3755,3810,150180
2018-07-09,3930,3930,4130,3875,3940,603594
2018-07-10,4020,4020,4075,3930,3945,315190
2018-07-11,3960,3960,4055,3940,4020,195914
2018-07-12,4075,4075,4130,3950,3985,266020
2018-07-13,4120,4120,4185,4055,4055,313259
2018-07-16,4045,4045,4180,4030,4120,254319
2018-07-17,4055,4055,4115,4020,4040,228321
2018-07-18,3950,3950,4130,3855,4060,231309
2018-07-19,3880,3880,3965,3810,3960,163153
2018-07-20,3960,3960,4130,3860,3860,534522
2018-07-23,3630,3630,3955,3530,3920,445189
2018-07-24,3605,3605,3700,3555,3630,228876
2018-07-26,3570,3570,3590,3385,3415,282548
2018-07-27,3600,3600,3670,3510,3540,135114
2018-07-30,3620,3620,3650,3515,3595,97716
2018-07-31,3675,3675,3695,3565,3575,153995
2018-08-01,3745,3745,3780,3660,3660,163383
2018-08-02,3615,3615,3745,3605,3745,154682
