,Adj Close,Close,High,Low,Open,Volume
2018-02-01,11600,11600,11850,11300,11550,129688
2018-02-02,11300,11300,11650,11150,11550,99115
2018-02-05,10600,10600,11150,10400,11000,243957
2018-02-06,10800,10800,10800,10000,10250,183921
2018-02-07,10550,10550,10950,10550,10800,103221
2018-02-08,10950,10950,11050,10500,10500,50677
2018-02-09,10650,10650,10800,10400,10600,27837
2018-02-12,10700,10700,10800,10400,10600,36026
2018-02-13,10800,10800,11000,10650,10600,57073
2018-02-14,11150,11150,11150,10650,10800,41876
2018-02-19,11200,11200,11400,11050,11200,35597
2018-02-20,11050,11050,11250,10950,11150,25195
2018-02-21,11350,11350,11450,11050,11050,65799
2018-02-22,11350,11350,11450,11100,11350,42963
2018-02-23,11600,11600,11900,11400,11550,108874
2018-02-26,11450,11450,12300,11300,12000,183990
2018-02-27,11600,11600,11700,11250,11550,97071
2018-02-28,11400,11400,11700,11350,11600,53268
2018-03-02,11350,11350,11550,11150,11250,52040
2018-03-05,11350,11350,11500,11200,11350,61657
2018-03-06,11300,11300,11400,11000,11400,49720
2018-03-08,11100,11100,11200,10900,10900,39532
2018-03-09,11150,11150,11250,11000,11100,30195
2018-03-12,11250,11250,11400,11100,11200,72932
2018-03-13,11100,11100,11350,10900,11250,132252
2018-03-14,11250,11250,11400,10950,11150,136062
2018-03-15,11450,11450,11500,11050,11300,126243
2018-03-16,11400,11400,11600,11200,11450,99860
2018-03-19,11150,11150,11500,11050,11500,56697
2018-03-20,11100,11100,11250,11100,11150,33339
2018-03-21,11150,11150,11200,11000,11200,52366
2018-03-22,11000,11000,11250,10850,11250,62197
2018-03-23,10400,10400,10950,10350,10750,92139
2018-03-26,10400,10400,10650,10250,10350,61888
2018-03-27,10950,10950,10950,10500,10650,68110
2018-03-28,10600,10600,10900,10550,10900,39110
2018-03-29,10700,10700,10750,10500,10750,68120
2018-03-30,10650,10650,10800,10550,10650,45828
2018-04-02,10450,10450,10650,10300,10650,47977
2018-04-03,10400,10400,10550,10250,10250,30530
2018-04-04,10900,10900,11200,10350,10400,231827
2018-04-05,11150,11150,11150,10800,10900,49051
2018-04-06,10950,10950,11100,10750,11100,58517
2018-04-09,11400,11400,11800,11150,11500,360170
2018-04-10,11800,11800,11800,11250,11400,136275
2018-04-11,11800,11800,12100,11500,11800,202769
2018-04-12,11600,11600,11950,11450,11750,103152
2018-04-13,11700,11700,11750,11550,11550,59826
2018-04-16,11700,11700,11800,11600,11700,64320
2018-04-17,11650,11650,11700,11400,11700,119501
2018-04-18,12150,12150,12200,11600,11650,261640
2018-04-19,11800,11800,12250,11800,12200,193435
2018-04-20,12600,12600,12900,11800,11800,679816
2018-04-23,8210,8210,8690,8210,8450,226549
2018-04-24,8010,8010,8310,8010,8200,85384
2018-04-25,7980,7980,8090,7850,7920,101836
2018-04-26,7960,7960,8090,7870,7910,78920
2018-04-27,7880,7880,8070,7880,8070,38293
2018-04-30,8310,8310,8320,7800,7940,168147
2018-05-02,8430,8430,8800,8160,8320,216954
2018-05-03,8350,8350,8740,8150,8420,160034
2018-05-04,8210,8210,8420,8160,8420,41519
2018-05-08,8010,8010,8400,7960,8400,64076
2018-05-09,8020,8020,8140,7850,8000,32536
2018-05-10,8220,8220,8390,8020,8020,126729
2018-05-11,8310,8310,8370,8090,8220,81102
2018-05-14,8330,8330,8350,8170,8350,132316
2018-05-15,8300,8300,8400,8050,8200,260114
2018-05-16,7950,7950,8280,7920,8250,190520
2018-05-17,7790,7790,8040,7700,7910,200305
2018-05-18,7570,7570,7810,7480,7790,232048
2018-05-21,7600,7600,7620,7400,7570,98188
2018-05-23,7790,7790,7790,7480,7600,108475
2018-05-24,7690,7690,7790,7610,7790,113205
2018-05-25,7620,7620,7700,7500,7600,87760
2018-05-28,7810,7810,7840,7500,7590,135320
2018-05-29,7780,7780,7810,7640,7810,55133
2018-05-30,7750,7750,7800,7600,7780,81456
2018-05-31,8170,8170,8200,7600,7750,158609
2018-06-01,8040,8040,8160,7990,8150,99000
2018-06-04,7900,7900,8030,7850,8010,76433
2018-06-05,8160,8160,8650,8000,8350,1003345
2018-06-07,8000,8000,8240,7970,8230,239888
2018-06-08,7940,7940,8030,7900,8000,89162
2018-06-11,8000,8000,8000,7860,7910,54447
2018-06-12,7810,7810,8020,7770,8000,94454
2018-06-14,7840,7840,7950,7650,7820,68561
2018-06-15,7800,7800,7840,7690,7830,96268
2018-06-18,7600,7600,7820,7500,7820,151009
2018-06-19,7210,7210,7620,7200,7470,145972
2018-06-20,7420,7420,7450,7100,7110,98688
2018-06-21,7450,7450,7670,7400,7470,82029
2018-06-22,7550,7550,7560,7200,7450,78552
2018-06-25,7620,7620,7660,7470,7550,58476
2018-06-26,7580,7580,7620,7380,7600,86204
2018-06-27,7490,7490,7780,7480,7780,57739
2018-06-28,7310,7310,7580,7280,7340,90442
2018-06-29,7430,7430,7470,7310,7310,36020
2018-07-02,7260,7260,7460,7240,7430,48899
2018-07-03,7130,7130,7470,7030,7140,88885
2018-07-04,7150,7150,7280,7000,7000,27995
2018-07-05,7090,7090,7300,7020,7020,46235
2018-07-06,7210,7210,7250,6950,7000,31433
2018-07-09,7290,7290,7350,7170,7170,14282
2018-07-10,7290,7290,7400,7250,7250,50711
2018-07-11,7260,7260,7370,7140,7370,45653
2018-07-12,7440,7440,7440,7220,7260,46277
2018-07-13,7510,7510,7600,7450,7550,45189
2018-07-16,7430,7430,7540,7100,7540,23293
2018-07-17,7420,7420,7520,7330,7520,22597
2018-07-18,7290,7290,7450,7190,7450,65747
2018-07-19,7200,7200,7340,7100,7310,43305
2018-07-20,7070,7070,7290,7050,7190,59983
2018-07-23,6650,6650,7070,6650,7070,171052
2018-07-24,6830,6830,6900,6640,6870,82930
2018-07-26,7000,7000,7050,6910,6920,25608
2018-07-27,7000,7000,7050,6750,6960,69679
2018-07-30,6940,6940,7000,6770,6970,101829
2018-07-31,7070,7070,7100,6840,6940,48826
2018-08-01,7080,7080,7190,7000,7000,56078
2018-08-02,7360,7360,7480,7080,7080,98322
2018-08-03,7470,7470,7490,7370,7420,31901
2018-08-06,7620,7620,7690,7360,7360,67368
2018-08-07,7740,7740,7750,7590,7680,74865
2018-08-08,7690,7690,7850,7680,7780,81447
2017-12-18,9730,9730,9790,9500,9770,26364
2017-12-19,9810,9810,9820,9480,9730,19776
2017-12-21,9630,9630,9680,9500,9670,24429
2017-12-22,9660,9660,9700,9500,9600,6385
2017-12-26,9730,9730,9770,9550,9660,27350
2017-12-27,9730,9730,9730,9500,9730,20745
2017-12-28,9720,9720,9770,9580,9750,17633
2018-01-02,9530,9530,9700,9500,9660,29784
2018-01-03,9640,9640,9690,9490,9530,21121
2018-01-04,9540,9540,9700,9500,9620,36136
2018-01-05,9670,9670,9670,9470,9540,11527
2018-01-08,10150,10150,10400,9620,9670,110898
2018-01-09,10050,10050,10250,9930,10200,36282
2018-01-10,10050,10050,10100,9750,10000,31557
2018-01-11,9920,9920,10250,9900,10050,56448
2018-01-12,10050,10050,10050,9840,9920,44047
2018-01-15,10050,10050,10150,9890,10150,17472
2018-01-16,9890,9890,10050,9800,9950,31506
2018-01-17,11000,11000,11500,9990,10000,836476
2018-01-18,11100,11100,11350,10900,11200,174031
2018-01-19,10850,10850,11300,10850,11150,138387
2018-01-22,10850,10850,11100,10800,10950,97447
2018-01-23,10500,10500,11050,10250,10950,226773
2018-01-24,10600,10600,10750,10450,10500,86948
2018-01-25,11050,11050,11050,10550,10650,106005
2018-01-26,11150,11150,11500,10900,11100,164705
2018-01-29,11050,11050,11300,10850,11200,75576
2018-01-30,11100,11100,11150,10600,11000,138461
2018-01-31,11500,11500,12350,11300,11300,788017
2018-08-09,7740,7740,7770,7650,7660,30264
