,Adj Close,Close,High,Low,Open,Volume
2018-02-01,840,840,855,828,836,220159
2018-02-02,832,832,853,829,853,243055
2018-02-05,808,808,824,799,824,231154
2018-02-06,775,775,800,760,795,308998
2018-02-07,784,784,790,770,790,205871
2018-02-08,808,808,818,783,789,161625
2018-02-09,798,798,808,767,799,153397
2018-02-12,782,782,820,781,799,172298
2018-02-13,780,780,794,761,794,145342
2018-02-14,779,779,790,761,790,70787
2018-02-19,787,787,793,770,790,76891
2018-02-20,789,789,796,770,796,96968
2018-02-21,783,783,790,773,789,124184
2018-02-22,774,774,787,771,783,102570
2018-02-23,772,772,789,770,789,119116
2018-02-26,770,770,780,760,772,114374
2018-02-27,780,780,784,760,774,126816
2018-02-28,824,824,857,771,780,1036170
2018-03-02,868,868,892,824,824,1408929
2018-03-05,878,878,898,860,860,380985
2018-03-06,878,878,888,871,886,234407
2018-03-08,1025,1025,1050,957,960,1475915
2018-03-09,1065,1065,1070,1005,1020,550911
2018-03-12,1135,1135,1145,1065,1065,581077
2018-03-13,1150,1150,1165,1065,1150,509972
2018-03-14,1120,1120,1155,1085,1150,391780
2018-03-15,1175,1175,1180,1090,1120,358450
2018-03-16,1100,1100,1205,1095,1175,484215
2018-03-19,878,878,1070,865,1050,1790880
2018-03-20,965,965,972,883,885,948289
2018-03-21,994,994,1110,941,970,2376751
2018-03-22,937,937,998,900,998,591777
2018-03-23,906,906,956,894,911,469597
2018-03-26,969,969,974,880,912,363574
2018-03-27,958,958,983,948,973,189429
2018-03-28,974,974,983,955,983,122224
2018-03-29,1025,1025,1030,979,980,287647
2018-03-30,996,996,1050,995,1005,258270
2018-04-02,908,908,996,908,995,792873
2018-04-03,942,942,945,890,910,261752
2018-04-04,931,931,949,910,949,139074
2018-04-05,926,926,935,910,935,65153
2018-04-06,905,905,933,896,926,257661
2018-04-09,900,900,920,885,885,161221
2018-04-10,895,895,910,880,900,199044
2018-04-11,990,990,1050,887,895,1713236
2018-04-12,1095,1095,1165,999,1000,2419379
2018-04-13,1150,1150,1150,1050,1095,953366
2018-04-16,1115,1115,1230,1055,1170,1407667
2018-04-17,1100,1100,1140,1085,1115,597024
2018-04-18,1100,1100,1160,1090,1100,601864
2018-04-19,1090,1090,1135,1050,1135,612313
2018-04-20,1085,1085,1090,985,1050,1586764
2018-04-23,1050,1050,1090,1030,1090,569413
2018-04-24,1015,1015,1080,992,1080,870818
2018-04-26,990,990,1020,984,997,390107
2018-04-27,1055,1055,1060,988,995,470154
2018-04-30,1030,1030,1060,998,1035,368160
2018-05-02,995,995,1050,986,1050,481479
2018-05-03,974,974,998,971,995,209530
2018-05-04,975,975,1025,972,1025,282938
2018-05-08,945,945,984,944,965,253511
2018-05-09,964,964,970,920,949,134240
2018-05-10,1040,1040,1050,974,989,520002
2018-05-11,1020,1020,1045,1000,1040,418751
2018-05-14,1070,1070,1075,995,1025,549017
2018-05-15,1175,1175,1220,1055,1070,3480984
2018-05-16,1275,1275,1400,1175,1345,7229427
2018-05-17,1270,1270,1295,1200,1270,1077032
2018-05-18,1400,1400,1410,1215,1260,6822802
2018-05-21,1500,1500,1630,1365,1365,5854837
2018-05-23,1435,1435,1545,1365,1470,3155828
2018-05-24,1465,1465,1490,1400,1450,1302289
2018-05-25,1400,1400,1460,1340,1460,1522700
2018-05-28,1400,1400,1495,1360,1465,2066405
2018-05-29,1405,1405,1425,1340,1425,1346735
2018-05-30,1595,1595,1675,1410,1410,8532320
2018-05-31,1535,1535,1630,1480,1580,2712026
2018-06-01,1560,1560,1585,1505,1530,3250952
2018-06-04,1500,1500,1575,1500,1560,744568
2018-06-05,1505,1505,1575,1470,1520,612571
2018-06-07,1505,1505,1560,1475,1475,607008
2018-06-08,1475,1475,1510,1450,1505,642020
2018-06-11,1470,1470,1495,1420,1495,298084
