,Open,High,Low,Close,Volume,Adj Close
2017-12-18,7050,7070,7000,7070,26688,7070
2017-12-19,7070,7070,6910,6920,12556,6920
2017-12-21,6950,7050,6940,7050,10343,7050
2017-12-22,7070,7140,6920,7060,21539,7060
2017-12-26,7170,7170,7000,7120,25338,7120
2017-12-27,7090,7090,6840,6970,13474,6970
2017-12-28,6970,7060,6770,7020,6712,7020
2018-01-01,7020,7020,7020,7020,0,7020
2018-01-02,7010,7010,6790,6840,12849,6840
2018-01-03,6840,6840,6710,6750,8926,6750
2018-01-04,6750,6750,6590,6600,6187,6600
2018-01-05,6610,6660,6460,6600,15149,6600
2018-01-08,6600,6600,6450,6500,6296,6500
2018-01-09,6490,6490,6350,6430,8553,6430
2018-01-10,6430,6470,6370,6470,11173,6470
2018-01-11,6460,6500,6410,6500,4817,6500
2018-01-12,6500,6560,6400,6540,8600,6540
2018-01-15,6500,6570,6380,6450,13948,6450
2018-01-16,6450,6470,6390,6450,15645,6450
2018-01-17,6450,6480,6380,6480,24705,6480
2018-01-18,6480,6500,6430,6450,9031,6450
2018-01-19,6510,6520,6420,6470,14671,6470
2018-01-22,6440,6500,6440,6490,6459,6490
2018-01-23,6460,7000,6460,6790,47476,6790
2018-01-24,6790,6950,6680,6900,19604,6900
2018-01-25,6900,6930,6800,6800,9450,6800
2018-01-26,6860,7000,6790,6920,119699,6920
2018-01-29,6920,7000,6870,7000,25062,7000
2018-01-30,7000,7240,7000,7090,89253,7090
2018-01-31,6980,7090,6970,7040,9249,7040
2018-02-01,7020,7090,7000,7060,1969,7060
2018-02-02,7130,7130,6900,7070,22374,7070
2018-02-05,7070,7070,6870,6920,6564,6920
2018-02-06,6870,6870,6570,6740,34916,6740
2018-02-07,6740,6780,6600,6600,12292,6600
2018-02-08,6600,6690,6550,6600,14679,6600
2018-02-09,6550,6670,6480,6620,16941,6620
2018-02-12,6550,6990,6480,6850,25228,6850
2018-02-13,6920,6960,6680,6840,22284,6840
2018-02-14,6900,6910,6650,6650,92128,6650
2018-02-19,6760,6760,6470,6530,46247,6530
2018-02-20,6530,6650,6530,6610,8620,6610
2018-02-21,6600,6670,6580,6610,10673,6610
2018-02-22,6610,6680,6490,6550,18069,6550
2018-02-23,6550,6600,6500,6520,5078,6520
2018-02-26,6550,6600,6510,6520,3623,6520
2018-02-27,6520,6520,6490,6490,4958,6490
2018-02-28,6490,6540,6450,6540,6402,6540
2018-03-02,6540,6560,6410,6520,9089,6520
2018-03-05,6560,6560,6370,6490,11800,6490
2018-03-06,6490,6540,6390,6480,21798,6480
2018-03-08,6360,6480,6360,6450,7189,6450
2018-03-09,6450,6550,6410,6410,9523,6410
2018-03-12,6410,6500,6390,6390,3017,6390
2018-03-13,6460,6530,6250,6360,67172,6360
2018-03-14,6360,6360,6240,6310,20674,6310
2018-03-15,6310,6340,6230,6230,17983,6230
2018-03-16,6240,6280,6220,6240,3087,6240
2018-03-19,6250,6300,6250,6290,8057,6290
2018-03-20,6290,6340,6250,6320,15324,6320
2018-03-21,6280,6340,6240,6300,6762,6300
2018-03-22,6300,6300,6180,6220,15078,6220
2018-03-23,6220,6220,6060,6120,17631,6120
2018-03-26,6100,6130,6060,6120,7976,6120
2018-03-27,6080,6190,6080,6130,2663,6130
2018-03-28,6130,6170,6040,6130,12595,6130
2018-03-29,6130,6140,6080,6140,1747,6140
2018-03-30,6140,6230,6120,6230,8361,6230
2018-04-02,6230,6230,6070,6070,5485,6070
2018-04-03,6070,6200,6070,6190,1681,6190
2018-04-04,6280,6280,6160,6190,4464,6190
2018-04-05,6190,6270,6190,6210,9638,6210
2018-04-06,6280,6280,6190,6240,5288,6240
