Date,Open,High,Low,Close,Adj Close,Volume
2000-04-18,2957,3201,2957,1576,1994,14279
2000-04-19,3030,3470,3030,1625,2056,23403
2000-04-20,2994,3348,2994,1588,2010,15711
2000-04-21,3324,3324,3177,1600,2025,30686
2000-04-24,3299,3372,3128,1588,2010,13174
2000-04-25,3152,3250,3104,1564,1979,5483
2000-04-26,3128,3128,2969,1497,1894,7815
2000-04-27,2969,3042,2810,1484,1878,10229
2000-04-28,2932,3067,2920,1478,1871,5646
2000-05-01,2957,2957,2957,1478,1871,0
2000-05-02,2981,3042,2835,1454,1840,7978
2000-05-03,2908,3006,2871,1490,1886,10556
2000-05-04,2932,3030,2884,1478,1871,9574
2000-05-05,2957,2957,2957,1478,1871,0
2000-05-08,2859,3055,2859,1466,1855,21398
2000-05-09,2932,2932,2932,1466,1855,0
2000-05-10,3006,3006,2810,1460,1847,9247
2000-05-11,2920,2920,2920,1460,1847,0
2000-05-12,2920,2920,2493,1368,1731,15138
2000-05-15,2676,2676,2370,1185,1500,16611
2000-05-16,2236,2419,2175,1136,1438,22585
2000-05-17,2199,2309,1955,1002,1268,18125
2000-05-18,1955,2004,1796,910,1152,22094
2000-05-19,1820,1967,1820,983,1244,8633
2000-05-22,1857,1930,1784,892,1128,18739
2000-05-23,1759,1930,1686,965,1221,22789
2000-05-24,1857,2211,1857,1105,1399,18534
2000-05-25,2199,2541,2175,1270,1608,54498
2000-05-26,2468,2541,2163,1081,1368,33427
2000-05-29,2150,2480,2138,1240,1569,43574
2000-05-30,2480,2480,2480,1240,1569,0
2000-05-31,2639,2835,2529,1264,1600,45783
2000-06-01,2444,2688,2297,1185,1500,44228
2000-06-02,2334,2615,2334,1191,1507,51675
2000-06-05,2566,2737,2566,1368,1731,95167
2000-06-06,2737,2737,2737,1368,1731,0
2000-06-07,2835,2932,2615,1332,1685,122743
2000-06-08,2761,3006,2505,1368,1731,332839
2000-06-09,2822,2822,2480,1295,1639,116933
2000-06-12,2627,2639,2505,1301,1646,77778
2000-06-13,2493,2664,2444,1234,1561,54334
2000-06-14,2419,2566,2407,1203,1523,17880
2000-06-15,2431,2493,2053,1063,1345,84570
2000-06-16,2077,2236,2077,1099,1391,31177
2000-06-19,2053,2273,2053,1099,1391,44924
2000-06-20,2211,2273,2077,1099,1391,55725
2000-06-21,2297,2456,2224,1112,1407,73891
2000-06-22,2236,2285,2126,1136,1438,22380
2000-06-23,2199,2260,2199,1118,1414,16529
2000-06-26,2224,2321,2175,1087,1376,21766
2000-06-27,2199,2309,2126,1142,1445,42469
2000-06-28,2285,2627,2273,1209,1530,103882
2000-06-29,2493,2566,2297,1160,1469,49179
2000-06-30,2321,2419,2260,1160,1469,10392
2000-07-03,2444,2444,2321,1185,1500,37150
2000-07-04,2321,2407,2285,1142,1445,11088
2000-07-05,2260,2444,2211,1185,1500,40383
2000-07-06,2383,2383,2248,1167,1476,24385
2000-07-07,2273,2383,2273,1148,1453,40710
2000-07-10,2395,2493,2370,1228,1554,127858
2000-07-11,2822,2822,2822,1411,1786,54457
2000-07-12,3238,3238,3238,1619,2049,44597
2000-07-13,3715,3715,3470,1857,2350,769150
2000-07-14,3715,3715,3238,1784,2257,442653
2000-07-17,3568,3568,3568,1784,2257,0
2000-07-18,3201,3348,3067,1588,2010,308495
2000-07-19,3201,3348,3067,1588,2010,308495
2000-07-20,2774,2981,2639,1405,1778,154902
2000-07-21,2444,2810,2444,1319,1670,146269
2000-07-24,2688,3030,2517,1362,1724,335580
2000-07-25,2810,2835,2566,1332,1685,133217
2000-07-26,2798,3055,2786,1442,1824,727213
2000-07-27,2981,2981,2578,1325,1677,158216
2000-07-28,2737,2835,2517,1289,1631,125444
2000-07-31,2480,2615,2468,1270,1608,77819
2000-08-01,2541,2664,2468,1283,1623,106337
2000-08-02,2566,2676,2517,1338,1693,100036
2000-08-03,2810,2810,2566,1283,1623,74260
2000-08-04,2566,2676,2541,1295,1639,106541
2000-08-07,2615,2639,2236,1240,1569,125566
2000-08-08,2346,2505,2346,1215,1538,66445
2000-08-09,2456,2541,2407,1252,1585,63908
2000-08-10,2407,2505,2407,1234,1561,49629
2000-08-11,2431,2566,2431,1246,1577,63254
2000-08-14,2566,2615,2505,1270,1608,43206
2000-08-15,2541,2541,2541,1270,1608,0
2000-08-16,2603,2603,2456,1246,1577,67304
2000-08-17,2566,2761,2468,1277,1616,115624
2000-08-18,2651,2651,2468,1264,1600,43451
2000-08-21,2566,2566,2468,1252,1585,60553
2000-08-22,2456,2541,2444,1252,1585,52411
2000-08-23,2456,2554,2456,1246,1577,36209
2000-08-24,2456,2517,2444,1228,1554,54948
2000-08-25,2456,2493,2431,1246,1577,36782
2000-08-28,2468,2493,2431,1228,1554,48074
2000-08-29,2493,2505,2444,1228,1554,29786
2000-08-30,2444,2468,2431,1222,1546,72173
2000-08-31,2456,2456,2297,1191,1507,62067
2000-09-01,2370,2407,2321,1179,1492,24221
2000-09-04,2334,2383,2285,1142,1445,26226
2000-09-05,2273,2309,2211,1130,1430,47379
2000-09-06,2260,2309,2248,1142,1445,21971
2000-09-07,2285,2285,2150,1099,1391,39973
2000-09-08,2236,2468,2163,1209,1530,81174
2000-09-11,2419,2419,2419,1209,1530,0
2000-09-12,2419,2419,2419,1209,1530,0
2000-09-13,2419,2419,2419,1209,1530,0
2000-09-14,2346,2664,2321,1234,1561,125648
2000-09-15,2431,2493,2395,1203,1523,92098
2000-09-18,2224,2370,2053,1160,1469,108300
2000-09-19,2175,2297,2089,1136,1438,53966
2000-09-20,2175,2370,2175,1173,1484,49834
2000-09-21,2297,2346,2199,1124,1422,39769
2000-09-22,2260,2273,2077,1050,1329,66527
2000-09-25,2138,2370,2126,1136,1438,94430
2000-09-26,2224,2309,2163,1099,1391,40996
2000-09-27,2163,2248,2126,1087,1376,28354
2000-09-28,2150,2395,2150,1112,1407,64890
2000-09-29,2285,2285,2175,1099,1391,23567
2000-10-02,2211,2236,2175,1105,1399,26840
2000-10-03,2211,2211,2211,1105,1399,0
2000-10-04,2126,2224,2126,1099,1391,14770
2000-10-05,2211,2297,2163,1118,1414,30031
2000-10-06,2224,2248,2150,1118,1414,28272
2000-10-09,2211,2273,2175,1087,1376,22953
2000-10-10,2175,2199,2101,1075,1360,24426
2000-10-11,2101,2224,2004,1057,1337,49343
2000-10-12,2028,2138,2028,1026,1298,45251
2000-10-13,1991,2126,1930,1044,1322,84202
2000-10-16,2089,2089,2089,1044,1322,0
2000-10-17,2077,2126,1906,953,1206,28640
2000-10-18,1833,2077,1833,1038,1314,74587
2000-10-19,1967,2101,1967,995,1260,36087
2000-10-20,1991,2126,1991,1008,1275,99872
2000-10-23,2040,2077,1955,995,1260,52493
2000-10-24,1991,2077,1881,1014,1283,45456
2000-10-25,2040,2101,2004,1032,1306,33182
2000-10-26,2004,2065,1967,989,1252,32977
2000-10-27,1979,1979,1979,989,1252,0
2000-10-30,1881,2053,1881,989,1252,36046
2000-10-31,1979,2248,1955,1093,1384,65381
2000-11-01,2004,2248,2004,1081,1368,25776
2000-11-02,2163,2297,2053,1124,1422,40710
2000-11-03,2248,2517,2248,1136,1438,88743
2000-11-06,2321,2395,2285,1185,1500,53066
2000-11-07,2370,2395,2297,1154,1461,32813
2000-11-08,2199,2444,2199,1191,1507,43860
2000-11-09,2395,2468,2370,1191,1507,27535
2000-11-10,2321,2493,2321,1222,1546,58589
2000-11-13,2419,2615,2334,1228,1554,61413
2000-11-14,2407,2603,2383,1240,1569,124912
2000-11-15,2664,2664,2456,1228,1554,111942
2000-11-16,2480,2480,2419,1222,1546,57648
2000-11-17,2468,2468,2407,1203,1523,18902
2000-11-20,2407,2407,2309,1160,1469,56707
2000-11-21,2236,2321,2224,1136,1438,23608
2000-11-22,2273,2273,2211,1130,1430,15793
2000-11-23,2309,2309,2150,1075,1360,18043
2000-11-24,2150,2285,2150,1142,1445,17839
2000-11-27,2236,2321,2236,1136,1438,14729
2000-11-28,2199,2248,2175,1087,1376,22994
2000-11-29,2126,2187,2053,1050,1329,23853
2000-11-30,2101,2224,2077,1075,1360,33754
2000-12-01,2150,2211,2114,1057,1337,16775
2000-12-04,2101,2211,1967,1069,1353,113497
2000-12-05,2126,2150,2077,1044,1322,13870
2000-12-06,2101,2126,2028,1014,1283,35432
2000-12-07,2028,2089,1967,1014,1283,22053
2000-12-08,2028,2150,2028,1038,1314,17961
2000-12-11,2028,2101,2028,1020,1291,15588
2000-12-12,2053,2163,2028,1020,1291,21030
2000-12-13,2077,2089,2028,1032,1306,9615
2000-12-14,2040,2150,2028,1050,1329,58999
2000-12-15,2101,2126,2004,1002,1268,18289
2000-12-18,1979,2028,1943,983,1244,32609
2000-12-19,1979,1991,1735,977,1237,17307
2000-12-20,1955,1955,1808,916,1159,14115
2000-12-21,1808,1808,1710,855,1082,20089
2000-12-22,1735,1808,1674,873,1105,7774
2000-12-26,1759,1894,1735,922,1167,21194
2001-01-02,1710,2028,1710,1008,1275,6996
2001-01-03,2016,2016,1918,965,1221,12192
2001-01-04,2004,2126,1979,1050,1329,72787
2001-01-05,2028,2407,2028,1136,1438,163208
2001-01-08,2260,2407,2199,1160,1469,100772
2001-01-09,2395,2407,2248,1185,1500,50079
2001-01-10,2358,2431,2114,1118,1414,113210
2001-01-11,2126,2273,2101,1136,1438,74219
2001-01-12,2211,2407,2175,1130,1430,93530
2001-01-15,2211,2334,2150,1075,1360,118856
2001-01-16,2211,2224,2126,1093,1384,31300
2001-01-17,2211,2211,2028,1038,1314,57607
2001-01-18,1979,2114,1979,1020,1291,18002
2001-01-19,2077,2346,1979,1173,1484,85716
2001-01-22,2334,2468,2199,1185,1500,123684
2001-01-26,2273,2346,2224,1112,1407,43287
2001-01-29,2175,2297,2175,1118,1414,62354
2001-01-30,2236,2273,2114,1087,1376,60267
2001-01-31,2175,2224,2126,1081,1368,58180
2001-02-01,2126,2175,2077,1044,1322,63704
2001-02-02,2101,2236,2053,1087,1376,72500
2001-02-05,2101,2163,2004,1002,1268,45538
2001-02-06,2028,2077,2004,1014,1283,50775
2001-02-07,2053,2053,2004,1002,1268,18207
2001-02-08,1943,2053,1943,1014,1283,27290
2001-02-09,2028,2040,1991,1014,1283,23812
2001-02-12,2004,2004,1943,989,1252,59653
2001-02-13,1979,2065,1979,1008,1275,41037
2001-02-14,2053,2150,1979,1050,1329,88825
2001-02-15,2101,2321,2101,1130,1430,203426
2001-02-16,2370,2395,2285,1142,1445,216887
2001-02-19,2297,2383,2224,1179,1492,187552
2001-02-20,2334,2700,2334,1301,1646,297530
2001-02-21,2468,2554,2395,1222,1546,157480
2001-02-22,2395,2431,2236,1173,1484,86779
2001-02-23,2321,2444,2285,1173,1484,43533
2001-02-26,2346,2431,2334,1191,1507,79906
2001-02-27,2370,2456,2297,1160,1469,120452
2001-02-28,2273,2395,2199,1099,1391,45047
2001-03-02,2224,2224,2077,1057,1337,39155
2001-03-05,2004,2187,1955,1044,1322,117711
2001-03-06,2101,2199,2040,1020,1291,103923
2001-03-07,2065,2101,2028,1032,1306,70905
2001-03-08,2126,2273,2040,1075,1360,183869
2001-03-09,2199,2334,2101,1105,1399,134363
2001-03-12,2126,2163,2053,1038,1314,89152
2001-03-13,1979,2040,1906,977,1237,85102
2001-03-15,1943,1991,1906,995,1260,56830
2001-03-16,2040,2053,1955,983,1244,63745
2001-03-19,1943,1991,1906,983,1244,85879
2001-03-20,1979,2004,1918,971,1229,88784
2001-03-21,1906,1955,1906,959,1213,41815
2001-03-22,1894,1955,1894,959,1213,24262
2001-03-23,1930,1967,1918,959,1213,57730
2001-03-26,1930,1979,1918,989,1252,33141
2001-03-27,2028,2077,1967,1002,1268,63581
2001-03-28,2028,2028,1930,971,1229,52575
2001-03-29,1918,1955,1906,965,1221,15875
2001-03-30,1906,1930,1845,940,1190,65709
2001-04-02,1845,1906,1784,910,1152,35186
2001-04-03,1796,1833,1747,916,1159,43083
2001-04-04,1784,1833,1771,904,1144,25490
2001-04-06,1820,1881,1796,898,1136,31831
2001-04-09,1881,1881,1796,904,1144,12970
2001-04-10,1759,1833,1747,873,1105,56585
2001-04-11,1784,1784,1747,885,1121,34327
2001-04-12,1784,1796,1735,879,1113,37846
2001-04-13,1820,1820,1759,885,1121,42510
2001-04-16,1796,1894,1771,922,1167,127367
2001-04-17,1869,2077,1808,965,1221,287260
2001-04-18,1979,1979,1918,977,1237,105477
2001-04-19,1955,2004,1918,965,1221,171268
2001-04-20,1857,1967,1857,934,1183,64317
2001-04-23,1894,1906,1845,928,1175,66772
2001-04-24,1784,1881,1784,916,1159,47829
2001-04-25,1833,1881,1820,910,1152,36414
2001-04-26,1833,1881,1820,910,1152,36414
2001-04-27,1808,1845,1796,922,1167,29090
2001-04-30,1857,1881,1820,940,1190,31300
2001-05-02,1857,1881,1833,922,1167,37805
2001-05-03,1869,1894,1833,916,1159,40137
2001-05-04,1833,1857,1808,910,1152,38214
2001-05-08,1845,1857,1808,928,1175,96844
2001-05-09,1857,1906,1820,910,1152,38787
2001-05-10,1857,1869,1820,910,1152,57362
2001-05-11,1833,1845,1820,910,1152,40137
2001-05-14,1833,1918,1833,928,1175,188288
2001-05-15,1894,2004,1881,940,1190,372239
2001-05-16,1955,1955,1869,940,1190,146842
2001-05-17,1918,1967,1881,977,1237,198680
2001-05-18,1979,2077,1955,1014,1283,279773
2001-05-21,2053,2150,2028,1063,1345,303258
2001-05-22,2175,2199,2053,1069,1353,465319
2001-05-23,2150,2456,2089,1228,1554,1013695
2001-05-24,2480,2541,2285,1209,1530,1075517
2001-05-25,2419,2517,2297,1160,1469,440853
2001-05-28,2321,2334,2150,1087,1376,401493
2001-05-29,2224,2297,2187,1124,1422,264921
2001-05-30,2211,2321,2211,1118,1414,125034
2001-05-31,2248,2260,2187,1130,1430,93162
2001-06-01,2211,2321,2199,1105,1399,168772
2001-06-04,2224,2309,2211,1130,1430,103677
2001-06-05,2285,2321,2224,1136,1438,229653
2001-06-07,2273,2273,2150,1093,1384,187061
2001-06-08,2187,2273,2175,1130,1430,149869
2001-06-11,2236,2297,2211,1112,1407,93612
2001-06-12,2236,2248,2199,1112,1407,100977
2001-06-13,2248,2248,2175,1112,1407,229939
2001-06-14,2224,2444,2199,1222,1546,527059
2001-06-15,2358,2468,2334,1179,1492,342249
2001-06-18,2395,2700,2370,1350,1708,866240
2001-06-19,2712,2884,2603,1325,1677,711583
2001-06-20,2749,2749,2321,1246,1577,570510
2001-06-21,2444,2566,2370,1246,1577,403866
2001-06-22,2493,2505,2419,1209,1530,297120
2001-06-25,2358,2419,2297,1148,1453,188165
2001-06-26,2297,2346,2126,1093,1384,196635
2001-06-27,2150,2224,2089,1099,1391,184524
2001-06-28,2150,2248,2150,1081,1368,92671
2001-06-29,2187,2248,2175,1099,1391,100486
2001-07-02,2248,2260,2187,1099,1391,67795
2001-07-03,2199,2529,2175,1264,1600,586753
2001-07-04,2676,2847,2566,1313,1662,1387898
2001-07-05,2615,2688,2468,1307,1654,380831
2001-07-06,2664,2737,2554,1313,1662,334884
2001-07-09,2505,2590,2321,1185,1500,229898
2001-07-10,2444,2444,2370,1197,1515,149706
2001-07-11,2248,2444,2236,1154,1461,114069
2001-07-12,2358,2493,2321,1185,1500,203549
2001-07-13,2383,2431,2248,1124,1422,149174
2001-07-16,2260,2346,2260,1136,1438,149583
2001-07-18,2321,2321,2211,1105,1399,125525
2001-07-19,2211,2273,2175,1136,1438,124421
2001-07-20,2273,2273,2224,1112,1407,93162
2001-07-23,2199,2273,1955,989,1252,96190
2001-07-24,1930,2016,1784,983,1244,126794
2001-07-25,1881,2040,1881,983,1244,85020
2001-07-26,2004,2089,1979,1020,1291,96681
2001-07-27,1991,2114,1991,1038,1314,103759
2001-07-30,2101,2101,2004,1014,1283,75855
2001-07-31,2040,2101,2040,1032,1306,65504
2001-08-01,2065,2309,2065,1087,1376,171554
2001-08-02,2199,2248,2114,1069,1353,143323
2001-08-03,2175,2260,2089,1105,1399,173027
2001-08-06,2273,2493,2199,1154,1461,284764
2001-08-07,2334,2383,2260,1148,1453,128962
2001-08-08,2321,2346,2224,1118,1414,120002
2001-08-09,2150,2224,2150,1075,1360,119879
2001-08-10,2187,2248,2175,1093,1384,116483
2001-08-13,2150,2248,2150,1124,1422,75242
2001-08-14,2273,2431,2236,1167,1476,270035
2001-08-16,2260,2370,2260,1179,1492,196798
2001-08-17,2370,2383,2273,1136,1438,132194
2001-08-20,2236,2285,2199,1099,1391,122866
2001-08-21,2199,2248,2138,1087,1376,107728
2001-08-22,2138,2211,2101,1093,1384,213041
2001-08-23,2187,2248,2101,1050,1329,175032
2001-08-24,2101,2138,2053,1032,1306,98031
2001-08-27,2089,2126,2077,1038,1314,80192
2001-08-28,2053,2126,2040,1050,1329,83179
2001-08-29,2077,2114,2016,1008,1275,66445
2001-08-30,2028,2028,1955,1002,1268,40219
2001-08-31,1955,1955,1857,934,1183,104536
2001-09-03,1881,1930,1857,940,1190,49670
2001-09-04,1747,1955,1747,977,1237,44474
2001-09-05,1930,1943,1881,953,1206,38991
2001-09-06,1955,1991,1906,965,1221,25408
2001-09-07,1955,1955,1881,947,1198,88130
2001-09-10,1918,1930,1857,965,1221,106132
2001-09-11,1955,1979,1857,940,1190,97867
2001-09-12,1600,1662,1600,800,1012,189597
2001-09-13,1613,1735,1613,843,1067,127489
2001-09-14,1686,1881,1442,940,1190,161080
2001-09-17,1613,1662,1600,800,1012,87680
2001-09-18,1503,1735,1503,831,1051,177691
2001-09-19,1625,1710,1625,831,1051,165621
2001-09-20,1662,1698,1564,794,1005,72009
2001-09-21,1588,1674,1539,837,1059,98890
2001-09-25,1698,1735,1576,788,997,148356
2001-09-26,1576,1698,1564,849,1074,84611
2001-09-27,1723,1759,1649,843,1067,221429
2001-10-04,1759,1820,1735,892,1128,118693
2001-10-05,1808,1808,1735,879,1113,127448
2001-10-08,1686,1796,1637,879,1113,136450
2001-10-09,1784,1820,1735,885,1121,271017
2001-10-10,1771,1808,1710,867,1097,68859
2001-10-11,1784,1845,1759,904,1144,276090
2001-10-12,1833,1845,1735,879,1113,102818
2001-10-15,1747,1784,1747,879,1113,45129
2001-10-16,1784,1857,1771,904,1144,188043
2001-10-17,1833,1845,1784,904,1144,93039
2001-10-18,1771,1784,1710,861,1090,158993
2001-10-19,1710,1771,1710,873,1105,92344
2001-10-22,1771,1991,1771,953,1206,464378
2001-10-23,1906,1955,1820,940,1190,196185
2001-10-24,1857,1881,1784,898,1136,107441
2001-10-25,1796,1845,1784,892,1128,86207
2001-10-26,1808,1820,1771,892,1128,68818
2001-10-29,1784,1820,1747,885,1121,82524
2001-10-30,1723,1747,1723,861,1090,72541
2001-10-31,1686,1747,1686,867,1097,34041
2001-11-01,1710,1784,1710,867,1097,85020
2001-11-02,1735,1808,1735,885,1121,139682
2001-11-05,1771,1796,1771,892,1128,72132
2001-11-06,1881,1881,1808,922,1167,182601
2001-11-07,1845,1845,1771,892,1128,68491
2001-11-08,1796,1857,1796,910,1152,140541
2001-11-12,1808,1820,1784,904,1144,137718
2001-11-13,1808,1833,1796,910,1152,73687
2001-11-14,1857,1906,1833,953,1206,214882
2001-11-15,1906,1955,1833,965,1221,134854
2001-11-16,1906,2077,1881,1014,1283,296670
2001-11-19,2126,2175,2077,1069,1353,267539
2001-11-20,2199,2199,2004,1014,1283,241681
2001-11-21,2004,2077,2004,1014,1283,74260
2001-11-22,1979,2077,1979,995,1260,201258
2001-11-23,2004,2114,1991,1002,1268,333984
2001-11-26,2028,2285,2028,1075,1360,417122
2001-11-27,2163,2236,2114,1099,1391,220897
2001-11-28,2150,2199,2004,1002,1268,221756
2001-11-29,1967,2065,1967,1020,1291,208459
2001-11-30,2077,2101,2028,1014,1283,272531
2001-12-03,2016,2211,2016,1075,1360,266189
2001-12-04,2101,2199,2065,1099,1391,229448
2001-12-05,2224,2334,2175,1105,1399,314141
2001-12-06,2248,2248,2150,1087,1376,225479
2001-12-07,2187,2297,2175,1136,1438,332798
2001-12-10,2321,2431,2273,1160,1469,592809
2001-12-11,2285,2346,2224,1112,1407,218319
2001-12-12,2273,2297,2199,1124,1422,271467
2001-12-13,2224,2224,2126,1075,1360,285214
2001-12-14,2224,2248,2163,1105,1399,116647
2001-12-17,2199,2260,2101,1057,1337,241600
2001-12-18,2126,2150,2077,1038,1314,231903
2001-12-19,2126,2126,1967,995,1260,233621
2001-12-20,1979,2053,1979,1014,1283,176423
2001-12-21,2053,2077,1943,1032,1306,288937
2001-12-24,1979,2089,1979,1014,1283,96640
2001-12-26,2321,2321,2321,1160,1469,151383
2001-12-27,2664,2664,2431,1332,1685,2488987
2001-12-28,2615,2884,2566,1344,1701,1428567
2002-01-02,2688,2810,2639,1368,1731,640392
2002-01-04,3275,3519,3140,1570,1987,1467068
2002-01-07,3177,3605,3165,1802,2280,1301528
2002-01-08,3653,4142,3641,2071,2621,1741726
2002-01-09,4265,4753,4252,2376,3007,1444401
2002-01-10,5010,5352,4155,2425,3069,1664275
2002-01-11,5157,5181,4130,2065,2613,1697170
2002-01-14,4106,4118,3556,1930,2443,1713822
2002-01-15,4057,4436,3666,1979,2505,2610093
2002-01-16,4032,4130,3495,1796,2273,1258281
2002-01-17,3372,3715,3275,1833,2319,1373210
2002-01-18,3739,3910,3470,1759,2226,1471855
2002-01-21,3446,3666,3446,1808,2288,693295
2002-01-22,3715,3837,3556,1808,2288,1341460
2002-01-23,3543,3812,3519,1839,2327,1223545
2002-01-24,3812,4228,3763,2114,2675,2434857
2002-01-25,4472,4851,4448,2425,3069,1291218
2002-01-28,5572,5572,4301,2199,2783,5887582
2002-01-29,4399,5059,4350,2444,3092,4251170
2002-01-30,4643,5548,4521,2554,3232,5797448
2002-02-01,6085,6489,5034,2517,3185,5172480
2002-02-04,5132,5218,4289,2236,2829,2141132
2002-02-05,4399,5132,4240,2566,3247,3188091
2002-02-06,5205,5682,4839,2450,3100,5330942
2002-02-07,4888,5071,4411,2242,2837,1453157
2002-02-08,4570,4851,4423,2273,2876,1608263
2002-02-14,4472,4790,4423,2291,2899,740469
2002-02-15,4594,5267,4594,2456,3108,3285754
2002-02-18,5010,5132,4741,2401,3038,1239461
2002-02-19,4888,4912,4619,2321,2938,791407
2002-02-20,4411,4582,4277,2187,2768,1065534
2002-02-21,4399,4472,3788,1998,2528,1057187
2002-02-22,3910,4423,3715,2089,2644,1524839
2002-02-25,4155,4399,4106,2053,2597,436229
2002-02-26,4155,4252,4008,2004,2536,570838
2002-02-27,4032,4252,4032,2053,2597,641006
2002-02-28,4203,4619,4179,2236,2829,2411249
2002-03-04,4594,4863,4326,2187,2768,2241332
2002-03-05,4521,4546,4106,2095,2652,1370673
2002-03-06,4191,4387,4106,2095,2652,1698357
2002-03-07,4203,4326,4081,2053,2597,866240
2002-03-08,3788,4167,3788,1973,2497,831381
2002-03-11,4032,4069,3959,1979,2505,528246
2002-03-12,3971,4081,3922,1961,2482,658763
2002-03-13,3910,3983,3812,1943,2458,653485
2002-03-14,3886,3959,3788,1918,2427,577589
2002-03-15,3861,3922,3800,1930,2443,568301
2002-03-18,3873,4008,3861,2004,2536,752784
2002-03-19,4093,4277,4081,2053,2597,792717
2002-03-20,4045,4704,4045,2309,2922,2948087
2002-03-21,4570,4692,4240,2126,2690,1104280
2002-03-22,4252,4374,4118,2059,2605,744356
2002-03-25,4130,4326,4008,2004,2536,668869
2002-03-26,4032,4155,3922,1967,2489,660318
2002-03-27,3910,4032,3910,1961,2482,503738
2002-03-28,3922,4008,3739,1869,2366,731631
2002-03-29,3739,3825,3531,1814,2296,583030
2002-04-01,3543,3715,3470,1735,2195,547680
2002-04-02,3397,3470,3275,1729,2188,520431
2002-04-03,3421,3629,3421,1747,2211,372403
2002-04-04,3421,3653,3421,1753,2219,454559
2002-04-08,3568,3592,3446,1759,2226,371789
2002-04-09,3592,4032,3507,1881,2381,1516901
2002-04-10,3727,3763,3421,1717,2172,584339
2002-04-11,3470,3715,3446,1747,2211,769354
