Date,Open,High,Low,Close,Adj Close,Volume
2010-02-17,4625,4625,4625,4625,3194,10
2010-02-22,4530,4530,4530,4530,3129,40
2010-02-23,4535,4535,4535,4535,3132,10
2010-02-25,4480,4480,4480,4480,3094,10
2010-02-26,4455,4455,4455,4455,3077,10
2010-03-02,4480,4480,4200,4200,2901,1580
2010-03-03,4485,4485,4200,4475,3091,180
2010-03-04,4300,4300,4300,4300,2970,200
2010-03-05,4495,4495,4495,4495,3104,10
2010-03-08,4495,4690,4495,4690,3239,30
2010-03-12,4540,4540,4540,4540,3136,10
2010-03-16,4225,4230,4200,4200,2901,3370
2010-03-17,4210,4210,4210,4210,2908,240
2010-03-19,4775,4775,4210,4645,3208,40
2010-03-22,4500,4500,4500,4500,3108,50
2010-04-02,4200,4200,4200,4200,2901,770
2010-04-09,4200,4200,4200,4200,2901,1100
2010-04-12,4575,4575,4575,4575,3160,10
2010-04-13,4655,4655,4655,4655,3215,10
2010-04-14,4220,4220,4220,4220,2915,377
2010-04-19,4285,4285,4285,4285,2959,1000
2010-04-21,4285,4285,4285,4285,2959,10
2010-04-26,4375,4375,4375,4375,3022,100
2010-05-07,4730,4730,4730,4730,3267,10
2010-05-11,4485,4490,4485,4490,3101,20
2010-05-18,4200,4200,4200,4200,2901,2997
2010-05-26,4300,4300,4300,4300,2970,50
2010-06-04,4495,4495,4495,4495,3104,20
2010-06-14,4460,4460,4455,4455,3077,1020
2010-06-17,4720,4720,4720,4720,3260,10
2010-06-21,4225,4225,4225,4225,2918,280
2010-06-25,4390,4395,4300,4300,2970,740
2010-06-30,4400,4400,4400,4400,3039,800
2010-07-01,4400,4400,4400,4400,3039,1300
2010-07-02,4400,4400,4400,4400,3039,3970
2010-07-05,4400,4400,4400,4400,3039,500
2010-07-06,4400,4405,4395,4400,3039,13970
2010-07-07,4400,4400,4400,4400,3039,1000
2010-07-09,4400,4400,4400,4400,3039,2500
2010-07-12,4790,4790,4790,4790,3308,10
2010-07-14,4395,4400,4395,4400,3039,300
2010-07-21,4400,4495,4400,4495,3104,1010
2010-07-22,4400,4400,4400,4400,3039,1144
2010-07-23,4400,4400,4400,4400,3039,1035
2010-08-02,4630,4630,4630,4630,3198,40
2010-08-03,4400,4400,4400,4400,3039,2000
2010-08-05,4665,4665,4400,4400,3039,1010
2010-08-06,4400,4400,4400,4400,3039,3000
2010-08-11,4675,4675,4675,4675,3229,10
2010-08-12,4400,4630,4400,4630,3198,1010
2010-08-18,4400,4665,4400,4665,3222,2020
2010-08-19,4400,4500,4400,4500,3108,1130
2010-08-20,4400,4400,4400,4400,3039,1000
2010-08-23,4200,4700,4200,4640,3205,2253
2010-08-24,4640,4640,4400,4530,3129,1830
2010-08-25,4400,4615,4400,4615,3187,1010
2010-08-27,4400,4400,4400,4400,3039,2001
2010-08-31,4400,4400,4400,4400,3039,2510
2010-09-01,4495,4495,4495,4495,3104,3050
2010-09-03,4400,4400,4400,4400,3039,2000
2010-09-07,4400,4400,4400,4400,3039,1000
2010-09-10,4500,4685,4500,4685,3236,1010
2010-09-13,4500,4505,4500,4500,3108,1290
2010-09-14,4690,4690,4550,4550,3142,20
2010-09-16,4400,4400,4400,4400,3039,4810
2010-09-28,4400,4400,4400,4400,3039,100
2010-09-29,4670,4670,4405,4405,3042,0
2010-09-30,4645,4645,4450,4450,3073,0
2010-10-01,4625,4625,4405,4405,3042,0
2010-10-04,4405,4405,4405,4405,3042,990
2010-10-05,4500,4500,4500,4500,3108,10
2010-10-06,4420,4500,4420,4500,3108,7000
2010-10-07,4540,4550,4540,4550,3142,1600
2010-10-08,4570,4570,4450,4450,3073,0
2010-10-11,4935,4935,4430,4430,3060,0
2010-10-12,4550,4550,4470,4470,3087,4750
2010-10-13,4460,4460,4460,4460,3080,1000
2010-10-14,4500,4660,4500,4660,3218,1010
2010-10-15,4695,4695,4500,4500,3108,0
2010-10-18,4800,4800,4505,4505,3111,0
2010-10-19,4600,4600,4600,4600,3177,200
2010-10-20,4740,4740,4500,4500,3108,0
2010-10-21,4695,4695,4500,4500,3108,0
2010-10-22,4595,4600,4595,4600,3177,160
2010-10-25,4510,4695,4510,4685,3236,4060
2010-10-26,4505,4585,4505,4580,3163,1010
2010-10-27,4885,4885,4525,4525,3125,0
2010-10-28,4885,4885,4885,4885,3374,10
2010-10-29,4790,4790,4790,4790,3308,10
2010-11-01,4700,4700,4535,4535,3132,0
2010-11-02,4615,4615,4600,4600,3177,3300
2010-11-03,4695,4695,4610,4610,3184,0
2010-11-04,4690,4690,4605,4605,3180,0
2010-11-05,4610,4620,4610,4615,3187,220
2010-11-08,4685,4685,4625,4625,3194,0
2010-11-09,4695,4695,4620,4620,3191,0
2010-11-10,4620,4620,4615,4615,3187,320
2010-11-11,4620,4620,4615,4615,3187,3320
2010-11-12,4615,4615,4600,4615,3187,8160
2010-11-15,4650,4695,4650,4695,3243,6190
2010-11-16,4700,4700,4630,4630,3198,1100
2010-11-17,4630,4650,4630,4650,3212,2000
2010-11-18,4630,4630,4600,4605,3180,15200
2010-11-19,4620,4620,4600,4600,3177,730
2010-11-22,4685,4685,4600,4600,3177,0
2010-11-23,4605,4605,4605,4605,3180,700
2010-11-24,4610,4610,4610,4610,3184,2000
2010-11-25,4615,4620,4615,4620,3191,2100
2010-11-26,4630,4630,4630,4630,3198,9940
2010-11-29,4615,4615,4600,4600,3177,23120
2010-11-30,4690,4690,4620,4620,3191,0
2010-12-01,4605,4605,4605,4605,3180,1050
2010-12-02,4690,4690,4605,4605,3180,0
2010-12-03,4690,4690,4605,4605,3180,0
2010-12-06,4685,4685,4605,4605,3180,0
2010-12-07,4690,4690,4605,4605,3180,0
2010-12-08,4685,4685,4610,4610,3184,0
2010-12-09,4615,4615,4615,4615,3187,20
2010-12-10,4695,4695,4615,4615,3187,0
2010-12-13,4730,4730,4615,4615,3187,0
2010-12-14,4800,4800,4620,4620,3191,0
2010-12-15,4620,4620,4620,4620,3191,250
2010-12-16,4620,4620,4620,4620,3191,1000
2010-12-17,4685,4860,4680,4860,3357,1410
2010-12-20,4950,4950,4635,4635,3201,0
2010-12-21,4970,4970,4650,4650,3212,0
2010-12-22,4845,4845,4645,4645,3208,0
2010-12-23,4800,4800,4640,4640,3205,0
2010-12-24,4645,4645,4645,4645,3208,200
2010-12-27,4890,4890,4645,4645,3208,0
2010-12-28,4960,4960,4645,4645,3208,0
2010-12-29,4600,4615,4600,4615,3187,300
2010-12-30,4640,4640,4640,4640,3205,1530
2011-01-04,4635,4635,4635,4635,3201,2300
2011-01-05,4645,4645,4645,4645,3208,110
2011-01-06,4655,4655,4650,4650,3212,3420
2011-01-19,4660,4660,4660,4660,3218,10
2011-01-21,4660,4660,4655,4655,3215,4590
2011-01-25,4665,4665,4665,4665,3222,10
2011-02-01,4605,4605,4605,4605,3232,90
2011-02-07,4625,4625,4625,4625,3246,200
2011-02-10,4620,4630,4620,4630,3250,180
2011-02-11,4630,4630,4630,4630,3250,10
2011-02-15,4690,4690,4690,4690,3292,120
2011-02-17,4685,4685,4685,4685,3288,10
2011-02-18,4695,4695,4695,4695,3295,300
2011-02-21,4685,4685,4685,4685,3288,100
2011-02-22,4680,4680,4675,4675,3281,1280
2011-02-23,4670,4670,4670,4670,3278,920
2011-02-24,4670,4670,4670,4670,3278,800
2011-03-02,4650,4650,4650,4650,3264,90
2011-03-03,4650,4690,4645,4645,3260,330
2011-03-04,4650,4650,4650,4650,3264,10
2011-03-07,4650,4650,4650,4650,3264,10
2011-03-08,4650,4650,4650,4650,3264,10
2011-03-09,4650,4650,4630,4630,3250,120
2011-03-10,4645,4645,4635,4635,3253,520
2011-03-11,4645,4650,4640,4640,3257,2300
2011-03-14,4640,4640,4640,4640,3257,2360
2011-03-15,4640,4640,4640,4640,3257,1500
2011-03-16,4640,4640,4640,4640,3257,2500
2011-03-17,4640,4640,4640,4640,3257,1710
2011-03-18,4635,4640,4635,4640,3257,1740
2011-03-21,4640,4640,4640,4640,3257,2090
2011-04-04,4610,4610,4610,4610,3236,200
2011-04-18,4615,4615,4615,4615,3239,30
2011-04-19,4605,4610,4605,4605,3232,3000
2011-04-20,4620,4620,4620,4620,3243,60
2011-04-27,4700,4700,4700,4700,3299,10
2011-05-02,4685,4685,4600,4615,3239,3450
2011-05-03,4610,4615,4610,4610,3236,5000
2011-05-13,4615,4620,4615,4620,3243,610
2011-05-16,4620,4620,4620,4620,3243,30
2011-05-19,4615,4620,4610,4610,3236,3010
2011-05-23,4620,4620,4615,4615,3239,50
2011-05-25,4610,4610,4610,4610,3236,10
2011-05-26,4625,4625,4625,4625,3246,1700
2011-05-27,4630,4630,4630,4630,3250,10
2011-05-30,4630,4630,4630,4630,3250,10
2011-05-31,4635,4635,4635,4635,3253,10
2011-06-01,4635,4635,4630,4630,3250,510
2011-06-02,4635,4635,4630,4630,3250,770
2011-06-07,4635,4635,4630,4630,3250,310
2011-06-08,4630,4630,4630,4630,3250,300
2011-06-09,4630,4630,4630,4630,3250,900
2011-06-13,4635,4635,4635,4635,3253,10
2011-06-14,4630,4630,4630,4630,3250,3850
2011-06-15,4630,4635,4630,4635,3253,1200
2011-06-22,4640,4640,4640,4640,3257,410
2011-06-23,4875,4875,4875,4875,3422,10
2011-06-24,4880,4880,4880,4880,3425,10
2011-06-29,4640,4640,4640,4640,3257,4300
2011-07-04,4640,4650,4640,4650,3264,21730
2011-07-05,4655,4660,4655,4660,3271,1060
2011-07-06,4670,4690,4670,4690,3292,8900
2011-07-18,4665,4665,4665,4665,3274,3660
2011-07-19,4700,4705,4680,4680,3285,4150
2011-07-22,4740,4745,4740,4745,3330,2130
2011-07-25,4745,4750,4745,4750,3334,300
2011-08-05,4685,4685,4680,4680,3336,580
2011-08-08,4655,4655,4650,4650,3315,3880
2011-08-09,4650,4650,4620,4650,3315,1680
2011-08-16,4650,4670,4650,4670,3329,1610
2011-08-22,4740,4740,4740,4740,3379,80
2011-09-02,4650,4650,4650,4650,3315,300
2011-09-05,4655,4655,4650,4650,3315,220
2011-09-14,4650,4650,4650,4650,3315,250
2011-09-15,4650,4655,4650,4655,3318,330
2011-09-16,4650,4650,4650,4650,3315,170
2011-09-23,4665,4665,4665,4665,3326,10
2011-09-26,4665,4665,4665,4665,3326,10
2011-09-27,4665,4665,4665,4665,3326,2460
2011-09-28,5230,5230,4685,4685,3340,450
2011-09-30,4665,4665,4665,4665,3326,10
2011-10-04,4670,4670,4655,4660,3322,11910
2011-10-05,4665,4665,4660,4660,3322,270
2011-10-12,4655,4660,4655,4655,3318,2120
2011-10-13,4655,4655,4655,4655,3318,910
2011-10-20,4620,4620,4620,4620,3294,950
2011-10-24,4635,4635,4635,4635,3304,40
2011-10-27,4680,4680,4670,4675,3333,3290
2011-11-01,4800,4800,4800,4800,3422,250
2011-11-17,4800,4800,4800,4800,3422,0
2011-11-18,4800,4800,4800,4800,3422,0
2011-11-21,4800,4800,4800,4800,3422,0
2011-11-22,4800,4800,4800,4800,3422,0
2011-11-23,4655,4655,4655,4655,3318,1210
2011-11-24,4655,4655,4655,4655,3318,0
2011-11-25,4655,4655,4655,4655,3318,0
2011-11-28,4655,4655,4655,4655,3318,0
2011-11-29,4700,4700,4700,4700,3351,2070
2011-11-30,4700,4700,4700,4700,3351,120
2011-12-01,4700,4700,4700,4700,3351,0
2011-12-02,4700,4700,4700,4700,3351,0
2011-12-05,4700,4700,4700,4700,3351,0
2011-12-06,4800,4800,4800,4800,3422,110
2011-12-07,4800,4800,4800,4800,3422,0
2011-12-08,4800,4800,4800,4800,3422,0
2011-12-09,4800,4800,4800,4800,3422,0
2011-12-12,4800,4800,4800,4800,3422,0
2011-12-13,4800,4800,4800,4800,3422,0
2011-12-14,4800,4800,4800,4800,3422,0
2011-12-15,4795,4795,4795,4795,3418,2800
2011-12-16,4795,4795,4795,4795,3418,0
2011-12-19,4795,4795,4795,4795,3418,0
2011-12-20,4795,4795,4795,4795,3418,0
2011-12-21,4795,4795,4795,4795,3418,0
2011-12-22,4795,4795,4795,4795,3418,0
2011-12-23,4795,4795,4795,4795,3418,0
2011-12-26,4685,4685,4685,4685,3340,200
2011-12-27,4690,4690,4690,4690,3343,10
2011-12-28,4685,4690,4680,4680,3336,7570
2011-12-29,4680,4680,4680,4680,3336,0
2012-01-02,4680,4680,4680,4680,3336,30
2012-01-03,4680,4690,4680,4690,3343,10000
2012-01-04,4690,4700,4690,4700,3351,13060
2012-01-05,4700,4700,4700,4700,3351,0
2012-01-06,4700,4700,4700,4700,3351,0
2012-01-09,4700,4700,4700,4700,3351,0
2012-01-10,4700,4700,4700,4700,3351,0
2012-01-11,4690,4690,4690,4690,3343,12260
2012-01-12,4695,4695,4690,4690,3343,5010
2012-01-13,4690,4690,4690,4690,3343,0
2012-01-16,4690,4690,4690,4690,3343,0
2012-01-17,4690,4690,4690,4690,3343,0
2012-01-18,4690,4690,4690,4690,3343,0
2012-01-19,4690,4690,4690,4690,3343,0
2012-01-20,4690,4690,4690,4690,3343,0
2012-01-25,4690,4690,4690,4690,3343,0
2012-01-26,4690,4690,4690,4690,3399,0
2012-01-27,4690,4690,4690,4690,3399,0
2012-01-30,4690,4690,4690,4690,3399,0
2012-01-31,4695,4695,4650,4650,3370,1300
2012-02-01,4650,4650,4650,4650,3370,1500
2012-02-02,4650,4650,4650,4650,3370,0
2012-02-03,4650,4650,4650,4650,3370,0
2012-02-06,4650,4650,4650,4650,3370,0
2012-02-07,4650,4650,4650,4650,3370,0
2012-02-08,4650,4650,4650,4650,3370,0
2012-02-09,4650,4650,4650,4650,3370,0
2012-02-10,4650,4650,4650,4650,3370,0
2012-02-13,4650,4650,4650,4650,3370,0
2012-02-14,4650,4650,4650,4650,3370,0
2012-02-15,4650,4650,4650,4650,3370,0
2012-02-16,4650,4650,4650,4650,3370,0
2012-02-17,4650,4650,4650,4650,3370,0
2012-02-20,4930,4930,4660,4675,3388,60
2012-02-21,4675,4675,4675,4675,3388,0
2012-02-22,4675,4675,4675,4675,3388,0
2012-02-23,4660,4670,4660,4670,3384,1100
2012-02-24,4670,4670,4670,4670,3384,0
2012-02-27,4670,4670,4670,4670,3384,0
2012-02-28,4745,4745,4740,4740,3435,4900
2012-02-29,4740,4740,4740,4740,3435,0
2012-03-02,4740,4740,4740,4740,3435,0
2012-03-05,4740,4740,4740,4740,3435,0
2012-03-06,4740,4740,4740,4740,3435,0
2012-03-07,4740,4740,4740,4740,3435,0
2012-03-08,4740,4740,4740,4740,3435,0
2012-03-09,4740,4740,4740,4740,3435,0
2012-03-12,4740,4740,4740,4740,3435,20
2012-03-13,4740,4740,4740,4740,3435,0
2012-03-14,4740,4740,4740,4740,3435,0
2012-03-15,4740,4740,4740,4740,3435,0
2012-03-16,4740,4740,4740,4740,3435,0
2012-03-19,4740,4740,4740,4740,3435,0
2012-03-20,4740,4740,4740,4740,3435,0
2012-03-21,4740,4740,4740,4740,3435,0
2012-03-22,4740,4740,4740,4740,3435,0
2012-03-23,4740,4740,4740,4740,3435,0
2012-03-26,4740,4740,4740,4740,3435,0
2012-03-27,4740,4740,4740,4740,3435,0
2012-03-28,4720,4735,4720,4735,3431,360
2012-03-29,4735,4735,4735,4735,3431,0
2012-03-30,4735,4735,4735,4735,3431,0
2012-04-02,4735,4735,4735,4735,3431,0
2012-04-03,4735,4735,4735,4735,3431,0
2012-04-04,4735,4735,4735,4735,3431,0
2012-04-05,4735,4735,4735,4735,3431,0
2012-04-06,4735,4735,4735,4735,3431,0
2012-04-09,4735,4735,4735,4735,3431,0
2012-04-10,4735,4735,4735,4735,3431,0
2012-04-12,4735,4735,4735,4735,3431,0
2012-04-13,4735,4735,4735,4735,3431,0
2012-04-16,4735,4735,4735,4735,3431,0
2012-04-17,4735,4735,4735,4735,3431,0
2012-04-18,4725,4725,4725,4725,3424,240
2012-04-19,4725,4725,4725,4725,3424,0
2012-04-20,4725,4725,4725,4725,3424,0
2012-04-23,4725,4725,4725,4725,3424,0
2012-04-24,4725,4725,4725,4725,3424,0
2012-04-25,5340,5340,4735,4735,3431,1500
