,Adj Close,Close,High,Low,Open,Volume
2007-02-21,12044,13560,13560,11791,11791,1415830
2007-02-22,13816,15555,15555,14603,15555,705049
2007-02-23,15870,17868,17868,17324,17868,402082
2007-02-26,18247,20544,20544,18866,20000,1276254
2007-02-27,18529,20861,22675,19138,21315,1429060
2007-02-28,16756,18866,20317,18231,18866,771309
2007-03-05,14501,16326,19183,15328,18276,1219585
2007-03-06,15226,17142,18095,15873,16235,1128960
2007-03-07,14340,16145,17641,15918,17505,343318
2007-03-08,14581,16417,16916,16009,16235,301313
2007-03-09,14178,15963,16644,15963,16553,193599
2007-03-12,13937,15691,16417,15691,15963,182023
2007-03-13,13373,15056,16009,15056,15782,164383
2007-03-14,12890,14512,14966,14331,14512,165265
2007-03-15,14823,16689,16689,14739,14875,987509
2007-03-16,15145,17052,19047,16054,16961,815188
2007-03-19,16152,18185,18775,17052,17278,422368
2007-03-20,14420,16235,18911,16235,18775,347839
2007-03-21,13413,15102,15691,14603,15510,1047154
2007-03-22,14098,15873,16598,15464,15600,686196
2007-03-23,13574,15283,16281,15192,15827,331632
2007-03-26,13413,15102,15510,15011,15510,211349
2007-03-27,13453,15147,15374,15011,15011,165706
2007-03-28,13212,14875,15283,14739,15056,187866
2007-03-29,13292,14966,15056,14693,14693,137041
2007-03-30,13051,14693,15011,14512,14966,182905
2007-04-02,12890,14512,14784,14421,14693,108376
2007-04-03,12648,14240,14693,14104,14512,162619
2007-04-04,13091,14739,15056,14467,14557,342547
2007-04-05,12890,14512,14966,14421,14829,142553
2007-04-06,12567,14149,14648,14104,14648,164162
2007-04-09,12487,14059,14331,13922,14059,143435
2007-04-10,12446,14013,14421,13877,13877,181582
2007-04-11,12527,14104,14331,13922,14059,134395
2007-04-12,12326,13877,14149,13877,14149,106612
2007-04-13,12970,14603,14739,14013,14240,461506
2007-04-16,13091,14739,15374,14648,14875,325237
2007-04-17,12688,14285,14966,14240,14966,206939
2007-04-18,12567,14149,14376,14104,14331,107383
2007-04-19,12406,13968,14240,13922,14240,89854
2007-04-20,12406,13968,14240,13877,14240,124031
2007-04-23,12285,13832,14195,13741,14059,180479
2007-04-24,12044,13560,13832,13514,13832,149058
2007-04-25,12285,13832,14285,13514,13605,321048
2007-04-26,11923,13424,14149,13424,14013,202529
2007-04-27,11520,12970,13741,12970,13514,202750
2007-04-30,10755,12108,12970,12063,12879,256221
2007-05-02,10755,12108,12381,12018,12154,109258
2007-05-03,11117,12517,12789,12244,12290,191504
2007-05-04,11238,12653,12970,12426,12562,140569
2007-05-07,11238,12653,13015,12517,12698,131859
2007-05-08,10956,12335,12834,12244,12698,82467
2007-05-09,11278,12698,12925,12108,12517,152476
2007-05-10,11238,12653,12789,12426,12789,85995
2007-05-11,11077,12471,12653,12426,12426,52258
2007-05-14,11762,13242,14149,12698,12698,578482
2007-05-15,11439,12879,13333,12653,13288,142112
2007-05-16,11117,12517,12879,12426,12879,134174
2007-05-17,11157,12562,12834,12517,12834,79159
2007-05-18,11037,12426,12562,12381,12562,67252
2007-05-21,11157,12562,12607,12290,12517,58102
2007-05-22,11520,12970,12970,12426,12653,278822
2007-05-23,11157,12562,13288,12562,13197,259308
2007-05-25,11238,12653,12653,12244,12471,82357
2007-05-28,11319,12743,13061,12653,12698,200875
2007-05-29,11721,13197,13424,12834,12970,513434
2007-05-30,11923,13424,13605,13015,13378,548494
2007-05-31,11600,13061,13922,12970,13696,484549
2007-06-01,11842,13333,14557,12925,13151,2023087
2007-06-04,13615,15328,15328,13786,13832,1502487
2007-06-05,15629,17596,17596,15963,16145,2386030
2007-06-07,17482,19682,20226,18820,18866,3158772
2007-06-08,16193,18231,20680,18231,19410,2331787
2007-06-11,14138,15918,19319,15600,19138,1989792
2007-06-12,16112,18140,18140,15691,15918,1400175
2007-06-13,15065,16961,19455,16326,17959,2975537
2007-06-14,15387,17324,18004,16961,17596,890269
2007-06-15,15790,17777,18866,16961,17460,1600389
2007-06-18,18046,20317,20408,18503,18503,3270125
2007-06-19,17320,19501,21587,19410,20136,1897843
2007-06-20,14823,16689,19319,16598,19229,1182541
2007-06-21,15024,16916,17505,16371,16598,558306
2007-06-22,14058,15827,17324,14920,17052,613210
2007-06-25,13695,15419,16145,15238,15328,374078
