Date,Open,High,Low,Close,Adj Close,Volume
2000-03-20,4120,4120,3940,3960,2529,555400
2000-03-21,3900,3960,3800,3820,2439,521000
2000-03-22,3850,3930,3790,3840,2452,1167700
2000-03-23,3805,3840,3710,3800,2427,886700
2000-03-24,3800,3880,3725,3785,2417,611600
2000-03-27,3800,4080,3760,3970,2535,1130200
2000-03-28,3860,4030,3860,4020,2567,730600
2000-03-29,3920,4000,3835,3850,2459,612700
2000-03-30,3805,3805,3380,3570,2356,558500
2000-03-31,3405,3490,3290,3300,2178,778400
2000-04-03,3250,3280,2900,2920,1927,685700
2000-04-04,2960,3020,2700,2850,1881,613200
2000-04-05,2850,2850,2850,2850,1881,0
2000-04-06,2735,2810,2520,2560,1690,777800
2000-04-07,2430,2670,2420,2585,1706,1242500
2000-04-10,2680,2955,2630,2890,1907,1183000
2000-04-11,2900,2940,2710,2760,1822,780300
2000-04-12,2700,3050,2700,2975,1963,1017600
2000-04-13,2975,2975,2975,2975,1963,0
2000-04-14,2910,3250,2910,3200,2112,1422400
2000-04-17,2810,2970,2720,2720,1795,878500
2000-04-18,2900,3125,2850,2930,1934,1881700
2000-04-19,3050,3130,2850,2920,1927,1318500
2000-04-20,2900,2990,2780,2800,1848,544500
2000-04-21,2800,2890,2740,2800,1848,515100
2000-04-24,2800,2800,2600,2605,1719,500800
2000-04-25,2500,2620,2500,2590,1709,356600
2000-04-26,2655,2740,2440,2440,1610,324900
2000-04-27,2390,2540,2320,2500,1650,528300
2000-04-28,2400,2740,2400,2550,1683,771500
2000-05-01,2550,2550,2550,2550,1683,0
2000-05-02,2570,2600,2450,2500,1650,635900
2000-05-03,2500,2565,2430,2530,1670,282000
2000-05-04,2475,2585,2475,2510,1656,343700
2000-05-05,2510,2510,2510,2510,1656,0
2000-05-08,2500,2650,2500,2530,1670,520000
2000-05-09,2530,2530,2530,2530,1670,0
2000-05-10,2480,2530,2435,2455,1620,478400
2000-05-11,2455,2455,2455,2455,1620,0
2000-05-12,2480,2490,2360,2360,1557,733700
2000-05-15,2300,2350,2155,2230,1472,340000
2000-05-16,2300,2300,2150,2200,1452,286600
2000-05-17,2210,2260,1905,1905,1257,408200
2000-05-18,1800,1940,1795,1880,1241,374500
2000-05-19,1980,2050,1890,2020,1333,477800
2000-05-22,1920,2100,1920,2000,1320,471400
2000-05-23,1990,2180,1940,2060,1359,756400
2000-05-24,2150,2365,2010,2365,1561,925700
2000-05-25,2440,2680,2375,2560,1690,1524100
2000-05-26,2500,2500,2180,2400,1584,1106000
2000-05-29,2400,2760,2330,2760,1822,1507300
2000-05-30,2760,2760,2760,2760,1822,0
2000-05-31,2890,3100,2800,2950,1947,1814100
2000-06-01,2930,3000,2700,2700,1782,806900
2000-06-02,2800,2960,2720,2810,1855,1381100
2000-06-05,3000,3230,2950,3230,2132,2060200
2000-06-06,3230,3230,3230,3230,2132,0
2000-06-07,3190,3500,3125,3190,2105,2521800
2000-06-08,3220,3300,2805,2920,1927,1174400
2000-06-09,2920,3350,2800,3215,2122,2312800
2000-06-12,3300,3300,2940,3080,2033,1133000
2000-06-13,2900,3040,2730,2790,1841,839000
2000-06-14,2800,2875,2650,2750,1815,591900
2000-06-15,2750,2800,2500,2530,1670,509500
2000-06-16,2450,2580,2450,2530,1670,480900
2000-06-19,2630,2630,2480,2500,1650,379100
2000-06-20,2520,2750,2460,2750,1815,631100
2000-06-21,2710,2880,2600,2600,1716,1052300
2000-06-22,2680,2680,2500,2550,1683,418200
2000-06-23,2510,2585,2510,2565,1693,275900
2000-06-26,2550,2635,2550,2600,1716,302700
2000-06-27,2630,2850,2620,2820,1861,963600
2000-06-28,2900,3210,2850,3100,2046,2707300
2000-06-29,3200,3200,2860,2900,1914,862000
2000-06-30,2900,3080,2900,3020,1993,663600
2000-07-03,3100,3150,3050,3080,2033,748500
2000-07-04,3110,3540,3105,3540,2336,5919800
2000-07-05,3540,3585,3015,3410,2251,9028400
2000-07-06,3450,3670,3270,3520,2323,3739300
2000-07-07,3530,3650,3420,3470,2290,2429500
2000-07-10,3550,3800,3505,3700,2442,3572500
2000-07-11,3800,3845,3510,3510,2317,3832800
2000-07-12,3545,3570,3300,3340,2204,1710200
2000-07-13,3300,3390,3150,3285,2168,1205700
2000-07-14,3295,3320,3140,3150,2079,1250800
2000-07-17,3150,3150,3150,3150,2079,0
2000-07-18,3060,3100,2810,2815,1858,1114300
2000-07-19,3060,3100,2810,2815,1858,1114300
2000-07-20,2980,3145,2750,2805,1851,3865200
2000-07-21,2760,2930,2710,2800,1848,2715500
2000-07-24,2710,2730,2400,2420,1597,1249500
2000-07-25,2350,2630,2350,2580,1703,1156000
2000-07-26,2530,2620,2510,2540,1676,719800
2000-07-27,2560,2580,2500,2520,1663,605200
2000-07-28,2450,2520,2370,2435,1607,1092000
2000-07-31,2350,2470,2320,2455,1620,775300
2000-08-01,2495,2580,2420,2540,1676,701500
2000-08-02,2500,2630,2490,2580,1703,596400
2000-08-03,2580,2630,2520,2530,1670,418400
2000-08-04,2500,2550,2470,2515,1660,482200
2000-08-07,2510,2510,2420,2425,1600,317300
2000-08-08,2430,2495,2405,2405,1587,368700
2000-08-09,2410,2490,2410,2450,1617,418200
2000-08-10,2465,2590,2420,2540,1676,579400
2000-08-11,2540,2610,2485,2530,1670,416700
2000-08-14,2650,2690,2600,2640,1742,580900
2000-08-15,2640,2640,2640,2640,1742,0
2000-08-16,2600,2690,2580,2650,1749,388900
2000-08-17,2640,2640,2540,2550,1683,436900
2000-08-18,2500,2600,2470,2495,1647,617800
2000-08-21,2480,2480,2425,2445,1614,373500
2000-08-22,2400,2475,2400,2460,1623,275100
2000-08-23,2470,2495,2410,2450,1617,221600
2000-08-24,2400,2460,2355,2420,1597,251700
2000-08-25,2400,2440,2380,2410,1590,243800
2000-08-28,2430,2485,2370,2470,1630,400800
2000-08-29,2470,2490,2400,2410,1590,232900
2000-08-30,2400,2435,2400,2405,1587,165500
2000-08-31,2400,2410,2335,2350,1551,299800
2000-09-01,2350,2390,2330,2360,1557,204700
2000-09-04,2350,2355,2300,2310,1524,249200
2000-09-05,2350,2350,2300,2340,1544,197000
2000-09-06,2330,2550,2330,2490,1643,904100
2000-09-07,2480,2540,2400,2455,1620,438400
2000-09-08,2450,2500,2395,2470,1630,234200
2000-09-11,2470,2470,2470,2470,1630,0
2000-09-12,2470,2470,2470,2470,1630,0
2000-09-13,2470,2470,2470,2470,1630,0
2000-09-14,2500,2650,2470,2630,1736,954100
2000-09-15,2650,2650,2410,2465,1627,555400
2000-09-18,2390,2390,2150,2300,1518,318100
2000-09-19,2170,2300,2160,2260,1491,256500
2000-09-20,2260,2315,2260,2295,1515,381800
2000-09-21,2290,2290,2100,2190,1445,338400
2000-09-22,2130,2175,2050,2060,1359,507800
2000-09-25,2070,2290,2070,2290,1511,624200
2000-09-26,2310,2310,2155,2295,1515,491500
2000-09-27,2200,2310,2200,2270,1498,396200
2000-09-28,2270,2350,2250,2290,1511,340900
2000-09-29,2310,2320,2255,2300,1518,314400
2000-10-02,2225,2270,2180,2220,1465,204800
2000-10-03,2220,2220,2220,2220,1465,0
2000-10-04,2170,2250,2170,2230,1472,184100
2000-10-05,2230,2280,2215,2280,1505,302200
2000-10-06,2250,2275,2220,2235,1475,143100
2000-10-09,2300,2300,2225,2225,1468,144400
2000-10-10,2200,2245,2200,2230,1472,172400
2000-10-11,2200,2200,2100,2100,1386,172100
2000-10-12,2100,2145,2080,2120,1399,137500
2000-10-13,2000,2115,1900,2100,1386,310000
2000-10-16,2100,2100,2100,2100,1386,0
2000-10-17,2100,2100,1950,1995,1317,290100
2000-10-18,1930,2030,1850,1960,1293,268100
2000-10-19,1990,2010,1930,1930,1274,190500
2000-10-20,1990,2040,1920,1955,1290,603900
2000-10-23,1965,1965,1870,1905,1257,259400
2000-10-24,1895,1940,1860,1880,1241,299600
2000-10-25,1885,1900,1860,1860,1227,171900
2000-10-26,1815,1860,1805,1820,1201,193200
2000-10-27,1820,1820,1820,1820,1201,0
2000-10-30,1850,1880,1815,1840,1214,272800
2000-10-31,1860,1870,1730,1795,1184,190000
2000-11-01,1820,1930,1800,1915,1264,464600
2000-11-02,1910,1945,1850,1930,1274,382000
2000-11-03,1950,2000,1880,1950,1287,759800
2000-11-06,1900,1970,1900,1930,1274,402000
2000-11-07,1905,1945,1880,1880,1241,290000
2000-11-08,1860,1885,1825,1835,1211,223600
2000-11-09,1810,1870,1810,1865,1231,184400
2000-11-10,1850,1935,1850,1900,1254,492000
2000-11-13,1850,1855,1815,1840,1214,203300
2000-11-14,1820,1865,1810,1845,1217,204200
2000-11-15,1845,1900,1830,1835,1211,388700
2000-11-16,1835,1835,1800,1815,1198,160600
2000-11-17,1800,1860,1770,1805,1191,251100
2000-11-20,1825,1825,1755,1770,1168,184300
2000-11-21,1720,1765,1700,1725,1138,220400
2000-11-22,1695,1725,1675,1675,1105,181500
2000-11-23,1620,1630,1550,1600,1056,346500
2000-11-24,1600,1640,1550,1630,1076,454800
2000-11-27,1650,1660,1605,1630,1076,304300
2000-11-28,1605,1685,1600,1625,1072,397700
2000-11-29,1630,1630,1540,1540,1016,220600
2000-11-30,1545,1550,1490,1520,1003,196000
2000-12-01,1460,1495,1430,1480,977,135300
2000-12-04,1370,1490,1305,1325,874,539400
2000-12-05,1330,1355,1315,1340,884,325400
2000-12-06,1350,1430,1325,1350,891,428800
2000-12-07,1280,1370,1280,1370,904,191500
2000-12-08,1360,1385,1325,1380,911,190300
2000-12-11,1410,1480,1405,1440,950,316900
2000-12-12,1460,1460,1340,1340,884,389500
2000-12-13,1340,1380,1340,1360,897,166700
2000-12-14,1350,1440,1350,1390,917,252000
2000-12-15,1430,1430,1360,1390,917,153300
2000-12-18,1370,1380,1355,1370,904,78900
2000-12-19,1370,1440,1355,1410,930,428600
2000-12-20,1370,1385,1330,1380,911,297600
2000-12-21,1335,1400,1305,1400,924,238800
2000-12-22,1400,1400,1320,1350,891,138100
2000-12-26,1350,1360,1310,1360,897,215500
2001-01-02,1400,1480,1360,1450,957,656400
2001-01-03,1420,1490,1390,1455,960,441400
2001-01-04,1515,1630,1515,1600,1056,1176800
2001-01-05,1590,1840,1530,1840,1214,2686100
2001-01-08,2000,2115,1920,2115,1396,2974100
2001-01-09,2280,2430,2010,2430,1604,5863400
2001-01-10,2430,2550,2070,2070,1366,3670200
2001-01-11,2150,2380,1980,2380,1571,2492700
2001-01-12,2410,2640,2310,2315,1528,4151100
2001-01-15,2450,2480,2200,2265,1495,2075100
2001-01-16,2265,2490,2110,2365,1561,2966700
2001-01-17,2370,2470,2150,2170,1432,2060400
2001-01-18,2150,2300,2080,2240,1478,2243700
2001-01-19,2320,2320,2170,2230,1472,876500
2001-01-22,2280,2560,2255,2560,1690,2784500
2001-01-26,2760,2940,2700,2940,1940,5525000
2001-01-29,2980,2990,2720,2855,1884,3433500
2001-01-30,2895,2895,2715,2715,1792,1657000
2001-01-31,2700,2940,2700,2830,1868,2623000
2001-02-01,2710,2760,2690,2690,1775,979600
2001-02-02,2690,2720,2560,2610,1723,1025500
2001-02-05,2500,2500,2265,2330,1538,1545800
2001-02-06,2310,2410,2285,2350,1551,884500
2001-02-07,2315,2355,2270,2270,1498,502100
2001-02-08,2210,2380,2210,2305,1521,509200
2001-02-09,2250,2525,2250,2400,1584,1522200
2001-02-12,2400,2495,2375,2400,1584,1158100
2001-02-13,2495,2535,2420,2430,1604,1835200
2001-02-14,2450,2520,2430,2510,1656,2126900
2001-02-15,2550,2560,2390,2440,1610,1485300
2001-02-16,2400,2470,2330,2330,1538,1191600
2001-02-19,2280,2320,2250,2280,1505,772200
2001-02-20,2300,2550,2300,2420,1597,1713700
2001-02-21,2420,2465,2340,2350,1551,870500
2001-02-22,2300,2345,2250,2275,1501,941400
2001-02-23,2240,2360,2240,2325,1534,769200
2001-02-26,2320,2370,2175,2210,1458,1091200
2001-02-27,2230,2280,2155,2160,1425,921400
2001-02-28,2110,2145,2100,2100,1386,483800
2001-03-02,2070,2070,1990,1990,1313,694100
2001-03-05,1860,1920,1820,1895,1251,496700
2001-03-06,1910,2045,1910,1950,1287,435800
2001-03-07,1970,2025,1960,1975,1303,323600
2001-03-08,2040,2050,1980,2050,1353,347900
2001-03-09,2050,2150,2000,2060,1359,578700
2001-03-12,2010,2030,1950,1990,1313,352800
2001-03-13,1950,1950,1840,1870,1234,316800
2001-03-15,1750,1920,1750,1905,1257,296400
2001-03-16,1935,1960,1915,1945,1284,261000
2001-03-19,1955,1960,1890,1910,1260,158400
2001-03-20,1960,1990,1900,1920,1267,210600
2001-03-21,1780,1900,1780,1880,1241,427800
2001-03-22,1850,1880,1830,1860,1227,431300
2001-03-23,1900,1900,1825,1845,1217,491400
2001-03-26,1840,1865,1830,1840,1214,1217200
2001-03-27,1840,1850,1825,1825,1204,692200
2001-03-28,1840,1845,1720,1750,1155,651300
2001-03-29,1720,1720,1680,1690,1115,515800
2001-03-30,1670,1720,1610,1645,1085,362200
2001-04-02,1640,1665,1605,1620,1069,230700
2001-04-03,1600,1600,1530,1590,1049,381800
2001-04-04,1510,1650,1510,1590,1049,375200
2001-04-06,1750,1750,1630,1690,1115,359600
2001-04-09,1650,1700,1610,1650,1089,185100
2001-04-10,1650,1695,1650,1650,1089,209400
2001-04-11,1700,1750,1670,1680,1109,580900
2001-04-12,1730,1730,1695,1720,1135,285500
2001-04-13,1750,1750,1700,1725,1138,219700
2001-04-16,1720,1720,1685,1685,1112,173700
2001-04-17,1685,1720,1680,1700,1122,174700
2001-04-18,1720,1835,1710,1820,1201,913600
2001-04-19,1990,2000,1850,1860,1227,964700
2001-04-20,1910,1910,1805,1830,1208,325600
2001-04-23,1820,1890,1810,1850,1221,306300
2001-04-24,1780,1810,1770,1800,1188,272100
2001-04-25,1800,1825,1790,1805,1191,286600
2001-04-26,1800,1825,1790,1805,1191,286600
2001-04-27,1890,1910,1825,1860,1227,511300
2001-04-30,1885,2000,1880,1975,1303,821900
2001-05-02,2000,2210,1990,2130,1406,1624900
2001-05-03,2100,2130,2020,2095,1383,541900
2001-05-04,2045,2130,2010,2100,1386,391400
2001-05-07,2120,2240,2115,2240,1478,925100
2001-05-08,2240,2240,2155,2170,1432,575800
2001-05-09,2180,2190,2050,2055,1356,451700
2001-05-10,2060,2100,2020,2035,1343,379300
2001-05-11,2050,2095,2000,2020,1333,518200
2001-05-14,2020,2195,2020,2190,1445,1033500
2001-05-15,2190,2335,2190,2290,1511,1787600
2001-05-16,2280,2280,2180,2220,1465,757900
2001-05-17,2290,2330,2210,2260,1491,988800
2001-05-18,2300,2455,2260,2420,1597,2727700
2001-05-21,2450,2670,2450,2600,1716,3920000
2001-05-22,2590,2740,2465,2630,1736,3568900
2001-05-23,2650,2850,2610,2850,1881,2426000
2001-05-24,2780,3000,2705,2890,1907,3328100
2001-05-25,3000,3140,2960,2980,1967,3136500
2001-05-28,2920,2930,2710,2830,1868,1606100
2001-05-29,2780,3000,2780,3000,1980,1419700
2001-05-30,2950,3085,2920,3050,2013,1548600
2001-05-31,2800,3120,2800,3050,2013,1252100
2001-06-01,3130,3350,3110,3185,2102,2484800
2001-06-04,3155,3490,3080,3280,2165,5907200
2001-06-05,3250,3315,2945,2945,1944,1963300
2001-06-07,2900,2995,2850,2980,1967,1348300
2001-06-08,3005,3080,2940,3070,2026,1001400
2001-06-11,2810,3100,2810,3090,2039,589100
2001-06-12,3010,3270,3010,3240,2138,1320200
2001-06-13,3280,3460,3220,3370,2224,2360900
2001-06-14,3420,3640,3400,3565,2353,2979400
2001-06-15,3650,3730,3380,3600,2376,2065300
2001-06-18,3600,3875,3490,3695,2439,2768800
2001-06-19,3610,3815,3370,3450,2277,2091000
2001-06-20,3360,3570,3220,3350,2211,2897600
2001-06-21,3380,3450,3260,3260,2152,1153900
2001-06-22,3300,3410,3220,3305,2181,1256100
2001-06-25,3250,3380,3240,3280,2165,589700
2001-06-26,3300,3350,3080,3120,2059,1024200
2001-06-27,3120,3180,2970,3140,2072,746800
2001-06-28,3100,3330,3100,3250,2145,804100
2001-06-29,3310,3330,3200,3300,2178,521700
2001-07-02,3300,3490,3270,3330,2198,862900
2001-07-03,3350,3400,3250,3270,2158,552600
2001-07-04,3200,3340,3200,3260,2152,371700
2001-07-05,3200,3330,3200,3230,2132,419700
2001-07-06,3200,3200,3000,3000,1980,647500
2001-07-09,3000,3000,2760,2860,1888,803800
2001-07-10,2930,2970,2850,2870,1894,543600
2001-07-11,2760,2850,2700,2790,1841,428500
2001-07-12,2850,2960,2805,2960,1954,477900
2001-07-13,3040,3040,2755,2760,1822,576200
2001-07-16,2710,2800,2550,2575,1699,729300
2001-07-18,2595,2595,2300,2320,1531,1416600
2001-07-19,2230,2510,2230,2510,1656,1319100
2001-07-20,2470,2570,2400,2450,1617,744100
2001-07-23,2400,2450,2270,2300,1518,372500
2001-07-24,2300,2435,2160,2420,1597,1029800
2001-07-25,2420,2480,2315,2425,1600,667100
2001-07-26,2480,2550,2420,2450,1617,676200
2001-07-27,2520,2540,2500,2540,1676,665600
2001-07-30,2545,2600,2490,2500,1650,505200
2001-07-31,2470,2675,2470,2650,1749,734600
2001-08-01,2760,2850,2670,2850,1881,1826500
2001-08-02,2800,2980,2730,2755,1818,1110500
2001-08-03,2940,2940,2810,2840,1874,1274400
2001-08-06,2830,2860,2750,2800,1848,484900
2001-08-07,2690,2860,2690,2850,1881,571000
2001-08-08,2890,2985,2885,2950,1947,1406200
2001-08-09,2880,3000,2855,2920,1927,863200
2001-08-10,2860,2950,2775,2795,1845,1331700
2001-08-13,2780,2815,2725,2790,1841,559600
2001-08-14,2790,3160,2790,3100,2046,4212600
2001-08-16,3150,3250,3050,3200,2112,2880500
2001-08-17,3250,3250,3060,3100,2046,1286600
2001-08-20,3050,3230,3050,3060,2020,2363800
2001-08-21,3170,3170,3020,3105,2049,1642500
2001-08-22,3010,3270,3005,3240,2138,3016300
2001-08-23,3310,3340,3055,3070,2026,1764500
2001-08-24,3030,3105,2910,3040,2006,1095800
2001-08-27,3090,3135,3040,3040,2006,910500
2001-08-28,3040,3145,3000,3140,2072,841700
2001-08-29,3100,3150,2950,2980,1967,1058400
2001-08-30,2900,2950,2800,2885,1904,1111400
2001-08-31,2735,2910,2590,2650,1749,1219400
2001-09-03,2730,2730,2550,2595,1713,983400
2001-09-04,2605,2710,2540,2710,1789,1483900
2001-09-05,2650,2715,2630,2705,1785,995400
2001-09-06,2710,2775,2665,2665,1759,1062700
2001-09-07,2640,2680,2585,2670,1762,936000
2001-09-10,2605,2650,2575,2590,1709,636600
2001-09-11,2570,2665,2535,2545,1680,1319000
2001-09-12,2165,2165,2165,2165,1429,135900
2001-09-13,2000,2230,1960,2200,1452,2836300
2001-09-14,2290,2290,1915,2030,1340,1494400
2001-09-17,2000,2010,1770,1950,1287,1506900
2001-09-18,2150,2150,2030,2150,1419,2302800
2001-09-19,2150,2185,2055,2055,1356,1452400
2001-09-20,2080,2085,1970,1970,1300,854900
2001-09-21,1910,2040,1880,2020,1333,606100
2001-09-25,2230,2240,1920,1980,1307,1944100
2001-09-26,2020,2080,1980,2000,1320,1858000
2001-09-27,2020,2035,1985,2025,1336,748500
2001-10-04,2150,2200,2105,2190,1445,2140700
2001-10-05,2170,2370,2130,2330,1538,4525100
2001-10-08,2330,2365,2230,2255,1488,1675000
2001-10-09,2310,2355,2285,2295,1515,1036300
2001-10-10,2295,2335,2250,2265,1495,766300
2001-10-11,2355,2380,2315,2360,1557,1577700
2001-10-12,2405,2460,2365,2430,1604,1648500
2001-10-15,2420,2445,2365,2385,1574,853000
2001-10-16,2430,2650,2420,2500,1650,2870800
2001-10-17,2555,2630,2440,2590,1709,2315000
2001-10-18,2550,2590,2480,2485,1640,1108400
2001-10-19,2485,2535,2425,2460,1623,992400
2001-10-22,2550,2750,2540,2720,1795,2518500
2001-10-23,2700,2745,2600,2640,1742,1508800
2001-10-24,2640,2735,2580,2730,1802,2203000
2001-10-25,2785,2890,2760,2830,1868,2900600
2001-10-26,2850,3030,2850,2880,1901,5224000
2001-10-29,2930,2940,2705,2760,1822,1713100
2001-10-30,2650,2695,2540,2545,1680,1698300
2001-10-31,2550,2685,2550,2675,1765,1606300
2001-11-01,2670,2945,2650,2820,1861,4215200
2001-11-02,2870,2925,2765,2870,1894,2549400
2001-11-05,2890,3025,2890,2990,1973,2263200
2001-11-06,3050,3070,2920,2980,1967,1500800
2001-11-07,2980,3020,2900,2905,1917,1375500
2001-11-08,2915,2950,2845,2920,1927,1488500
2001-11-12,2880,2960,2820,2940,1940,1433800
2001-11-13,2900,2940,2850,2875,1897,1026200
2001-11-14,2910,3040,2875,2970,1960,1891600
2001-11-15,3000,3095,2935,3020,1993,2058900
2001-11-16,3000,3050,2930,2990,1973,1191700
2001-11-19,3030,3220,3030,3050,2013,2917500
2001-11-20,3100,3120,2890,2965,1957,1655600
2001-11-21,2930,2980,2880,2950,1947,1057300
2001-11-22,2980,3045,2960,3025,1996,1419300
2001-11-23,3080,3390,3065,3300,2178,6299100
2001-11-26,3690,3795,3530,3795,2505,3813500
2001-11-27,4000,4360,3920,4230,2792,13847700
2001-11-28,4270,4415,3980,4050,2673,8636100
2001-11-29,4100,4640,4000,4640,3063,13766800
2001-11-30,4840,4900,4360,4440,2931,11993500
2001-12-03,4380,4510,4155,4400,2904,6961900
2001-12-04,4400,4590,4240,4250,2805,6093800
2001-12-05,4300,4390,4175,4330,2858,7599400
2001-12-06,4460,4545,4160,4180,2759,5491600
2001-12-07,4190,4330,4040,4300,2838,3708300
2001-12-10,4300,4450,4100,4100,2706,4308800
2001-12-11,4000,4245,3980,4235,2795,2647200
2001-12-12,4150,4285,4150,4170,2752,1973000
2001-12-13,4170,4525,4075,4520,2983,6659200
2001-12-14,4360,4435,4220,4240,2799,3435600
2001-12-17,4210,4230,4000,4000,2640,2457400
2001-12-18,4025,4120,3640,3680,2429,2837700
2001-12-19,3700,3760,3420,3510,2317,1929900
2001-12-20,3650,3980,3620,3920,2587,5716100
2001-12-21,3740,3900,3620,3650,2409,2301000
2001-12-24,3760,3870,3690,3820,2521,2068400
2001-12-26,3850,3940,3770,3770,2488,1794200
2001-12-27,3850,4020,3810,3990,2634,2257200
2001-12-28,4050,4350,4000,4200,2772,3577300
2002-01-02,4310,4365,4210,4340,2865,2518300
2002-01-04,4620,4700,4455,4620,3049,3797100
2002-01-07,4650,4790,4540,4660,3076,3886300
2002-01-08,4560,4630,4360,4430,2924,3457800
2002-01-09,4330,4610,4320,4600,3036,3129900
2002-01-10,4580,4760,4440,4710,3109,4742500
2002-01-11,4710,5200,4690,4870,3214,11099600
2002-01-14,4825,4920,4650,4815,3178,2696200
2002-01-15,4705,4940,4670,4760,3142,3276400
2002-01-16,4690,4800,4435,4445,2934,2486400
2002-01-17,4300,4340,4080,4275,2822,3538600
2002-01-18,4300,4330,4100,4135,2729,2039000
2002-01-21,4145,4280,4140,4280,2825,1597700
2002-01-22,4300,4440,4260,4350,2871,1936900
2002-01-23,4290,4545,4255,4495,2967,2136900
2002-01-24,4560,4690,4525,4600,3036,2409000
2002-01-25,4715,4735,4620,4690,3096,2126900
2002-01-28,4730,4790,4655,4730,3122,1909700
2002-01-29,4700,4930,4670,4850,3201,2350400
2002-01-30,4600,4720,4520,4600,3036,1361400
2002-02-01,4450,4540,4280,4300,2838,1567700
2002-02-04,4215,4330,4100,4135,2729,1865100
2002-02-05,4020,4185,4000,4150,2739,1998900
2002-02-06,4200,4280,4195,4210,2779,1159200
2002-02-07,4210,4385,4180,4200,2772,1263700
2002-02-08,4205,4290,4160,4290,2832,772600
2002-02-14,4440,4525,4390,4525,2987,1408300
2002-02-15,4520,4830,4470,4800,3168,3324700
2002-02-18,4860,5140,4850,5140,3393,4973400
2002-02-19,5200,5200,4940,4950,3267,2613400
2002-02-20,4850,5380,4750,5380,3551,3473600
2002-02-21,5410,5450,5150,5270,3479,3732500
2002-02-22,5150,5330,5140,5210,3439,2014100
2002-02-25,5310,5500,5250,5270,3479,3101600
2002-02-26,5300,5410,5220,5380,3551,2890300
2002-02-27,5300,5590,5280,5450,3597,2551800
2002-02-28,5450,5660,5400,5600,3696,2677800
2002-03-04,5840,5850,5490,5500,3630,3206400
2002-03-05,5510,5610,5330,5390,3558,2056600
2002-03-06,5390,5440,5260,5310,3505,1625900
2002-03-07,5400,5540,5310,5400,3564,2313300
2002-03-08,5330,5400,5240,5290,3492,1220700
2002-03-11,5260,5730,5250,5650,3729,3102100
2002-03-12,5700,6000,5520,5750,3795,5657600
2002-03-13,5800,5880,5600,5630,3716,1643900
2002-03-14,5630,5700,5400,5640,3723,1393400
2002-03-15,5600,5910,5590,5820,3842,3325900
2002-03-18,6150,6690,6110,6690,4416,6354000
2002-03-19,6690,6900,6470,6880,4541,3752600
2002-03-20,6900,7120,6710,6760,4462,3107500
2002-03-21,6560,6680,6460,6680,4409,2228800
2002-03-22,6650,7140,6610,7050,4654,3392500
2002-03-25,7100,7230,6750,6750,4456,1933200
