,Adj Close,Close,High,Low,Open,Volume
2006-06-08,16984,16984,18225,16331,16331,1141997
2006-06-09,16657,16657,17572,16363,17441,232318
2006-06-12,16363,16363,16853,16331,16396,147276
2006-06-13,16331,16331,16494,15743,15743,134524
2006-06-14,18780,18780,18780,16069,16200,177790
2006-06-15,21589,21589,21589,20381,20675,193036
2006-06-16,24823,24823,24823,22406,24823,661504
2006-06-19,24953,24953,27632,23582,25541,1002087
2006-06-20,28220,28220,28220,23353,24300,1319499
2006-06-21,32433,32433,32433,29787,30571,627650
2006-06-22,31061,31061,35863,27697,35732,1883129
2006-06-23,26848,26848,30310,26848,29755,566377
2006-06-26,25541,25541,27632,23974,24823,906043
2006-06-27,24463,24463,26456,24300,25868,415921
2006-06-28,22275,22275,24267,22275,23516,351877
2006-06-29,22602,22602,24006,22536,22798,439803
2006-06-30,24235,24235,25672,22700,23190,878120
2006-07-03,23614,23614,24855,23614,24823,287869
2006-07-04,23386,23386,24529,22928,23843,273865
2006-07-05,22406,22406,23059,22340,22536,164717
2006-07-06,21687,21687,22994,21328,22275,177423
2006-07-07,20087,20087,21981,19989,21818,376430
2006-07-10,17082,17082,18878,17082,18160,2206839
2006-07-11,17833,17833,17964,16657,16984,1492862
2006-07-12,17343,17343,18225,17343,18160,885124
2006-07-13,16853,16853,17539,16755,16919,636365
2006-07-14,16331,16331,16592,15906,16527,549873
2006-07-18,16363,16363,16919,15971,16069,680452
2006-07-19,15775,15775,16657,15775,16396,479608
2006-07-20,16559,16559,17441,16102,16233,791897
2006-07-21,16135,16135,16331,15677,16200,437075
2006-07-24,16755,16755,17017,15873,16069,502886
2006-07-25,16559,16559,17245,16461,16951,326498
2006-07-26,16200,16200,16690,16004,16592,257485
2006-07-27,16494,16494,16592,16200,16331,269119
2006-07-28,16331,16331,16788,16331,16494,274845
2006-07-31,16200,16200,16657,16069,16592,189522
2006-08-01,16069,16069,16461,16069,16200,172689
2006-08-02,16004,16004,16069,15841,16069,150090
2006-08-03,15612,15612,16200,15547,16102,233397
2006-08-04,15285,15285,15841,15057,15612,242774
2006-08-07,14763,14763,15285,14730,15285,230325
2006-08-08,15122,15122,15155,14763,14763,174614
2006-08-09,15057,15057,15187,14763,14926,145872
2006-08-10,14991,14991,15089,14828,15057,133200
2006-08-11,15351,15351,15906,14763,14959,424584
2006-08-14,15971,15971,16135,15351,15449,334937
2006-08-16,15547,15547,16200,15547,16167,195701
2006-08-17,15318,15318,15645,15089,15547,191520
2006-08-18,15285,15285,15579,15155,15285,120491
2006-08-21,14991,14991,15481,14959,15220,152317
2006-08-22,14959,14959,15155,14795,14893,163339
2006-08-23,15155,15155,15253,14893,14991,188524
2006-08-24,15285,15285,15285,14991,15253,185904
2006-08-25,15155,15155,15743,15057,15416,328483
2006-08-28,14893,14893,15253,14795,15220,158961
2006-08-29,14763,14763,15024,14665,15024,170863
2006-08-30,14959,14959,14959,14730,14763,128230
2006-08-31,15253,15253,15351,14763,14991,272086
2006-09-01,15220,15220,15383,15024,15285,151613
2006-09-04,15612,15612,15808,15155,15351,387783
2006-09-05,15873,15873,16069,15547,15775,329832
2006-09-06,15416,15416,15939,15416,15939,179895
2006-09-07,15220,15220,15449,15155,15155,117531
2006-09-08,15449,15449,15547,15155,15220,128060
2006-09-11,15318,15318,15547,15122,15416,112187
2006-09-12,13228,13228,14697,12868,14697,1124939
2006-09-13,13326,13326,13783,12836,13424,441054
2006-09-14,13587,13587,13848,13260,13293,394091
2006-09-15,14371,14371,14534,13750,13881,601604
2006-09-18,14273,14273,14567,14077,14404,217125
2006-09-19,14175,14175,14306,13881,14110,274183
2006-09-20,13914,13914,14208,13914,14044,161326
2006-09-22,13652,13652,14175,13587,13718,211606
2006-09-25,13816,13816,13816,13522,13522,94172
2006-09-26,13587,13587,14044,13554,14044,105329
2006-09-27,13554,13554,13718,13554,13620,105030
2006-09-28,13587,13587,13620,13391,13424,123262
2006-09-29,13456,13456,13652,13424,13522,89103
2006-10-02,13130,13130,13522,13097,13456,157461
2006-10-04,12999,12999,13064,12770,12934,115458
2006-10-09,11137,11137,12966,11105,12868,279387
2006-10-10,11333,11333,11562,11072,11072,137239
2006-10-11,10974,10974,11399,10811,11105,105283
2006-10-12,12117,12117,12117,10974,10974,221537
2006-10-13,11954,11954,12346,11921,12150,144724
2006-10-16,11954,11954,12085,11791,12085,65424
2006-10-17,11693,11693,12019,11431,12019,92189
2006-10-18,11464,11464,11595,11366,11529,72221
2006-10-19,11497,11497,11889,11399,11431,126834
2006-10-20,11562,11562,11823,11431,11497,93809
2006-10-23,11954,11954,12248,11562,11660,198885
2006-10-24,11954,11954,12444,11954,12117,121061
2006-10-25,11889,11889,12150,11758,11987,140346
2006-10-26,11954,11954,12085,11791,11791,89875
2006-10-27,11954,11954,12150,11823,12117,69953
2006-10-30,11758,11758,11954,11758,11921,44232
2006-10-31,11758,11758,11889,11595,11758,71757
2006-11-01,12280,12280,12509,11889,12052,202835
2006-11-02,12248,12248,12607,12150,12280,80148
2006-11-03,12150,12150,12444,12150,12411,82031
2006-11-06,12640,12640,12640,12019,12150,110099
2006-11-07,13032,13032,13358,12509,12705,264023
2006-11-08,13293,13293,13522,12999,13326,191407
2006-11-09,13260,13260,13326,12999,13326,74147
2006-11-10,13718,13718,13783,13130,13162,170725
2006-11-13,14044,14044,14142,13652,13848,210290
2006-11-14,13946,13946,14208,13881,14110,122621
2006-11-15,13652,13652,14175,13652,13946,131579
2006-11-16,13195,13195,13391,12836,13293,242253
2006-11-17,13195,13195,13260,12999,12999,67254
2006-11-20,13162,13162,13326,12901,13130,55417
2006-11-21,13685,13685,13750,13162,13162,115440
2006-11-22,13685,13685,13848,13522,13848,115088
2006-11-23,14240,14240,14273,13685,13848,212433
2006-11-24,14240,14240,14371,14077,14371,80097
2006-11-27,14012,14012,14436,14012,14240,114997
2006-11-28,13848,13848,13914,13522,13783,110801
2006-11-29,14012,14012,14175,13946,14012,102819
2006-11-30,13881,13881,14044,13750,13946,95738
2006-12-01,13783,13783,13979,13750,13750,66700
2006-12-04,13554,13554,13881,13554,13718,81455
2006-12-05,13228,13228,13652,13228,13424,82236
2006-12-06,13554,13554,13848,13260,13391,189914
2006-12-07,13293,13293,13685,13195,13652,86982
2006-12-08,13260,13260,13391,13130,13260,48504
2006-12-11,13260,13260,13522,13195,13195,66400
2006-12-12,13358,13358,13358,12966,13260,43659
2006-12-13,13064,13064,13326,12836,12999,67999
