,Adj Close,Close,High,Low,Open,Volume
2009-09-23,4987,23000,5750,5000,5000,4659768
2009-09-24,4531,20900,6600,5100,6600,18589508
2009-09-25,3859,17800,5375,4450,5275,4289628
2009-09-28,3282,15140,4325,3785,4205,5011530
2009-09-29,3022,13940,3970,3375,3750,5102222
2009-09-30,2857,13180,3720,3270,3520,4199392
2009-10-01,2753,12700,3470,3070,3390,1428346
2009-10-05,2615,12060,3155,2935,3090,1408746
2009-10-06,2376,10960,3145,2705,3065,2208168
2009-10-07,2493,11500,3150,2765,2800,4692164
2009-10-08,2294,10580,2915,2615,2885,1623270
2009-10-09,2276,10500,2755,2620,2645,1530266
2009-10-12,2424,11180,2885,2640,2665,2515418
2009-10-13,2311,10660,2885,2655,2850,1191346
2009-10-14,2328,10740,2755,2660,2690,630682
2009-10-15,2272,10480,2725,2605,2720,757760
2009-10-16,2190,10100,2640,2520,2625,519598
2009-10-19,2194,10120,2580,2482,2525,457884
2009-10-20,2324,10720,2750,2565,2575,1561138
2009-10-21,2211,10200,2700,2540,2700,724068
2009-10-22,2190,10100,2560,2505,2550,337282
2009-10-23,2376,10960,2870,2555,2570,3218014
2009-10-26,2580,11900,2980,2690,2740,2387058
2009-10-27,2576,11880,2985,2840,2915,1099424
2009-10-28,2341,10800,2970,2665,2925,851732
2009-10-29,2255,10400,2675,2520,2640,758824
2009-10-30,2363,10900,2785,2630,2640,806294
2009-11-02,2255,10400,2670,2575,2605,357478
2009-11-03,2211,10200,2670,2550,2630,488018
2009-11-04,2237,10320,2605,2525,2555,381664
2009-11-05,2246,10360,2680,2565,2590,716640
2009-11-06,2337,10780,2710,2585,2630,610980
2009-11-09,2424,11180,2920,2715,2740,1455404
2009-11-10,2324,10720,2835,2675,2835,712014
2009-11-11,2597,11980,2995,2675,2705,1525138
2009-11-12,2511,11580,2995,2865,2955,1292648
2009-11-13,2450,11300,3135,2825,2940,3514916
2009-11-16,2268,10460,2815,2535,2785,1160432
2009-11-17,2606,12020,3005,2615,2655,2631168
2009-11-18,2905,13400,3455,3050,3155,8516158
2009-11-19,2836,13080,3535,3270,3345,3867234
2009-11-20,3087,14240,3735,3215,3225,7109718
2009-11-23,3087,14240,3890,3450,3565,4668402
2009-11-24,2788,12860,3745,3200,3600,2429212
2009-11-25,2736,12620,3340,3085,3285,1714054
2009-11-26,3144,14500,3625,3190,3200,3318450
2009-11-27,3261,15040,4075,3525,3835,11111860
2009-11-30,3556,16400,4320,3885,3925,9549936
2009-12-01,3339,15400,4340,3755,4200,5365764
2009-12-02,3317,15300,4055,3795,3950,2917126
2009-12-03,3812,17580,4395,3710,3845,5796950
2009-12-04,3651,16840,4690,4210,4560,7451944
2009-12-07,3933,18140,4535,4200,4300,4534640
2009-12-08,3742,17260,4550,4300,4550,2673712
2009-12-09,3660,16880,4475,4160,4350,2519318
2009-12-10,3677,16960,4390,4205,4260,2137570
2009-12-11,3699,17060,4510,4255,4305,3511634
2009-12-14,3499,16140,4390,4005,4375,2468742
2009-12-15,3989,18400,4635,3920,4050,8466318
2009-12-16,3786,17460,4655,4350,4650,2541944
2009-12-17,3651,16840,4460,4180,4405,1661534
2009-12-18,3660,16880,4435,4135,4185,1655904
2009-12-21,3573,16480,4325,4120,4260,1521548
2009-12-22,3243,14960,4180,3740,4170,1829950
2009-12-23,3001,13840,3775,3430,3775,1369834
2009-12-24,3031,13980,3705,3475,3510,1117152
2009-12-28,2866,13220,3545,3300,3495,974958
2009-12-29,2883,13300,3455,3285,3315,545008
2009-12-30,3096,14280,3690,3350,3355,1564156
2010-01-04,3135,14460,3615,3490,3580,651176
2010-01-05,3178,14660,3805,3590,3660,1058466
2010-01-06,3139,14480,3760,3610,3700,890806
2010-01-07,2957,13640,3690,3370,3690,623034
2010-01-08,2949,13600,3525,3350,3440,422900
2010-01-11,3152,14540,3665,3425,3435,756580
2010-01-12,3061,14120,3670,3530,3670,427014
2010-01-13,3035,14000,3565,3430,3530,416390
2010-01-14,3295,15200,3850,3515,3535,1284112
2010-01-15,3317,15300,3920,3700,3875,1388772
2010-01-18,3256,15020,3920,3750,3760,644470
2010-01-19,3326,15340,3845,3680,3765,646844
2010-01-20,3209,14800,4050,3645,3925,1577184
2010-01-21,3517,16220,4055,3600,3650,1993538
2010-01-22,3556,16400,4285,4075,4100,3494636
2010-01-25,3174,14640,4095,3525,4000,1639944
2010-01-26,2949,13600,3780,3395,3665,1252590
2010-01-27,2888,13320,3490,3305,3450,561688
2010-01-28,2818,13000,3415,3100,3340,480400
2010-01-29,2580,11900,3205,2925,3200,624056
2010-02-01,2602,12000,3070,2905,2975,368444
2010-02-02,2688,12400,3215,3050,3050,408658
2010-02-03,2732,12600,3200,3085,3165,265352
2010-02-04,2649,12220,3170,3050,3165,240662
2010-02-05,2476,11420,2875,2660,2800,320982
2010-02-08,2398,11060,2950,2755,2950,395396
2010-02-09,2385,11000,2795,2650,2765,307448
2010-02-10,2437,11240,2870,2765,2795,233430
2010-02-11,2506,11560,2985,2775,2800,478126
2010-02-12,2480,11440,2925,2800,2910,190968
2010-02-16,2584,11920,3085,2865,2905,294240
2010-02-17,2576,11880,3045,2955,3015,188942
2010-02-18,2563,11820,3020,2915,3020,119058
2010-02-19,2445,11280,2970,2820,2950,305666
2010-02-22,2506,11560,2895,2865,2880,122856
2010-02-23,2480,11440,2895,2845,2885,104356
2010-02-24,2437,11240,2890,2795,2825,126990
2010-02-25,2406,11100,2865,2770,2850,117794
2010-02-26,2376,10960,2815,2725,2790,106072
2010-03-02,2471,11400,2875,2755,2770,180172
2010-03-03,2450,11300,2920,2825,2860,144480
2010-03-04,2393,11040,2845,2750,2805,120638
2010-03-05,2554,11780,2945,2755,2800,309556
2010-03-08,2675,12340,3120,2915,2945,387408
2010-03-09,2671,12320,3125,3025,3115,146298
2010-03-10,2615,12060,3160,3015,3105,236952
2010-03-11,2541,11720,3050,2930,3020,121258
2010-03-12,2675,12340,3100,2930,2980,227166
2010-03-15,2589,11940,3095,2980,3085,182000
2010-03-16,2580,11900,3070,2965,2965,151638
2010-03-17,2602,12000,3070,2965,3005,122566
2010-03-18,2589,11940,3050,2975,3005,169074
2010-03-19,2610,12040,3060,2970,3000,203888
2010-03-22,2584,11920,3010,2945,3005,155272
2010-03-23,2727,12580,3145,2975,2995,473126
2010-03-24,2844,13120,3435,3175,3180,1525590
2010-03-25,2740,12640,3295,3135,3275,431280
2010-03-26,2896,13360,3355,3190,3225,424282
2010-03-29,2905,13400,3375,3255,3280,383898
2010-03-30,2818,13000,3525,3250,3485,582396
2010-03-31,2766,12760,3315,3125,3285,398904
2010-04-01,2753,12700,3290,3170,3200,187694
2010-04-02,2727,12580,3190,3045,3160,266556
2010-04-05,2554,11780,3130,2750,3130,500094
2010-04-06,2484,11460,2970,2850,2925,227484
2010-04-07,2489,11480,2940,2850,2865,138268
2010-04-08,2467,11380,2900,2825,2875,99642
2010-04-09,2502,11540,2960,2840,2840,249828
2010-04-12,2432,11220,2915,2770,2840,199026
2010-04-13,2411,11120,2840,2770,2785,76412
2010-04-14,2441,11260,2875,2790,2790,98878
2010-04-15,2480,11440,2915,2835,2860,101750
2010-04-16,2467,11380,2900,2810,2900,110016
2010-04-19,2389,11020,2850,2730,2830,192112
2010-04-20,2458,11340,2855,2750,2755,130800
2010-04-21,2489,11480,2965,2840,2840,154564
2010-04-22,2497,11520,2920,2850,2850,86906
2010-04-23,2471,11400,2920,2835,2920,105270
2010-04-26,2463,11360,2895,2825,2850,119666
2010-04-27,2515,11600,2925,2780,2780,222178
2010-04-28,2753,12700,3315,2855,2890,1330994
2010-04-29,2610,12040,3245,3010,3235,538994
2010-04-30,2580,11900,3130,2960,3100,361450
2010-05-03,2654,12240,3130,2955,2965,286536
2010-05-04,2550,11760,3120,2625,3080,307678
2010-05-06,2437,11240,2875,2800,2830,210872
2010-05-07,2302,10620,2730,2580,2655,249396
2010-05-10,2424,11180,2835,2665,2665,139210
2010-05-11,2411,11120,2870,2775,2870,135790
2010-05-12,2406,11100,2835,2750,2780,92388
2010-05-13,2493,11500,2900,2785,2820,213130
2010-05-14,2493,11500,2930,2865,2885,129022
2010-05-17,2445,11280,2925,2805,2810,170928
2010-05-18,2341,10800,2825,2645,2810,313572
2010-05-19,2320,10700,2750,2635,2690,43292
2010-05-20,2099,9680,2710,2350,2700,179680
2010-05-24,2038,9400,2495,2325,2400,119630
2010-05-25,1793,8270,2345,1997,2282,448618
2010-05-26,1871,8630,2185,2010,2115,142852
2010-05-27,1947,8980,2320,2127,2150,139896
2010-05-28,2007,9260,2400,2270,2300,112572
2010-05-31,2018,9310,2345,2280,2345,75236
2010-06-01,2014,9290,2375,2310,2315,52942
2010-06-03,2040,9410,2400,2335,2350,66016
2010-06-04,2046,9440,2372,2315,2337,83752
2010-06-07,1916,8840,2290,2175,2290,87342
2010-06-08,1964,9060,2287,2180,2180,43910
2010-06-09,1927,8890,2262,2177,2177,73620
2010-06-10,2057,9490,2385,2225,2250,121184
2010-06-11,2014,9290,2385,2322,2342,81008
2010-06-14,1981,9140,2347,2267,2315,66660
2010-06-15,2051,9460,2380,2267,2267,52740
2010-06-16,2070,9550,2575,2342,2407,272848
2010-06-17,2042,9420,2427,2347,2392,83414
2010-06-18,2012,9280,2395,2315,2355,106352
2010-06-21,1986,9160,2365,2150,2320,65282
2010-06-22,2012,9280,2332,2260,2260,50580
2010-06-23,1986,9160,2347,2272,2272,45834
2010-06-24,2010,9270,2350,2287,2287,55710
2010-06-25,2029,9360,2350,2295,2317,76718
2010-06-28,1955,9020,2400,2247,2352,102276
2010-06-29,1886,8700,2275,2147,2255,115458
2010-06-30,1903,8780,2210,2120,2122,89384
2010-07-01,1903,8780,2210,2005,2190,95460
