,Adj Close,Close,High,Low,Open,Volume
2000-02-11,0,6100,624,540,564,110000
2000-02-14,0,6630,681,605,610,73000
2000-02-15,0,7420,742,663,663,78000
2000-02-16,0,7800,820,681,790,105000
2000-02-17,0,7530,780,700,731,66000
2000-02-18,0,7000,749,663,749,63000
2000-02-21,0,6320,686,630,650,24000
2000-02-22,0,6590,699,620,670,43000
2000-02-23,0,6580,658,600,601,103000
2000-02-24,0,7250,725,676,680,40000
2000-02-25,0,8120,812,725,735,206000
2000-02-28,1,9090,909,809,809,300000
2000-02-29,0,8180,965,801,920,184000
2000-03-01,0,8180,818,818,818,0
2000-03-02,1,9160,916,860,875,365000
2000-03-03,1,9100,955,850,955,98000
2000-03-06,1,10150,1015,950,995,460000
2000-03-07,1,11350,1135,1015,1100,668000
2000-03-08,1,10350,1200,1000,1190,702000
2000-03-09,1,10800,1120,950,1010,316000
2000-03-10,1,9600,1100,960,1100,208000
2000-03-13,1,10750,1075,940,940,280000
2000-03-14,1,12000,1200,1050,1150,498000
2000-03-15,1,13400,1340,1340,1340,210000
2000-03-16,1,15000,1500,1340,1500,1351000
2000-03-17,1,16800,1680,1350,1600,1452000
2000-03-20,2,18800,1880,1700,1870,1105000
2000-03-21,1,16550,1850,1655,1655,700000
2000-03-22,1,14600,1650,1460,1460,2447000
2000-03-23,1,12850,1520,1285,1415,711000
2000-03-24,1,11800,1340,1135,1200,985000
2000-03-27,1,13200,1320,1185,1185,738000
2000-03-28,1,13200,1430,1270,1350,655000
2000-03-29,1,12000,1380,1170,1230,488000
2000-03-30,1,11200,1250,1085,1120,451000
2000-03-31,1,12500,1250,1120,1160,358000
2000-04-03,1,14000,1400,1400,1400,137000
2000-04-04,1,12400,1490,1235,1490,809000
2000-04-05,1,12400,1240,1240,1240,0
2000-04-06,1,11200,1280,1095,1240,520000
2000-04-07,1,11700,1250,1100,1110,744000
2000-04-10,1,12300,1290,1185,1220,597000
2000-04-11,1,10850,1150,1085,1105,199000
2000-04-12,1,11000,1130,975,1010,425000
2000-04-13,1,11000,1100,1100,1100,0
2000-04-14,1,12300,1230,1000,1080,898000
2000-04-17,1,10850,1250,1085,1085,834000
2000-04-18,1,12150,1215,1025,1155,807000
2000-04-19,1,13600,1360,1350,1350,183000
2000-04-20,1,15200,1520,1520,1520,215000
2000-04-21,1,16800,1700,1360,1700,2122000
2000-04-24,2,18800,1880,1510,1580,2015000
2000-04-25,1,16600,2105,1655,1920,1397000
2000-04-26,2,18550,1855,1650,1700,2250000
2000-04-27,2,19000,2075,1850,1940,2423000
2000-04-28,2,19200,1990,1750,1990,1262000
2000-05-01,2,19200,1920,1920,1920,0
2000-05-02,2,16900,1930,1690,1760,1172000
2000-05-03,1,14900,1730,1490,1490,1693000
2000-05-04,1,15700,1580,1400,1490,1149000
2000-05-05,1,15700,1570,1570,1570,0
2000-05-08,1,16800,1750,1550,1630,803000
2000-05-09,1,16800,1680,1680,1680,0
2000-05-10,1,16450,1680,1510,1510,608000
2000-05-11,1,16450,1645,1645,1645,0
2000-05-12,2,17800,1825,1660,1700,881000
2000-05-15,2,19900,1990,1700,1850,1705000
2000-05-16,2,17550,2200,1755,2095,1364000
2000-05-17,1,15800,1860,1545,1700,1094000
2000-05-18,1,14100,1690,1395,1590,918000
2000-05-19,1,12450,1350,1245,1345,440000
2000-05-22,1,11600,1350,1100,1200,531000
2000-05-23,1,10250,1130,1025,1060,258000
2000-05-24,1,9050,960,905,950,321000
2000-05-25,1,10100,1010,800,800,577000
2000-05-26,1,8900,1050,890,1010,308000
2000-05-29,0,8200,870,785,805,234000
2000-05-30,0,8200,820,820,820,0
2000-05-31,1,10250,1025,950,950,204000
2000-06-01,1,10100,1130,960,1090,628000
2000-06-02,1,10400,1080,950,1065,450000
2000-06-05,1,10900,1130,1050,1060,566000
2000-06-06,1,10900,1090,1090,1090,0
2000-06-07,1,11000,1130,1065,1080,389000
2000-06-08,1,9990,1110,970,1075,264000
2000-06-09,1,9990,1050,932,980,185000
2000-06-12,1,10900,1100,1000,1060,267000
2000-06-13,1,10100,1100,980,1100,148000
2000-06-14,1,11300,1130,1000,1020,662000
2000-06-15,1,12650,1265,1100,1100,1207000
2000-06-16,1,11150,1340,1115,1260,946000
2000-06-19,1,10350,1105,1000,1105,329000
2000-06-20,1,10500,1110,1005,1050,379000
2000-06-21,1,10200,1065,1000,1050,400000
2000-06-22,1,10050,1050,980,1025,180000
2000-06-23,1,9850,1020,941,941,133000
2000-06-26,1,9950,1010,965,965,101000
2000-06-27,1,9870,1020,971,1020,139000
2000-06-28,1,9900,1000,978,992,126000
2000-06-29,1,9850,999,951,999,85000
2000-06-30,1,9780,991,961,980,52000
2000-07-03,1,9840,997,975,980,64000
2000-07-04,1,10850,1100,985,990,463000
2000-07-05,1,9550,1070,955,1050,239000
2000-07-06,1,9700,970,861,970,81000
2000-07-07,1,9760,988,900,900,101000
2000-07-10,1,9560,970,913,913,49000
2000-07-11,1,9310,950,901,922,99000
2000-07-12,1,9490,960,910,910,83000
2000-07-13,1,9400,1060,912,920,997000
2000-07-14,1,9650,990,940,980,201000
2000-07-17,1,9650,965,965,965,0
2000-07-18,1,9700,1020,936,941,186000
2000-07-19,1,9700,1020,936,941,186000
2000-07-20,1,10400,1075,970,970,418000
2000-07-21,1,11600,1160,1040,1090,497000
2000-07-24,1,12950,1295,1205,1220,1588000
2000-07-25,1,11400,1450,1140,1350,1357000
2000-07-26,1,12750,1275,1085,1135,1140000
2000-07-27,1,14250,1425,1275,1330,1082000
2000-07-28,1,13200,1590,1300,1460,1795000
2000-07-31,1,14750,1475,1240,1390,1420000
2000-08-01,1,14800,1625,1425,1485,1337000
2000-08-02,1,14400,1550,1390,1500,921000
2000-08-03,1,14100,1530,1405,1460,933000
2000-08-04,1,12450,1380,1245,1380,663000
2000-08-07,1,12500,1330,1190,1190,648000
2000-08-08,1,12900,1370,1230,1230,771000
2000-08-09,1,12800,1370,1215,1330,689000
2000-08-10,1,12900,1340,1250,1250,551000
2000-08-11,1,12450,1330,1180,1290,329000
2000-08-14,1,12400,1285,1180,1245,437000
2000-08-15,1,12400,1240,1240,1240,0
2000-08-16,1,12000,1240,1170,1240,381000
2000-08-17,1,12500,1320,1210,1230,530000
2000-08-18,1,12500,1300,1220,1300,267000
2000-08-21,1,14000,1400,1250,1250,1213000
2000-08-22,1,13300,1410,1260,1400,786000
2000-08-23,1,13650,1470,1300,1310,1291000
2000-08-24,1,12550,1400,1250,1370,574000
2000-08-25,1,11550,1260,1150,1250,302000
2000-08-28,1,11700,1230,1140,1140,338000
2000-08-29,1,11500,1205,1130,1180,307000
2000-08-30,1,11000,1160,1080,1155,458000
2000-08-31,1,10100,1100,975,1080,256000
2000-09-01,1,10600,1090,985,985,368000
2000-09-04,1,10100,1050,1000,1020,206000
2000-09-05,1,10100,1030,995,1010,100000
2000-09-06,1,10300,1060,990,990,163000
2000-09-07,1,9850,1040,975,1035,128000
2000-09-08,1,9750,1020,940,940,99000
2000-09-11,1,9750,975,975,975,0
2000-09-12,1,9750,975,975,975,0
2000-09-13,1,9750,975,975,975,0
2000-09-14,1,10100,1010,901,969,105000
2000-09-15,1,10100,1070,961,1020,222000
2000-09-18,1,9310,1035,890,1010,298000
2000-09-19,1,9140,935,885,885,41000
2000-09-20,1,9000,975,850,880,280000
2000-09-21,1,8600,929,800,910,153000
2000-09-22,0,7800,860,760,805,111000
2000-09-25,0,8350,835,750,750,188000
2000-09-26,0,8140,829,781,781,76000
2000-09-27,1,8600,880,820,820,180000
2000-09-28,0,8400,879,820,879,85000
2000-09-29,1,9400,940,820,850,331000
2000-10-02,1,10500,1050,940,940,557000
2000-10-03,1,10500,1050,1050,1050,0
2000-10-04,1,10300,1120,1000,1050,446000
2000-10-05,1,10000,1060,970,1040,490000
2000-10-06,1,9700,1025,960,1005,160000
2000-10-09,1,10000,1060,953,995,320000
2000-10-10,1,10000,1020,965,990,159000
2000-10-11,1,8800,1000,880,1000,280000
2000-10-12,1,9100,920,870,870,140000
2000-10-13,0,8100,870,801,830,75000
2000-10-16,0,8100,810,810,810,0
2000-10-17,1,9000,924,851,870,154000
2000-10-18,1,9000,930,880,907,179000
2000-10-19,1,9400,959,902,910,134000
2000-10-20,1,10500,1050,940,940,568000
2000-10-23,1,11750,1175,1060,1080,505000
2000-10-24,1,13150,1315,1315,1315,234000
2000-10-25,1,14700,1470,1470,1470,129000
2000-10-26,1,12950,1645,1295,1645,4781000
2000-10-27,1,12950,1295,1295,1295,0
2000-10-30,1,12400,1275,1160,1200,3642000
2000-10-31,1,10950,1230,1095,1095,1699000
2000-11-01,1,10850,1155,1015,1100,1292000
2000-11-02,1,11600,1215,1110,1140,2933000
2000-11-03,1,11650,1225,1120,1150,1542000
2000-11-06,1,11750,1280,1160,1175,1115000
2000-11-07,1,13150,1315,1145,1175,1803000
2000-11-08,1,12350,1360,1205,1330,1330000
2000-11-09,1,12300,1320,1180,1240,1289000
2000-11-10,1,12200,1340,1215,1235,1276000
2000-11-13,1,11800,1290,1130,1230,808000
2000-11-14,1,12100,1240,1150,1150,937000
2000-11-15,1,12350,1320,1170,1235,1166000
2000-11-16,1,13800,1380,1235,1240,3578000
2000-11-17,1,12700,1480,1260,1400,2697000
2000-11-20,1,13400,1390,1285,1300,1034000
2000-11-21,1,11900,1320,1180,1320,1156000
2000-11-22,1,11700,1230,1145,1160,739000
2000-11-23,1,10300,1170,1030,1120,597000
2000-11-24,1,10450,1060,980,1000,501000
2000-11-27,1,10950,1120,1045,1045,357000
2000-11-28,1,10450,1100,1020,1080,330000
2000-11-29,1,9900,1035,975,993,239000
2000-11-30,1,9370,1020,931,1000,251000
2000-12-01,1,9700,985,880,910,278000
2000-12-04,1,9700,1025,951,980,246000
2000-12-05,1,10150,1045,981,1020,242000
2000-12-06,1,10550,1100,1025,1050,494000
2000-12-07,1,11800,1180,1000,1055,1375000
2000-12-08,1,11900,1280,1110,1215,1529000
2000-12-11,1,10500,1190,1050,1190,1369000
2000-12-12,1,10150,1080,1000,1065,422000
2000-12-13,1,10250,1060,995,995,464000
2000-12-14,1,10350,1035,1010,1010,264000
2000-12-15,1,10650,1120,1020,1020,550000
2000-12-18,1,10650,1080,1030,1080,259000
2000-12-19,1,9900,1075,980,1050,242000
2000-12-20,1,9800,1050,941,970,359000
2000-12-21,1,8890,950,871,925,213000
2000-12-22,1,8990,925,860,900,227000
2000-12-26,1,9000,900,801,801,133000
2001-01-02,1,9200,945,792,792,114000
2001-01-03,1,9470,990,866,900,109000
2001-01-04,1,9980,1025,980,995,216000
2001-01-05,1,9500,995,940,990,124000
2001-01-08,1,9350,948,912,922,207000
2001-01-09,1,9480,959,930,930,175000
2001-01-10,1,9100,1000,900,960,230000
2001-01-11,1,9290,940,900,929,119000
2001-01-12,1,9300,955,923,929,239000
2001-01-15,1,9550,1015,937,950,396000
