Date,Open,High,Low,Close,Adj Close,Volume
2015-05-12,2205,2230,2205,2220,2220,5601
2015-05-13,2230,2250,2210,2235,2235,24013
2015-05-14,2250,2250,2235,2240,2240,16931
2015-05-15,2240,2250,2235,2245,2245,31825
2015-05-18,2245,2250,2240,2250,2250,4839
2015-05-19,2235,2270,2220,2260,2260,36825
2015-05-20,2270,2270,2245,2255,2255,13588
2015-05-21,2260,2260,2225,2240,2240,16464
2015-05-22,2230,2255,2230,2250,2250,4112
2015-05-26,2250,2250,2220,2240,2240,14356
2015-05-27,2220,2230,2210,2220,2220,23897
2015-05-28,2210,2230,2210,2230,2230,9556
2015-05-29,2215,2220,2210,2215,2215,15484
2015-06-01,2215,2220,2205,2220,2220,17301
2015-06-02,2220,2225,2210,2220,2220,17753
2015-06-03,2205,2220,2200,2215,2215,10189
2015-06-04,2200,2220,2200,2205,2205,41211
2015-06-05,2200,2230,2200,2205,2205,11546
2015-06-08,2220,2220,2200,2205,2205,13927
2015-06-09,2200,2220,2200,2215,2215,15923
2015-06-10,2200,2205,2190,2195,2195,28845
2015-06-11,2200,2200,2195,2200,2200,45924
2015-06-12,2195,2195,2160,2165,2165,64283
2015-06-15,2180,2180,2140,2155,2155,7216
2015-06-16,2180,2180,2125,2150,2150,58270
2015-06-17,2150,2170,2100,2100,2100,10109
2015-06-18,2100,2115,2020,2075,2075,26944
2015-06-19,2075,2095,2030,2095,2095,21974
2015-06-22,2060,2150,2060,2095,2095,10479
2015-06-23,2080,2115,2080,2115,2115,2387
2015-06-24,2080,2090,2080,2090,2090,19689
2015-06-25,2080,2085,2080,2080,2080,10520
2015-06-26,2080,2120,2070,2120,2120,31134
2015-06-29,2120,2135,2085,2135,2135,46366
2015-06-30,2135,2135,2100,2130,2130,5294
2015-07-01,2150,2170,2105,2150,2150,16586
2015-07-02,2140,2160,2130,2160,2160,9498
2015-07-03,2170,2170,2135,2160,2160,14326
2015-07-06,2155,2155,2135,2155,2155,7244
2015-07-07,2145,2170,2120,2150,2150,14795
2015-07-08,2165,2190,2125,2150,2150,3095
2015-07-09,2150,2185,2125,2150,2150,2699
2015-07-10,2140,2160,2140,2155,2155,831
2015-07-13,2160,2170,2135,2145,2145,6848
2015-07-14,2155,2155,2145,2145,2145,4266
2015-07-15,2135,2170,2135,2170,2170,4266
2015-07-16,2135,2160,2135,2160,2160,9802
2015-07-17,2160,2165,2115,2150,2150,6432
2015-07-20,2170,2170,2150,2170,2170,11133
2015-07-21,2140,2170,2135,2155,2155,32388
2015-07-22,2160,2185,2160,2170,2170,9211
2015-07-23,2180,2180,2165,2170,2170,11597
2015-07-24,2190,2190,2175,2185,2185,10213
2015-07-27,2185,2210,2185,2185,2185,24567
2015-07-28,2185,2200,2180,2200,2200,17359
2015-07-29,2195,2200,2195,2200,2200,4391
2015-07-30,2200,2200,2200,2200,2200,13479
2015-07-31,2205,2220,2195,2210,2210,42228
2015-08-03,2225,2230,2215,2230,2230,50431
2015-08-04,2225,2235,2220,2235,2235,49109
2015-08-05,2240,2240,2220,2230,2230,18867
2015-08-06,2225,2400,2225,2270,2270,131726
2015-08-07,2350,2350,2260,2260,2260,41288
2015-08-10,2260,2260,2240,2250,2250,8974
2015-08-11,2250,2260,2240,2255,2255,23956
2015-08-12,2255,2255,2240,2245,2245,12587
2015-08-13,2290,2290,2230,2245,2245,4924
2015-08-14,2245,2245,2245,2245,2245,0
2015-08-17,2225,2245,2220,2230,2230,6089
2015-08-18,2210,2235,2200,2210,2210,6729
2015-08-19,2200,2215,2165,2190,2190,22597
2015-08-20,2165,2205,2165,2200,2200,1842
2015-08-21,2150,2220,2150,2185,2185,23886
2015-08-24,2185,2185,2125,2165,2165,20504
2015-08-25,2165,2170,2145,2165,2165,6400
2015-08-26,2150,2175,2150,2175,2175,4200
2015-08-27,2105,2170,2105,2170,2170,16479
2015-08-28,2160,2185,2155,2185,2185,5952
2015-08-31,2185,2185,2155,2155,2155,6055
2015-09-01,2145,2195,2130,2190,2190,11133
2015-09-02,2150,2200,2100,2135,2135,69762
2015-09-03,2130,2170,2130,2170,2170,9270
2015-09-04,2170,2180,2135,2140,2140,8631
2015-09-07,2145,2150,2130,2150,2150,2916
2015-09-08,2150,2155,2150,2150,2150,1186
2015-09-09,2140,2180,2125,2170,2170,8522
2015-09-10,2140,2160,2125,2155,2155,8178
2015-09-11,2155,2155,2125,2135,2135,839
2015-09-14,2150,2150,2110,2130,2130,12194
2015-09-15,2180,2180,2125,2130,2130,1161
2015-09-16,2105,2135,2095,2120,2120,9977
2015-09-17,2115,2115,2100,2100,2100,24035
2015-09-18,2110,2110,2100,2110,2110,4958
2015-09-21,2105,2110,2105,2110,2110,5197
2015-09-22,2120,2120,2120,2120,2120,1
2015-09-23,2105,2110,2105,2110,2110,3150
2015-09-24,2105,2190,2105,2190,2190,6227
2015-09-25,2180,2190,2105,2105,2105,2029
2015-09-30,2180,2190,2105,2110,2110,2111
2015-10-01,2110,2125,2105,2125,2125,1021
2015-10-02,2115,2130,2115,2130,2130,712
2015-10-05,2130,2130,2115,2115,2115,228
2015-10-06,2110,2125,2100,2125,2125,14863
2015-10-07,2105,2125,2105,2120,2120,3229
2015-10-08,2110,2125,2110,2125,2125,2677
2015-10-12,2125,2125,2125,2125,2125,39
2015-10-13,2100,2110,2100,2105,2105,824
2015-10-14,2100,2125,2095,2110,2110,13236
2015-10-15,2120,2120,2100,2115,2115,12
2015-10-16,2115,2115,2105,2115,2115,956
2015-10-19,2105,2120,2100,2115,2115,2115
2015-10-20,2105,2120,2105,2120,2120,688
2015-10-21,2105,2125,2105,2120,2120,2149
2015-10-22,2105,2120,2105,2110,2110,2843
2015-10-23,2120,2120,2105,2120,2120,1173
2015-10-26,2120,2120,2100,2105,2105,1246
2015-10-27,2115,2115,2100,2100,2100,9027
2015-10-28,2100,2105,2100,2100,2100,7038
2015-10-29,2105,2105,2100,2100,2100,3107
2015-10-30,2105,2105,2090,2095,2095,5409
2015-11-02,2095,2095,2085,2085,2085,7281
2015-11-03,2095,2095,2085,2095,2095,21503
2015-11-04,2095,2095,2095,2095,2095,1004
2015-11-05,2100,2100,2080,2080,2080,5135
2015-11-06,2080,2105,2080,2095,2095,102
2015-11-09,2100,2100,2050,2050,2050,2445
2015-11-10,2040,2085,2040,2045,2045,6408
2015-11-11,2050,2050,2030,2050,2050,24329
2015-11-12,2050,2100,2035,2035,2035,712
2015-11-13,2045,2045,2020,2025,2025,2027
2015-11-16,2095,2095,2010,2010,2010,3766
2015-11-17,2020,2020,2005,2010,2010,7765
2015-11-18,2015,2020,2010,2020,2020,2994
2015-11-19,2010,2015,2005,2005,2005,43154
2015-11-20,2005,2020,2000,2015,2015,3669
2015-11-23,2010,2010,1990,2000,2000,12410
2015-11-24,2020,2020,2010,2010,2010,47550
2015-11-25,2010,2010,1995,2010,2010,13493
2015-11-26,2000,2010,1990,2010,2010,9119
2015-11-27,2010,2010,2000,2000,2000,5242
2015-11-30,1995,2010,1995,2005,2005,21663
2015-12-01,2005,2010,1995,2005,2005,4529
2015-12-02,1995,2000,1990,2000,2000,8399
2015-12-03,2000,2010,1990,2010,2010,26753
2015-12-04,2010,2010,2010,2010,2010,3383
2015-12-07,2010,2010,1995,1995,1995,10850
2015-12-08,2010,2010,2000,2000,2000,6524
2015-12-09,2000,2000,1990,1990,1990,11279
2015-12-10,1985,2000,1985,2000,2000,7390
2015-12-11,2000,2000,1985,1995,1995,5044
2015-12-14,1995,1995,1995,1995,1995,225
2015-12-15,1995,2000,1995,2000,2000,4949
2015-12-16,2025,2025,2025,2025,2025,1
2015-12-17,1995,1995,1930,1990,1990,6442
2015-12-18,1985,2010,1980,1980,1980,4402
2015-12-21,1980,1995,1980,1995,1995,2901
2015-12-22,1995,2000,1995,2000,2000,3251
2015-12-23,2085,2085,2000,2000,2000,144
2015-12-24,2000,2000,2000,2000,2000,1744
2015-12-28,2000,2000,1980,2000,2000,4952
2015-12-29,2000,2010,1995,2010,2010,11504
2015-12-30,2010,2010,1995,2010,2010,97
2016-01-04,2010,2020,1995,1995,1995,686
2016-01-05,1995,2005,1990,2000,2000,16917
2016-01-06,2000,2000,2000,2000,2000,700
2016-01-07,2000,2000,2000,2000,2000,718
2016-01-08,1990,2000,1980,2000,2000,20621
2016-01-11,2020,2020,1975,1995,1995,1771
2016-01-12,2000,2000,1990,1995,1995,10337
2016-01-13,1995,2000,1990,1995,1995,7633
2016-01-14,1990,1990,1990,1990,1990,3255
2016-01-15,1990,2005,1990,1995,1995,4930
2016-01-18,1990,1995,1990,1990,1990,3018
2016-01-19,1990,2000,1985,1990,1990,4440
2016-01-20,1975,2000,1975,1995,1995,1674
2016-01-21,1995,2080,1995,2000,2000,12063
2016-01-22,2000,2005,2000,2005,2005,3152
2016-01-25,2000,2015,1990,1990,1990,423
2016-01-26,2000,2005,1995,1995,1995,5295
2016-01-27,2000,2135,1990,1990,1990,17257
2016-01-28,2000,2000,1995,2000,2000,22412
2016-01-29,2045,2045,1990,2000,2000,4684
2016-02-01,2000,2095,1985,1985,1985,3513
2016-02-02,1990,2000,1980,1990,1990,2327
2016-02-03,1995,2010,1995,2010,2010,1901
2016-02-04,1995,2000,1995,2000,2000,3892
2016-02-05,2010,2010,1990,1990,1990,3674
2016-02-11,1990,1995,1990,1995,1995,2694
2016-02-12,2025,2025,1975,2000,2000,6269
2016-02-15,1990,2000,1990,2000,2000,1730
2016-02-16,2000,2010,2000,2005,2005,1621
2016-02-17,2010,2010,2010,2010,2010,1
2016-02-18,1995,1995,1990,1995,1995,3419
2016-02-19,1990,2000,1990,1990,1990,4193
2016-02-22,1995,1995,1990,1995,1995,3043
2016-02-23,1995,1995,1995,1995,1995,3
2016-02-24,2000,2000,2000,2000,2000,1
2016-02-25,2000,2000,1980,2000,2000,2808
2016-02-26,2000,2000,1990,1990,1990,1386
2016-02-29,1995,1995,1950,1970,1970,10154
2016-03-02,1970,1995,1970,1995,1995,4004
2016-03-03,1975,1985,1970,1980,1980,9827
2016-03-04,1985,1995,1965,1970,1970,10156
2016-03-07,1975,1995,1960,1960,1960,4574
2016-03-08,1995,1995,1965,1970,1970,6622
2016-03-09,1970,1985,1970,1980,1980,1003
2016-03-10,1985,1985,1965,1980,1980,1160
2016-03-11,1980,1980,1965,1970,1970,3810
2016-03-14,1970,1970,1955,1955,1955,1526
2016-03-15,1955,1975,1950,1970,1970,37563
2016-03-16,1970,1970,1955,1970,1970,21366
2016-03-17,1950,1955,1950,1955,1955,9272
2016-03-18,1955,1970,1955,1970,1970,16864
2016-03-21,1970,1970,1970,1970,1970,5
2016-03-22,1960,1960,1950,1960,1960,16389
2016-03-23,1955,1965,1955,1965,1965,5093
2016-03-24,1965,1970,1965,1970,1970,3392
2016-03-25,1970,1975,1965,1965,1965,7269
2016-03-28,1975,1975,1955,1975,1975,4219
2016-03-29,1975,1980,1965,1975,1975,1167
2016-03-30,1975,1980,1970,1975,1975,1020
2016-03-31,1975,1975,1975,1975,1975,1
2016-04-01,1975,1975,1970,1975,1975,3391
2016-04-04,1960,1975,1960,1965,1965,3158
2016-04-05,1975,1975,1975,1975,1975,4320
2016-04-06,1980,1985,1980,1985,1985,2701
2016-04-07,1990,1990,1965,1985,1985,556
2016-04-08,1990,1990,1970,1985,1985,2313
2016-04-11,1965,1995,1965,1995,1995,629
2016-04-12,1980,1980,1980,1980,1980,84
2016-04-14,1980,1980,1975,1975,1975,7
2016-04-15,1960,1990,1960,1980,1980,3063
2016-04-18,1965,1985,1965,1970,1970,29
2016-04-19,1965,1980,1965,1975,1975,1449
2016-04-20,1975,1975,1970,1975,1975,118
2016-04-21,1965,1965,1945,1965,1965,4226
2016-04-22,1965,1975,1950,1975,1975,598
2016-04-25,1975,2000,1960,1960,1960,18509
2016-04-26,1980,1980,1960,1960,1960,1686
2016-04-27,1955,1960,1950,1955,1955,3254
2016-04-28,1950,1960,1950,1960,1960,753
2016-04-29,1950,1965,1950,1960,1960,3597
2016-05-02,1960,1960,1960,1960,1960,0
2016-05-03,1960,1960,1960,1960,1960,2360
2016-05-04,1965,1980,1955,1955,1955,3115
2016-05-09,1955,1985,1950,1985,1985,3296
2016-05-10,1960,1970,1960,1970,1970,11
2016-05-11,1950,1980,1950,1980,1980,427
2016-05-12,1955,1975,1955,1960,1960,130
2016-05-13,1960,1980,1960,1980,1980,4853
2016-05-16,1975,1990,1975,1980,1980,1300
2016-05-17,1980,1980,1980,1980,1980,0
2016-05-18,1975,1975,1960,1970,1970,8
2016-05-19,1970,1970,1970,1970,1970,1
2016-05-20,1955,1975,1955,1975,1975,1002
2016-05-23,1965,1980,1965,1980,1980,2
2016-05-24,1965,1980,1965,1980,1980,2
2016-05-25,1980,1980,1950,1970,1970,13720
2016-05-26,1975,1975,1950,1970,1970,13114
2016-05-27,1950,1965,1950,1965,1965,9475
2016-05-30,1950,1965,1950,1965,1965,27142
2016-05-31,1965,1965,1950,1965,1965,43434
2016-06-01,1950,1950,1950,1950,1950,10008
2016-06-02,1960,1960,1960,1960,1960,1
2016-06-03,1950,1960,1945,1960,1960,27462
2016-06-07,1960,1960,1895,1945,1945,159730
2016-06-08,1945,1950,1940,1945,1945,25786
2016-06-09,1950,1950,1935,1945,1945,1101
2016-06-10,1935,1960,1935,1950,1950,19649
2016-06-13,1945,1955,1945,1955,1955,5618
2016-06-14,1955,1955,1950,1955,1955,1923
2016-06-15,1950,1960,1950,1960,1960,35260
2016-06-16,1955,1960,1945,1960,1960,3326
2016-06-17,1945,1965,1945,1965,1965,3012
2016-06-20,1975,1975,1975,1975,1975,500
2016-06-21,1955,1975,1955,1970,1970,2573
2016-06-22,1980,1985,1965,1985,1985,1056
2016-06-23,1985,1985,1985,1985,1985,0
2016-06-24,1970,1970,1945,1965,1965,10315
2016-06-27,1975,1975,1955,1970,1970,3504
2016-06-28,1970,1970,1970,1970,1970,0
2016-06-29,1970,1970,1970,1970,1970,0
2016-06-30,1970,1980,1960,1980,1980,12616
2016-07-01,1990,2010,1990,2010,2010,17634
2016-07-04,2000,2010,2000,2010,2010,2827
2016-07-05,2015,2015,1970,1970,1970,66706
2016-07-06,1980,1995,1980,1995,1995,2607
2016-07-07,1995,1995,1995,1995,1995,856
2016-07-08,2005,2005,1980,2000,2000,2623
2016-07-11,2005,2005,2005,2005,2005,10
2016-07-12,1985,2020,1985,2005,2005,1935
2016-07-13,2020,2030,2000,2010,2010,5610
2016-07-14,2010,2010,2000,2005,2005,10836
2016-07-15,2030,2030,2030,2030,2030,10
2016-07-18,2005,2025,2000,2020,2020,3646
2016-07-19,2000,2010,2000,2005,2005,4935
2016-07-20,2005,2005,1995,1995,1995,7766
2016-07-21,1995,2000,1995,2000,2000,4988
2016-07-22,2015,2015,1995,1995,1995,162
2016-07-25,1990,2010,1990,2010,2010,4423
2016-07-26,1995,2005,1990,2005,2005,2922
2016-07-27,2000,2000,1995,1995,1995,21
2016-07-28,2000,2000,1990,2000,2000,1100
2016-07-29,2005,2005,1990,1990,1990,2615
2016-08-01,2000,2000,1995,1995,1995,866
2016-08-02,2015,2015,1990,2005,2005,987
2016-08-03,2015,2015,2015,2015,2015,10
2016-08-04,2015,2015,2000,2005,2005,1854
2016-08-05,1975,2000,1975,2000,2000,1859
2016-08-08,1985,2000,1985,2000,2000,952
2016-08-09,2000,2000,2000,2000,2000,2
2016-08-10,1995,2000,1995,2000,2000,2863
2016-08-11,2000,2000,2000,2000,2000,101
2016-08-12,1995,2000,1990,2000,2000,1803
2016-08-16,2000,2000,1990,1990,1990,222
2016-08-17,1980,1985,1980,1985,1985,3691
2016-08-18,1980,1985,1970,1985,1985,25271
2016-08-19,1985,1990,1975,1985,1985,2640
2016-08-22,1985,1990,1985,1990,1990,1516
2016-08-23,1995,2000,1995,2000,2000,2932
2016-08-24,2000,2000,1990,1995,1995,8743
2016-08-25,2015,2015,1985,1995,1995,10855
2016-08-26,2000,2015,1995,2015,2015,24900
2016-08-29,2015,2020,2000,2020,2020,7525
2016-08-30,2000,2045,2000,2015,2015,3628
2016-08-31,2015,2085,2015,2050,2050,34
2016-09-01,2025,2045,2020,2045,2045,7621
2016-09-02,2085,2085,2020,2045,2045,2816
2016-09-05,2020,2060,2020,2040,2040,1630
2016-09-06,2030,2030,2020,2025,2025,6817
2016-09-07,2020,2025,2020,2020,2020,2915
2016-09-08,2020,2020,2020,2020,2020,6914
2016-09-09,2020,2020,2020,2020,2020,1299
2016-09-12,2035,2035,2015,2015,2015,4423
2016-09-13,2015,2015,2015,2015,2015,1500
2016-09-19,2015,2030,2015,2030,2030,10
2016-09-20,2080,2080,2005,2010,2010,1538
2016-09-21,2035,2035,2035,2035,2035,1
2016-09-22,2035,2035,2035,2035,2035,0
2016-09-23,2030,2030,2000,2030,2030,1440
2016-09-26,2000,2020,2000,2020,2020,1413
2016-09-27,2000,2020,2000,2020,2020,2043
2016-09-28,2000,2020,2000,2020,2020,111
2016-09-29,2000,2005,1995,2005,2005,3161
2016-09-30,2005,2020,1980,2020,2020,10951
2016-10-04,2020,2020,1990,2000,2000,2305
2016-10-05,2000,2000,1990,1990,1990,6171
2016-10-06,1990,1995,1990,1995,1995,840
2016-10-07,1990,1995,1990,1995,1995,830
2016-10-10,1995,1995,1995,1995,1995,2807
2016-10-11,1995,2025,1995,2025,2025,543
2016-10-12,2000,2025,2000,2025,2025,5593
2016-10-13,1995,2020,1995,2020,2020,689
2016-10-14,1980,2005,1980,2005,2005,2379
2016-10-17,1995,2005,1995,2000,2000,8620
2016-10-18,2010,2010,1990,2005,2005,711
2016-10-19,1990,2005,1990,2005,2005,13900
2016-10-20,1995,2005,1980,1980,1980,3857
2016-10-21,2000,2000,1985,1985,1985,1101
2016-10-24,2000,2000,1985,1985,1985,50029
2016-10-25,1990,1990,1990,1990,1990,274
2016-10-26,1990,2000,1990,2000,2000,5
2016-10-27,2000,2000,2000,2000,2000,0
2016-10-28,1990,1990,1990,1990,1990,7110
2016-10-31,1990,1990,1990,1990,1990,1960
2016-11-01,1985,1985,1985,1985,1985,9706
2016-11-02,1995,2000,1990,2000,2000,2152
2016-11-03,1985,1985,1985,1985,1985,38559
2016-11-04,1985,1985,1985,1985,1985,0
2016-11-07,1985,1985,1985,1985,1985,0
2016-11-08,1985,1985,1980,1980,1980,7619
2016-11-09,1975,1975,1970,1970,1970,15066
2016-11-10,1980,1980,1970,1975,1975,18836
2016-11-11,1985,1985,1985,1985,1985,11
2016-11-14,1990,1990,1975,1980,1980,3068
2016-11-15,1980,1980,1980,1980,1980,0
2016-11-16,1985,1985,1980,1980,1980,5120
2016-11-17,1980,1985,1980,1985,1985,4242
2016-11-18,1940,1995,1940,1990,1990,3232
2016-11-21,1995,1995,1960,1980,1980,5151
2016-11-22,1960,1965,1960,1965,1965,6375
2016-11-23,1965,1970,1965,1970,1970,1939
2016-11-24,1975,1985,1970,1980,1980,231
2016-11-25,1980,1985,1965,1985,1985,5080
2016-11-28,1980,2000,1980,2000,2000,750
2016-11-29,1975,1990,1965,1990,1990,3030
2016-11-30,1970,1990,1970,1990,1990,230
2016-12-01,1990,1990,1990,1990,1990,1865
2016-12-02,1990,1990,1985,1985,1985,2612
2016-12-05,1985,1990,1985,1990,1990,512
2016-12-06,1990,1990,1990,1990,1990,0
2016-12-07,1985,1990,1985,1990,1990,5923
2016-12-08,1990,1990,1990,1990,1990,305
2016-12-09,1985,1995,1985,1995,1995,245
2016-12-12,1995,1995,1995,1995,1995,4944
2016-12-13,1995,1995,1995,1995,1995,0
2016-12-14,2000,2000,1985,1990,1990,1037
2016-12-15,1995,1995,1985,1990,1990,900
2016-12-16,1995,1995,1985,1995,1995,172
2016-12-19,2000,2000,1975,1985,1985,1805
2016-12-20,2000,2000,1980,1990,1990,16
2016-12-21,1995,1995,1970,1990,1990,1013
2016-12-22,1990,1995,1975,1995,1995,11344
2016-12-23,1975,1995,1975,1990,1990,1662
2016-12-26,1965,1990,1965,1985,1985,28
2016-12-27,1970,1985,1970,1985,1985,685
2016-12-28,1965,1985,1965,1985,1985,5155
2016-12-29,1970,1980,1970,1980,1980,8069
2017-01-02,1980,1990,1970,1985,1985,931
2017-01-03,1980,1990,1980,1990,1990,2125
2017-01-04,1975,1990,1975,1990,1990,1176
2017-01-05,1990,1990,1985,1985,1985,2669
2017-01-06,1985,1985,1985,1985,1985,291
2017-01-09,1985,1990,1985,1990,1990,10494
2017-01-10,1990,1990,1970,1985,1985,3546
2017-01-11,1990,1990,1990,1990,1990,5
2017-01-12,1980,1990,1975,1990,1990,1191
2017-01-13,1975,1990,1975,1990,1990,385
2017-01-16,1975,1985,1965,1985,1985,32494
2017-01-17,1980,1990,1980,1990,1990,3417
2017-01-18,1990,1990,1985,1985,1985,24844
2017-01-19,1985,1995,1975,1990,1990,37824
2017-01-20,1970,1990,1970,1990,1990,4187
2017-01-23,1985,1985,1985,1985,1985,2721
2017-01-24,1980,1985,1980,1985,1985,11788
2017-01-25,1975,1990,1975,1990,1990,12184
2017-01-26,1980,1980,1970,1980,1980,26730
2017-01-31,1980,1985,1975,1985,1985,12962
2017-02-01,1980,1990,1980,1990,1990,13660
2017-02-02,1990,1990,1990,1990,1990,0
2017-02-03,1980,1990,1980,1985,1985,7047
2017-02-06,1970,1985,1970,1985,1985,1114
2017-02-07,1975,1975,1975,1975,1975,504
2017-02-08,1980,1980,1980,1980,1980,24453
2017-02-09,1985,1985,1985,1985,1985,7182
2017-02-10,1990,1990,1985,1985,1985,25
2017-02-13,1985,1985,1985,1985,1985,0
2017-02-14,1985,1990,1985,1990,1990,3382
2017-02-15,1995,1995,1980,1990,1990,1013
2017-02-16,2005,2005,2000,2000,2000,10
2017-02-17,2000,2005,2000,2005,2005,2505
2017-02-20,2005,2005,2005,2005,2005,0
2017-02-21,1990,1990,1990,1990,1990,399
2017-02-22,2000,2000,1985,1995,1995,1270
2017-02-23,2000,2000,1995,1995,1995,10
2017-02-24,2000,2000,1990,1990,1990,1150
2017-02-27,1995,1995,1970,1990,1990,3889
2017-02-28,2005,2005,1980,1990,1990,2949
2017-03-02,1990,2000,1985,1990,1990,2016
2017-03-03,2000,2000,1985,1990,1990,696
2017-03-06,1990,2005,1990,2000,2000,3284
2017-03-07,2045,2045,1980,1995,1995,853
2017-03-08,1995,2005,1990,2005,2005,24878
2017-03-09,1980,2000,1980,2000,2000,9976
2017-03-10,2000,2010,1995,2010,2010,12535
2017-03-13,1990,2005,1970,1995,1995,64112
2017-03-14,2005,2005,2000,2005,2005,2002
2017-03-15,1995,2095,1995,2005,2005,25179
2017-03-16,2060,2060,2010,2020,2020,15641
2017-03-17,1985,2050,1985,2030,2030,28635
2017-03-20,2030,2200,2030,2110,2110,386041
2017-03-21,2170,2300,2005,2025,2025,976795
2017-03-22,2025,2065,2005,2035,2035,84867
2017-03-23,2005,2050,2005,2020,2020,87264
2017-03-24,2045,2045,1995,2015,2015,97530
2017-03-27,2000,2020,2000,2015,2015,21431
2017-03-28,2020,2030,2015,2025,2025,30869
2017-03-29,2025,2040,2010,2040,2040,13681
2017-03-30,2015,2040,2015,2020,2020,15803
2017-03-31,2010,2020,2010,2015,2015,17168
2017-04-03,2020,2040,2020,2020,2020,12957
2017-04-04,2035,2035,2010,2020,2020,43576
2017-04-05,2010,2035,2010,2020,2020,11668
2017-04-06,2035,2035,2010,2015,2015,12432
2017-04-07,2010,2035,2005,2030,2030,37455
2017-04-10,2025,2025,2010,2025,2025,17272
2017-04-11,2015,2025,2015,2025,2025,30018
2017-04-12,2020,2030,2020,2030,2030,2625
2017-04-13,2040,2040,2010,2010,2010,21279
2017-04-14,2010,2025,2005,2025,2025,51599
2017-04-17,2010,2015,2005,2015,2015,3586
2017-04-18,2005,2020,2005,2010,2010,2226
2017-04-19,2020,2020,2015,2020,2020,7901
2017-04-20,2020,2020,2005,2020,2020,28468
2017-04-21,2010,2025,2010,2020,2020,37299
2017-04-24,2020,2030,2020,2030,2030,8001
2017-04-25,2010,2030,2010,2025,2025,6829
2017-04-26,2010,2025,2010,2025,2025,5509
2017-04-27,2010,2025,2010,2025,2025,1351
2017-04-28,2010,2025,2010,2025,2025,2139
2017-05-02,2025,2025,2010,2010,2010,11017
2017-05-04,2010,2020,2010,2020,2020,5268
2017-05-08,2020,2025,2010,2015,2015,8518
2017-05-10,2025,2025,2015,2015,2015,1867
2017-05-11,2025,2025,2010,2010,2010,3119
2017-05-12,2010,2020,2010,2015,2015,9375
2017-05-15,2025,2025,2015,2015,2015,2707
2017-05-16,2010,2020,2010,2020,2020,1043
2017-05-17,2015,2020,2015,2020,2020,3057
