,Adj Close,Close,High,Low,Open,Volume
2001-08-01,15000,15000,16300,13300,13900,474300
2001-08-02,16800,16800,16800,14450,15000,169500
2001-08-03,18800,18800,18800,17500,17850,275700
2001-08-06,21050,21050,21050,19400,19700,232600
2001-08-07,23550,23550,23550,22700,23550,163600
2001-08-08,24250,24250,26350,23000,25800,509800
2001-08-09,24300,24300,26950,22650,23150,329900
2001-08-10,27200,27200,27200,24700,25000,317600
2001-08-13,28700,28700,30450,27650,29000,617800
2001-08-14,27900,27900,29300,26500,28700,253100
2001-08-16,24900,24900,27850,24900,27700,142500
2001-08-17,23600,23600,25900,22650,24900,236400
2001-08-20,24200,24200,24800,22600,22600,176700
2001-08-21,24100,24100,25850,23700,25000,181100
2001-08-22,23800,23800,23850,22850,23600,219000
2001-08-23,22700,22700,24850,22650,24850,160200
2001-08-24,20800,20800,22700,20500,22100,190800
2001-08-27,22700,22700,22700,20600,21500,188200
2001-08-28,23150,23150,23800,21350,22200,211600
2001-08-29,21700,21700,23200,21500,22500,141900
2001-08-30,21300,21300,22200,19650,20800,154400
2001-08-31,21500,21500,21750,20200,20200,131900
2001-09-03,23700,23700,23700,21900,22000,194000
2001-09-04,23700,23700,25200,23000,23900,329800
2001-09-05,23750,23750,24450,23600,24300,89000
2001-09-06,25000,25000,25700,24000,24000,255400
2001-09-07,25250,25250,25600,24100,24500,173500
2001-09-10,24850,24850,26400,24850,25300,251200
2001-09-11,24500,24500,25000,23700,24900,157600
2001-09-12,21600,21600,21900,21600,21600,116600
2001-09-13,23000,23000,23000,21350,21600,194000
2001-09-14,22900,22900,24100,21300,23000,256000
2001-09-17,20200,20200,22950,20200,22500,101100
2001-09-18,22600,22600,22600,21100,21100,217800
2001-09-19,24500,24500,25300,22400,22800,392800
2001-09-20,25500,25500,26200,23000,23500,239500
2001-09-21,24500,24500,26350,24400,25200,256800
2001-09-25,21700,21700,25250,21450,25050,270400
2001-09-26,21900,21900,22500,21500,22000,129300
2001-09-27,21850,21850,21850,20900,21500,87200
2001-10-04,22500,22500,23500,22300,23000,195600
2001-10-05,22450,22450,24050,22450,22700,456300
2001-10-08,22000,22000,22500,21450,21900,225100
2001-10-09,22600,22600,22850,21950,22300,330200
